name,name,name.1,name.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO10300,ECO10300,ECO10300,ECO10300,0.0,-0.7405262,0.0,-0.7405262,102.3801,6.679017999999999,170.5707,5.252013,293.6626,5.901585,10.36985,3.685615,603.1979,7.819294,566.4545,7.887627,1724.486,15.575270000000002,73.20959,3.090163,25.83433,2.311489,48.0612,0.9795254,1828.217,16.07009,144.9637,2.954472,200.4897,4.028468,142.4105,3.331552,56.83506,2.683308,0.0,1.047262,1733.684,15.70081,0.0,,1943.0390731784842,542.5680507775992,0.0,,115.49374577037476,13.606209398370897,213.07436816005446,17.905743200524313,356.5189578865512,26.38726949224863,11.563209882319805,180.5648084256974,74.88214688538551,32.97962509594311,7.824714014519938,6.451769435506353,693.2736912678813,43.26918622549106,671.4262818777654,39.46762041677783,1912.6990731183062,110.99581245422611,79.14835748038418,5.795466756569694,29.464920707784152,4.543059852935635,54.875912728105135,2.822289995310736,1982.762757026141,84.35521572276464,161.24489772862026,8.261204681507296,222.38060032131148,10.72008500361996,154.8334975993191,8.41467073950333,ECO10300,0.0195,0.0705,0.0305,0.0124,0.1282,14.4077,18.143,0.05,7.4895,0.0497,0.1743,145.128,0.093,0.3059,14.7505,3.17056,16.6409,16.2671,0.196079,14.9167,16.1023,0.78,9.79292,0.1628,0.0283,0.0206,-18.0191,15.9216,0.0858,4827.74,0.0697,0.4819,0.0214,17.5606,2.4048,3.15906,1.31828,0.59942,0.439613,8.87,2.28039,1.15931,8.69,0.280636,1.52613,0.25841589,8.57,0.28183800000000003,0.948961,841909000,9.07139,0,0,0,67352700,0,ALFALFA,0,1,4827.74,-18.0191,0.0,0.0,10.9949,1,11.0229,8.6895,0.0,0.422296,9.2225,7353,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.2260799999999998,E,8.86506,0.310062,0.59942,8.69,-18.2168,1.28071,1.05374,1.97835,2.04721,0.599427,2.74485,0.182459,0.287235
ECO10786,ECO10786,ECO10786,ECO10786,0.0,-0.7467784000000001,0.0,-0.7467784000000001,326.132,7.422662,224.5748,5.117271,401.2321,5.954549,62.15974,3.071527,876.814,8.775932000000001,1560.314,15.35167,4944.179,33.74643,93.95105,2.68812,34.1992,1.6952009999999995,20.97536,0.5739845,2481.802,22.35696,63.26653,1.731268,133.119,2.878389,99.12975,2.4658740000000003,62.04711999999999,2.101306,0.0,1.0561040000000002,4944.179,83.68386,0.0,,0.0,,2073895.6563625156,23806955.37435094,375.3679728362144,156.94131496975885,218.73861322723658,88.44828588445249,393.47367138193835,152.6650977178861,55.879975183135926,21.761720449400425,5.39165618312527,4.566851225051939,7.031913974046894,6.465833225046097,849.6468812200244,287.2572840515404,1634.5006981423687,536.8312757650983,4666.901413465215,1514.3692187464248,88.57257732733336,23.38172779556332,34.90393398533921,8.74600316768537,23.811399482167957,5.712995509546658,2429.9900802892703,561.0691008038484,70.0184195333924,16.712600433040446,136.66934228066734,30.927866082921643,100.49894577711368,23.004716772922297,ECO10786,0.0206,0.0745,0.0322,0.0131,0.1355,0.0,0.3277,0.0528,10.9042,0.0299,0.1842,177.826,0.0983,0.0,0.0,2.57183,17.4949,17.4647,0.055542,0.0,17.4257,0.6972,6.0357400000000005,0.0,0.0253,0.0237,-17.45,17.3297,0.0357,6432.37,0.0,0.0,0.023,18.3844,1.62079,2.29739,0.703619,5.95329,0.0955372,8.19,1.6893,0.663166,8.11,0.0550842,1.01271,0.21101115,8.05,7.079460000000001,0.643728,4144970000,9.48715,0,0,1,298916000,0,ALFALFA,0,2,6426.8,-18.7707,0.0,9.8636,11.1389,0,11.1689,9.0855,0.0324754,1.19005,9.8445,5800,0.0698182,0.0,79.8982,11.4947,1.0,notinresolve,0,1,1,1.85578,L,7.98442,0.327673,5.95329,8.11,-17.4606,0.986109,0.678267,1.65549,1.58425,5.95328,2.25363,0.0455875,0.0801258
ECO03933,ECO03933,ECO03933,ECO03933,0.0,-0.7932758000000001,0.0,-0.7932758000000001,379.0691,7.520069,226.0439,5.525654,397.6852,6.5106129999999975,79.22527,5.137072,830.3254,10.15631,1504.045,14.58436,4497.978,31.80867000000001,85.64983000000002,4.696072,78.10345,5.2976839999999985,196.9571,2.824646,2613.398,21.6901,594.0681,8.519777000000001,288.2713,7.0022699999999976,287.8688,7.069853,96.45075,5.467329,0.0,1.121861,4506.9940000000015,31.97556,0.0,,3376.2637518059573,274.7221400129816,0.0,,480.20751326840224,40.391570990171914,324.28108362481527,28.299130027925255,502.78180689538607,38.98176339672786,86.76884158441811,12.232948532526295,107.14391173707729,11.900736173146095,22.828715832596888,8.799982377206517,997.1153207616273,66.48260640002263,1747.8944595821836,109.64135831504528,4985.13737316652,308.72082803459335,101.52974172208951,11.169619318527026,79.8749356135428,10.150322942223195,223.836597433577,10.87568255323679,2851.7498173782537,128.72250070422334,657.9641192856379,31.8133075577608,303.5489626759824,18.357919301465678,298.5831082780978,17.66286718568033,ECO03933,0.0166,0.06,0.0259,0.0105,0.109,11.5119,0.2636,0.0425,19.7183,0.8722,0.1482,197.501,0.0791,0.2616,12.5228,7.48959,14.4825,13.9263,-0.1493,11.6551,13.6219,0.9382,47.0341,0.1276,0.189,0.1025,-19.7736,12.5218,0.5834,3709.06,0.0,0.0663,0.0518,15.1208,3.3092,4.11601,2.11102,0.665031,0.780363,9.79,2.78535,1.86709,9.57,0.5364300000000001,1.97855,0.2921118,9.53,1.41254,1.51917,0,9.1318,0,0,0,0,0,,0,1,3709.06,-19.7736,0.0,0.0,11.3629,1,11.4129,9.6275,0.0,0.14962899999999998,9.7415,3094,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.17333,E,9.76162,0.263642,0.665031,9.61,-20.0338,1.65105,1.69383,2.43065,2.80501,0.242348,3.58461,0.365215,0.539875
ECO07440,ECO07440,ECO07440,ECO07440,-2322.396,5673.634,106.8344,68.49654,6.745417,3.2355,17.68231,2.399189,34.23302,2.055312,2.535145,1.973382,69.45564,1.89448,37.98445,1.643389,111.0005,2.124263,5.147849,1.392799,7.8156880000000015,1.060877,8.781931,0.34979990000000005,190.1892,1.958032,26.48833,1.055076,40.87971,1.570591,27.96467,1.276246,1.798857,1.124134,186.0306,5831.291,111.2727,2.191105,0.0,,17.806282361491526,27.6616031656441,183.16602904574233,57.794930940898986,4.473257797252763,3.411134835903503,15.410497741000146,5.188768802527013,30.645014221483642,8.519689973018435,0.0,,2.2080478280123166,2.0234157288693555,1.391031544294669,2.1993532229401302,55.905794181534944,12.896712483023107,30.589162220845335,6.8675353416987415,87.7874321227194,19.474835161314907,3.5559124486433036,2.0035685803917467,6.587184436172473,1.6478196711557624,7.89399704597908,1.320835494136981,159.89057135918992,24.901196874989072,23.25121859185098,3.8713497404364,34.303683054164026,5.659250183848715,22.636556862799644,3.80371387587143,ECO07440,0.0129,0.0465,0.0201,0.0082,0.0846,14.1979,17.7498,0.033,2.1223,0.3124,0.115,204.977,0.0614,0.2554,14.7217,8.49442,16.0722,15.6136,-0.00614929,13.8161,15.4336,0.8178,18.6186,0.4856,0.0306,0.2184,-19.1686,15.1379,0.4544,6858.33,0.0544,0.1155,0.0336,16.4963,2.57035,3.33946,1.49109,1.00387,0.461924,9.37,2.3103,1.32797,9.19,0.298811,1.54119,0.42920309,9.07,0.630957,1.18779,2106840000,9.46976,0,0,0,158579000,0,ALFALFA,0,1,6858.33,-19.1686,0.0,0.0,11.1819,1,11.2589,9.1865,0.0,1.46155,9.6505,5459,0.0,0.0,0.0,0.0,1.0,rs1159,1,1,0,1.11604,L,7.88501,0.204642,1.00387,9.17,-19.3713,1.36818,1.31423,2.07413,2.32071,0.531832,3.02666,0.235264,0.361706
ECO07515,ECO07515,ECO07515,ECO07515,0.0,-0.7249993,0.0,-0.7249993,16.93084,4.1880760000000015,66.00888,3.124685,113.8892,3.205833,5.594104,2.884456,261.7561,4.131334,35.45086,2.796611,109.2741,3.3674120000000003,31.66058,2.532858,36.03419,2.580149,122.8242,1.466742,1025.9260000000004,8.881817,370.466,4.424027,217.8246,3.940479,169.743,4.123569,7.286869999999999,3.508914,0.0,1.025304,109.2741,7.0637490000000005,0.0,,148014608237031.9,15949949420120.607,0.0,,119.77764454823091,32.78202969173223,279.96399533070576,33.463941877968715,409.01295709284466,44.59480629520105,3.989948612870619,78.5293787001272,0.0,,0.0,,722.7645161886261,63.71991906815922,95.90218195520019,9.36734950607226,271.9726992015962,26.320773238908174,103.8997041760288,14.96974972104179,94.68686417007568,12.877151730712741,255.6909129208327,15.73754901016115,2067.1065162994705,123.98905313290133,750.215333191196,45.92941847635217,433.17610960167264,27.531362835364817,337.0065295513781,23.418132907991406,ECO07515,0.0132,0.0479,0.0207,0.0084,0.087,13.2256,18.718,0.0339,2.9513,0.0697,0.1183,198.99400000000003,0.0631,0.2266,14.1186,3.62539,16.2265,15.5847,0.0858841,13.4431,15.3159,0.8719,14.6993,0.0325,0.0267,0.0621,-19.0766,15.1815,0.0413,5912.78,0.0558,0.0932,0.0321,17.3929,3.2279,4.04061,2.0072400000000004,0.0689674,0.811222,9.65,2.84459,1.74029,9.49,0.54427,2.03187,0.2437719,9.39,0.0562341,1.46501,1758270000,9.39121,0,0,0,171772000,0,ALFALFA,0,2,5867.61,-21.9343,0.0,80.0616,12.5079,0,12.3859,10.9305,0.0741584,0.570345,10.9565,3130,0.134447,0.0,93.6696,12.3724,1.0,rs0995,1,1,0,1.0631700000000002,E,9.61337,0.210502,0.0689674,9.53,-19.2221,1.78747,1.68035,2.54808,2.82351,0.06971269999999999,3.5841199999999995,0.428976,0.644312
ECO07354,ECO07354,ECO07354,ECO07354,0.0,-0.7533424,0.0,-0.7533424,40.14225,3.769805,55.75154000000001,2.609023,96.88983,2.628427,5.244617,2.155012,203.0119,2.94027,124.4028,2.656632,375.1031,4.2896160000000005,23.17647,1.677012,17.53621,1.3831209999999998,32.88443,0.5851851,631.3241,5.250556,99.18703,1.765052,113.4287,2.1086970000000003,79.08771,1.988953,17.66314,1.495539,0.0,1.065387,374.5779,4.292544,0.0,,434.6237678668081,70.030141459054,439.40933312951745,71.18614089768658,62.35849876375453,11.97473493753509,86.75435845566751,12.775691565883022,121.48552318011684,15.892260829650226,5.455777128435224,1481.1443240385302,3.267861711417193,8.351012556036702,0.0,,247.2813164562278,28.087413391390402,149.58939696988975,16.45445549109493,428.3708047008713,46.55029501989043,26.0252125507021,3.985232169005888,19.266455915358975,2.5938261092749633,38.8598512813175,3.1132637844479287,707.2245650648116,54.81577572685223,114.3780859603272,9.11556903170948,129.4361322057323,10.481084413521257,89.13889319768039,7.2497878557018804,ECO07354,0.0237,0.0858,0.0371,0.0151,0.156,0.0,18.547,0.0608,1.2458,0.0242,0.2121,153.105,0.1132,0.0,14.3614,5.3478,16.8626,16.4475,-0.0304565,0.0,16.2372,0.6382,17.618,0.0,0.0284,0.0346,-18.3935,16.0584,0.0671,6244.48,0.2724,0.769,0.0274,17.7553,2.7400900000000004,3.62755,1.4978200000000002,1.4380700000000002,0.5032409999999999,9.05,2.6329700000000003,1.30205,8.95,0.307474,1.74551,0.38537771,8.77,1.41254,0.968224,3865960000,9.73339,0,0,0,188584000,0,ALFALFA,0,1,6244.48,-18.3935,0.0,0.0,11.0629,1,11.0929,8.8845,0.0,0.611633,9.7885,5408,0.0,0.0,0.0,0.0,1.0,rs0226,1,1,0,1.1357,L,8.417069999999999,0.37734,1.4380700000000002,8.87,-18.6584,1.33511,1.08582,2.0426900000000003,2.09849,0.42717,2.80607,0.204842,0.322435
ECO10673,ECO10673,ECO10673,ECO10673,0.0,-0.7387233,0.0,-0.7387233,-1.583433,4.079167,81.50379000000002,3.514384,164.6315,3.91242,1.802903,2.893052,371.6799,5.191254,42.93715,2.8685650000000003,148.2265,3.85248,44.3941,2.865945,28.41208,2.413246,149.095,1.617036,1446.7279999999994,11.39975,449.7049,4.8773480000000005,260.8093,4.308696,188.173,3.689601,19.6273,2.4778990000000003,0.0,1.044713,146.3283,4.058174,0.0,,0.0,,10552.58760377252,865.0399437371233,0.0,,232.92722949778593,22.321625793286934,460.53508364036963,37.50805474915705,3.613429437337306,49.7266976389002,11.528774945748365,17.26447757833998,0.0,,934.1157969161652,62.391245537576765,121.37987297113996,8.70654908917233,343.1634081413044,24.371656940299832,77.91415468296584,7.724000959370487,46.94075348346061,6.90033767950804,262.7122686261141,12.494184650354452,2671.571179180233,123.1538062781903,770.043124421528,36.43302923326834,432.3754205069854,20.96173099523719,314.7329183027059,15.826353568259632,ECO10673,0.0116,0.0419,0.0181,0.0074,0.0763,12.8676,19.5545,0.0297,25.4665,0.0768,0.1036,216.564,0.0553,0.71,13.6975,5.28199,16.5249,15.852,0.171106,13.6115,15.0695,0.5687,20.5308,0.1493,0.1295,0.0891,-18.4735,15.3011,0.0889,5001.83,0.7737,0.3867,0.0314,18.1777,3.726280000000002,4.572,2.448,0.0999032,1.0048,9.59,3.1288,2.12997,9.43,0.686768,2.28308,0.037471136,9.31,0.125893,1.85171,1638750000,8.560360000000001,0,0,1,72297800,0,ALFALFA,0,3,5025.45,-20.2557,0.0,23.5854,11.4269,0,11.5629,9.7785,0.105074,0.843218,10.3265,3596,0.0934568,0.0,47.6121,11.3877,1.0,notinresolve,0,1,1,1.02229,E,9.34192,0.184425,0.0999032,9.47,-18.7535,1.99485,2.10612,2.8252,3.31345,0.0482065,4.1438,0.533112,0.787516
ECO00190,ECO00190,ECO00190,ECO00190,0.0,-0.7345999,0.0,-0.7345999,7.5313729999999985,2.568028,19.75171,2.120633,30.87145,1.983247,2.204482,1.815565,62.32486,1.89728,38.6549,1.750747,126.057,2.629492,6.705739,1.526818,9.093335,1.123933,5.961227,0.3514696,202.8202,2.452669,17.980439999999994,1.0601120000000002,37.09409,1.654384,26.53944000000001,1.219383,3.88021,1.122493,0.0,1.038881,125.2605,2.647671,0.0,,588.6567441417016,460.8598402681438,0.0,,7.782481255982593,9.174436935056397,25.57665087348979,8.5977332277868,42.2281579700974,12.059931262403781,2.1952998811542934,10.893157839702447,1.7483902105384428,9.278305150721003,0.0,,83.66000556710021,19.983776475122067,58.35693579028276,13.72380520526907,166.3300030026011,38.65263744975194,7.38093093721191,3.498748770997836,11.463299377095247,2.6662960723152462,7.060052414895125,1.320404854591257,239.2676159219066,39.78505452236391,20.748505587538645,3.863835636341887,42.675412778944505,7.4858152636512845,30.945615211794337,5.36946726513185,ECO00190,0.006,0.0216,0.0093,0.0038,0.0393,0.0,18.7122,0.0153,24.6773,0.0438,0.0534,205.409,0.0285,0.0,15.1616,3.36536,17.2654,16.9768,-0.0603619,14.8871,16.8255,0.8984,8.112210000000001,0.257,0.0403,0.0214,-17.393,16.6942,0.0712,5168.35,0.0721,0.256,0.0315,18.0438,2.43786,3.2888,1.2594,2.6532,0.398031,8.53,2.42743,1.09972,8.35,0.238358,1.57649,0.18778629,8.29,3.16228,0.8298530000000001,1247930000,9.24232,0,0,0,77191800,0,ALFALFA,0,1,5168.35,-17.393,0.0,0.0,10.9069,1,10.9069,8.3645,0.0,0.36359,9.2945,183,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.48478,L,8.205630000000001,0.0949945,2.6532,8.35,-17.7323,1.22041,0.910313,1.97881,1.94226,2.65337,2.70066,0.107998,0.188457
ECO02062,ECO02062,ECO02062,ECO02062,0.0,-0.7641422,0.0,-0.7641422,29.06513,3.795088,36.01723,2.712435,66.04189000000001,2.674224,1.726573,2.281946,123.2423,2.955735,121.426,3.057954,359.6182,5.055897,14.71875,1.920348,10.26515,1.417161,7.9537309999999986,0.4681951,395.1135,4.616422,23.99029,1.412183,50.64857,2.140888,41.73469,1.76732,9.82185,1.6426060000000002,0.0,1.08066,359.2402,5.053921,0.0,,198.30695955137463,62.75885701395157,399.00577926333597,90.01657056347753,46.366039693123845,13.172482524523536,59.58895842073149,13.304556466929599,103.30320000047499,20.032253034689237,0.0,,15.89652965001365,13.09074463284889,0.0,,171.06837370762582,27.81702976940351,172.20739488327024,26.656019105089854,489.0880724857345,74.7631779641617,17.54641007059765,4.214409616854446,13.25427038933234,2.976843435616388,10.399007108784579,1.4666039943647429,489.2555488038098,53.91334244451265,30.525999091843914,4.290386123392127,66.15328121812362,8.50346520577751,52.35192993694742,6.3314826000109035,ECO02062,0.0323,0.117,0.0506,0.0206,0.2127,0.0,0.5145,0.083,17.7608,0.1054,0.2891,230.956,0.1543,0.0,0.0,2.34472,17.712,17.4004,0.0730267,14.9759,17.2368,0.9022,5.96321,0.2869,0.0258,0.0218,-17.708,17.0771,0.0391,6853.67,0.0,0.0,0.031,18.5285,2.26335,3.11864,1.07789,1.61207,0.368643,8.73,2.4094,0.920748,8.51,0.2115,1.5541,0.32595948,8.41,1.41254,0.6843199999999999,0,9.11959,0,0,0,0,0,,0,1,6853.67,-17.708,0.0,0.0,10.9329,1,10.9629,8.5105,0.0,-99.0,9.2185,1858,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.3530000000000002,E,8.4824,0.514456,1.61207,8.51,-17.9828,1.24811,0.773455,2.02613,1.83491,1.61207,2.61294,0.097517,0.186651
ECO00347,ECO00347,ECO00347,ECO00347,0.0,-0.7907029000000001,0.0,-0.7907029000000001,150.7254,5.358625,121.4032,3.848573000000002,220.6129,4.1775,16.68289,2.431814,486.1487,5.651913,690.5173,7.211419,2107.7960000000007,16.43189,54.349,2.112172,18.9061,1.358662,20.73148,0.5414988000000001,1552.69,11.77548,62.53094,1.633283,126.5252,2.259485,86.49634,1.899188,43.94457,1.514447,0.0,1.118223,2119.569,16.58101,0.0,,0.0,,2381.2944496884993,554.686033582993,251.86256661865764,61.81874505370355,209.1939458433554,47.96324024784635,344.3474087416164,74.73401404323504,28.07510930574466,9.452442059543023,10.391933651193217,4.297177327534726,13.765070880344293,5.955921881797329,683.338660336777,130.1690856573151,994.8804188829134,185.58502387294666,2828.8832718635344,521.464775371694,67.2378795272807,10.681265081921305,25.350930962408363,4.502928400750858,28.700733849654878,3.87844820846601,1954.3485685631822,254.01505657552607,84.28226684136912,11.33062008327595,159.79559704423392,21.043281355398587,112.26316803748998,14.945211622535943,ECO00347,0.0108,0.0389,0.0168,0.0068,0.0708,0.0,0.1712,0.0276,30.7159,0.0266,0.0962,217.06,0.0513,0.0,15.201,8.37681,16.3447,16.0649,0.030559500000000007,12.6805,15.9681,0.3239,17.1227,3.4144,0.0219,0.0377,-17.7214,15.834,0.0308,3909.37,0.0,0.3628,0.021,17.1822,2.19085,2.97436,1.10245,2.22602,0.332872,8.61,2.20479,0.971786,8.43,0.202213,1.42128,0.29585045,8.35,3.16228,0.733885,0,9.43397,0,0,0,0,0,,0,3,3816.2,-20.7464,0.0,160.224,11.5659,0,11.7519,10.0425,0.155378,0.7795810000000001,10.3635,339,0.121891,0.0,61.8247,11.6602,1.0,notinresolve,0,1,0,1.36865,L,7.5732300000000015,0.171202,2.22602,8.43,-17.9852,1.10872,0.794952,1.81208,1.75548,2.22604,2.4588400000000004,0.0871296,0.148197
ECO08439,ECO08439,ECO08439,ECO08439,0.0,-0.7450514,0.0,-0.7450514,25.68796,5.187332,76.0928,3.935089,113.5947,3.908788,-0.8350302,3.148968,266.7717,4.631969000000002,146.7861,3.965526,418.8465,6.0063010000000014,36.08309000000001,2.760612,30.684490000000004,2.11618,44.1895,0.8572873,876.7464,7.653214,133.2857,2.585774,183.7175,3.221614,123.5001,3.200244,19.27577,2.468931,0.0,1.053662,420.6388,6.068292,0.0,,73.53399759115705,46.597599083401256,1.7486962222734875e+27,3.846559083510969e+26,51.854206116212886,19.951006807189476,131.5767225044017,30.70421911862293,199.2436820460616,41.82754512527731,0.0,,3.151984934729396,28.193947404537408,0.0,,445.3404387369795,80.09300195631394,245.4024219141842,42.56949352345775,696.6019015064738,119.36556266736558,49.5332147316062,9.784461449647761,43.86480388468361,7.2073213391334905,62.23378535743648,7.924967501527023,1273.6736547877613,156.40111147549905,182.6541740471316,23.13895731313463,251.23810314413433,30.5332843272796,169.43381957770532,20.719534141657384,ECO08439,0.0109,0.0395,0.0171,0.0069,0.0718,0.0,17.9547,0.028,24.4078,0.1166,0.0976,156.108,0.0521,0.0,14.9023,5.66735,16.5483,16.2167,-0.05063630000000001,14.1844,16.041,0.3334,15.1227,0.3914,0.0314,0.0208,-18.5707,15.8237,0.0309,6196.54,0.2904,0.2145,0.022,17.3899,2.45728,3.31636,1.25759,1.67422,0.458914,9.11,2.51768,1.07449,8.89,0.275808,1.6586,0.81348472,8.81,1.41254,0.707281,4882230000,9.621,0,0,1,147946000,0,ALFALFA,0,2,6185.7,-18.8933,0.0,19.2136,11.1549,1,11.1969,9.1595,0.0160528,1.16093,9.7825,105,0.100704,0.0,74.5646,11.5299,1.0,notinresolve,0,1,1,1.12864,L,8.224839999999999,0.17368699999999998,1.67422,8.89,-19.0124,1.19022,0.786432,1.93188,1.7974900000000005,1.6741400000000002,2.53915,0.100008,0.17915899999999998
ECO05495,ECO05495,ECO05495,ECO05495,0.0,-0.7270008000000001,0.0,-0.7270008000000001,14.04995,4.217885,50.3139,3.659915,98.49671,3.970328,5.976715,3.763306,260.3177,5.402631,113.1264,4.704416,297.243,6.2655660000000015,31.60795,4.242955,45.6095,4.629799,267.7801,3.139295,1512.375,14.42375,807.6865,9.468829,223.2957,6.31401,192.5761,6.582224000000001,20.16307,5.196716,0.0,1.028134,292.6457,6.138,0.0,,-56961.70918780037,-8942.730217462637,-56905.50366801376,-8929.622160633859,454.7518464332225,89.00087743573789,1238.4371730354462,264.2689899236858,1621.934937876662,260.3033860517005,0.0,,0.0,,0.0,,3022.45164430219,390.96594784985786,1015.8035621494215,126.09507805283837,2843.5043304508204,348.6987721349098,198.2829895650908,60.53672239511795,220.1437470592663,42.56535404493266,1536.4878695748764,134.40221224913944,8644.211702704264,743.6984390879076,4489.15147889647,390.48668524675674,1134.708987237915,108.90653158743557,956.6484747465786,95.83457144114631,ECO05495,0.0219,0.0794,0.0344,0.014,0.1444,11.3477,18.2188,0.0563,28.0947,0.0214,0.1963,156.28,0.1048,0.1417,11.9245,10.0958,15.0536,14.2993,-0.109394,11.8187,13.908,0.4724,27.5232,0.4761,0.0343,0.0204,-20.4966,13.6435,0.0376,6071.81,0.4861,0.3853,0.0314,16.4977,3.80762,4.69479,2.45398,0.144537,1.0112,10.37,3.25201,2.12983,10.29,0.687046,2.36484,0.53124925,10.15,0.28183800000000003,1.7442,0,9.32812,0,0,0,0,0,,0,10,6321.96,-23.4281,12.9167,153.77,13.5589,0,13.5449,11.5465,0.15193299999999998,0.997196,11.5795,1173,0.186864,12.9822,149.517,13.0984,1.0,notinresolve,0,1,0,1.18101,L,9.15905,0.349318,0.144537,10.29,-20.7267,2.12316,2.0169200000000003,3.02152,3.34504,0.044528,4.2434,0.5223140000000001,0.795042
ECO04044,ECO04044,ECO04044,ECO04044,0.0,-0.7676795,0.0,-0.7676795,19.69225,4.201232,57.07518,3.4207110000000003,110.766,3.485839,4.948321,3.257626,286.5162,4.546639,37.32727,3.3640480000000004,71.15006,3.591728,29.48155,3.458896,38.64659,3.627321,208.5202,2.21071,1529.4620000000002,11.92779,628.9451,6.668003999999999,215.0268,4.878736,157.2252,4.916157,6.202537,3.948278,0.0,1.0856629999999998,69.31257,3.958795,0.0,,-34808.95260074816,-4113.503902883727,-34783.727517471605,-4108.551855848463,312.58436087588257,42.6602596006572,760.3662970079703,121.23659180863086,1223.7904881700567,149.47536819022,0.0,,0.0,,0.0,,2252.5421391228956,219.57784301951776,179.26613027219105,25.039849041749957,504.54940171790935,70.09467888552797,162.4868146158043,42.56129956113165,154.89345551297188,27.498112301719143,881.2567104576524,58.11076152650171,6442.270517891482,416.10676144769707,2579.3140766793517,169.13375062676565,808.9813751251221,59.88305834297737,563.359875278351,44.7121998387897,ECO04044,0.02,0.0725,0.0314,0.0128,0.1319,10.9847,0.3189,0.0514,23.5386,0.0214,0.1792,141.173,0.0957,0.0404,11.9497,10.2584,14.6541,13.9554,-0.0875626,11.3475,13.5858,0.3695,24.9491,0.0527,0.0229,0.0219,-20.8816,13.3215,0.0269,6213.9,0.0,0.0298,0.0204,16.0362,3.78724,4.7525900000000005,2.29621,0.11711,0.946573,10.53,3.40295,1.97198,10.41,0.622347,2.4376,1.691261,10.17,0.125893,1.48565,0,9.54037,0,0,0,0,0,,0,1,6213.9,-20.8816,0.0,0.0,11.8509,1,11.8149,10.3875,0.0,0.35731,10.4515,3174,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.13179,L,9.10563,0.318933,0.11711,10.37,-21.1846,2.06036,1.73223,2.9751,3.11705,0.083087,4.03178,0.428967,0.675547
