name,name,name.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO08922,ECO08922,ECO08922,0.0,-0.7632635999999999,0.0,-0.7632635999999999,1.8870740000000001,3.8618910000000004,68.7368,3.8273900000000003,134.1047,3.7800529999999997,5.0063580000000005,3.107772,334.8125,5.201383,39.27834,3.0551009999999996,103.2485,3.525321,45.99703,3.009395,32.214859999999994,2.6304529999999997,220.7997,2.1278759999999997,1696.465,14.54856,665.9828,6.4181589999999975,289.6995,5.168201,233.653,4.46468,19.03538,2.9360459999999997,-82693.77,809792.4,105.8823,3.9399010000000003,0.0,0.0,33.47854625833061,18.646349918082073,8.045939819499637e+25,2.5586088626008844e+20,23.388784743374693,10.497033381697202,138.22491436338797,15.007940816809068,282.84242055743573,14.461966539067525,7.862176474918475,27.74990476902035,22.94028416385916,19.55192819639399,0.0,0.0,647.946031717191,16.491919422274496,70.2577936169131,4.088937165158022,200.63133577691596,11.676552079874643,87.08798898372255,10.743460333090098,48.35675021569005,8.390949860303651,354.4772240964417,5.971988149910393,2718.820239138252,43.51832241034495,1042.4029083195153,17.56167547382133,441.7733077640269,15.246977055090687,357.2008432532668,13.208138107116024,ECO08922,0.0071,0.0257,0.0111,0.0045,0.0467,12.3153,0.1129,0.0182,29.6362,0.0224,0.0635,198.78900000000002,0.0339,0.2578,13.1451,9.423110000000001,15.5774,14.9529,-0.050312,12.4875,14.5942,0.5559,26.8148,0.158,0.0221,0.0394,-20.0085,14.4259,0.0338,6770.16,0.0,0.1047,0.0229,16.901,3.4678400000000003,4.25988,2.23636,0.354003,0.895811,9.99,2.91933,1.96407,9.91,0.623518,2.1272900000000003,0.24379143,9.81,0.630957,1.70098,0,9.4718,0,0,0,0,0,,0,4,6641.18,-22.1519,0.0,102.219,12.4199,0,12.5299,10.8815,0.0909783,2.13518,10.9415,3131,0.150275,12.535,99.6257,12.482999999999999,1.0,notinresolve,0,1,0,1.18902,L,8.759839999999999,0.11291099999999996,0.354003,9.89,-20.2166,1.9527,1.94225,2.75793,3.15035,0.037382099999999994,3.95559,0.503332,0.744596
ECO01855,ECO01855,ECO01855,0.0,-0.7662432,0.0,-0.7662432,36.42955,3.325683,55.14934,2.59686,96.65935,2.8642990000000004,4.54052,2.208271,201.9468,3.4620260000000003,143.6876,3.155497,443.4808,5.778704,22.71245,1.83455,17.81097,1.5078610000000001,20.43086,0.5740118000000001,604.5747,5.7731980000000025,61.62416999999999,1.73135,96.86583,2.4670240000000003,68.49061,2.0840419999999997,10.66462,1.7700200000000001,0.0,1.083631,443.5483,5.779851,0.0,0.0,22.375960286909287,20.306719089493747,-8061.813200975685,0.0,42.27665882068121,5.012469641268064,60.303393139761994,4.485885056820267,108.929993917803,5.914065858869857,3.5078404495180115,7.748056196715806,0.0,0.0,0.0,293.80774698030655,225.54246206155767,8.79930532755495,156.0309083255841,5.71366202633587,445.57693764535355,16.31648647836561,22.974854353877795,3.0961705023018524,18.84566635712072,2.247361235644414,20.7822144269625,1.0898700035042888,561.8052139182681,16.555939518602205,61.11411662856365,3.2049720453726,91.574843221618,3.441599682887358,68.1077109946613,3.5271754849370778,ECO01855,0.0072,0.026000000000000002,0.0112,0.0046,0.0472,0.0,0.1141,0.0184,33.7241,0.085,0.0641,147.817,0.0342,0.0,15.9579,3.3864199999999998,17.172,16.7711,0.20431300000000002,0.0,16.5915,0.7390000000000001,14.6041,0.0,0.0527,0.1057,-18.0931,16.392,0.0496,6472.85,0.0,0.2372,0.0509,18.1951,2.58938,3.3792800000000005,1.49389,1.3479299999999999,0.448658,8.91,2.3340400000000003,1.3313,8.73,0.28607,1.54414,0.18983377,8.59,1.41254,1.09005,0,9.0722,0,0,0,0,0,,0,1,6472.85,-18.0931,0.0,0.0,11.0009,1,11.0349,8.7215,0.0,-99.0,9.2325,1689,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.20727,E,8.817039999999997,0.114128,1.3479299999999999,8.71,-18.3233,1.30093,1.19721,2.0335900000000002,2.20529,1.185,2.93796,0.18568800000000002,0.29284699999999997
ECO00200,ECO00200,ECO00200,0.0,-0.7435633,0.0,-0.7435633,43.25792,4.58211,36.65635,2.91328,77.46644,2.845942,3.110097,2.1783580000000002,157.1581,3.020651,150.5685,3.059448,462.4362,5.3549190000000015,15.796470000000001,1.7268270000000001,10.54171,1.199223,8.056552,0.39232259999999997,463.7272,4.470994999999999,24.30042000000001,1.183334,50.8175,1.950804,37.21803,1.4124379999999999,9.114647,1.2124979999999999,0.0,1.051557,462.3807,5.354846,0.0,0.0,0.0,0.0,0.0,0.0,47.78370946592622,8.094643150338197,46.84988883806772,5.559384648334219,78.14918033986953,3.9880030535660276,5.857769102087516,3.568728252601036,8.241158278639775,5.091460032285002,4.963780813314328,3.0247394097511284,158.22309215251443,4.533827517744136,159.31812057631817,1.9968903905897897,454.70047864272607,5.699206043788089,18.142184928140754,3.811347279302969,11.787066885650837,1.7289585429052767,8.723505816599362,0.7206443011145108,463.4246455234319,6.464651707178283,25.648323207838295,2.118794267733845,54.9729306330325,3.075981928692533,36.85206210207273,1.8003177558235413,ECO00200,0.0147,0.0531,0.023,0.0093,0.0966,0.0,0.2336,0.0377,11.7737,0.0354,0.1313,138.872,0.0701,0.0,15.1735,5.63665,17.1011,16.9108,0.0622826,0.0,16.7149,0.4882,13.9299,0.0,0.7535,0.0209,-17.4085,16.7624,0.7529,4953.8,0.0,0.7788,0.7529,17.8968,2.30308,3.05836,1.30544,5.53354,0.24357399999999998,8.35,1.99649,1.21984,8.23,0.157969,1.2412100000000001,0.08169731,8.19,7.079460000000001,1.04871,1063740000,9.17296,0,0,0,82735300,0,ALFALFA,0,3,4852.42,-21.3865,0.0,98.8792,12.1099,0,12.0679,10.6215,0.0838677,0.294118,10.7725,193,0.10766500000000001,0.0,60.5915,11.790999999999999,1.0,notinresolve,0,1,1,1.67058,L,7.71705,0.233585,5.53354,8.25,-17.4356,1.1672799999999999,1.1207,1.89795,2.08889,5.26604,2.81956,0.127092,0.199081
ECO03998,ECO03998,ECO03998,0.0,-0.775694,0.0,-0.775694,29.83455,5.228523,121.0346,4.321532,207.8797,4.679506,-2.465769,3.199895,448.9742,6.32655,116.2609,3.912948000000001,354.2578,5.7892410000000005,56.98144,2.8191040000000003,25.06074,2.446661,129.2589,1.6395080000000002,1618.901,13.57139,389.8748,4.9451279999999995,255.9275,4.428794,182.3314,3.7541019999999996,33.01242,2.471048,0.0,1.096997,354.6688,5.896559,0.0,0.0,-8296.356621122242,0.0,-8296.088770785169,0.0,37.210096936082856,9.100830280614636,138.91215279896036,7.291469408450263,236.4434284345597,10.407433747324424,0.0,0.0,0.0,0.0,0.0,0.0,514.3637378851914,14.747413165328423,136.00132468940694,3.8722668909277527,388.3152900282678,11.056217419630594,57.6249824606833,4.829950792048654,27.10021638028385,4.295174306749787,142.51408666676787,3.1850397862768887,1897.7853514772917,31.814286391377383,419.0680104554815,9.3657270677091,276.1160102162375,7.6114784879771635,196.6804144848697,5.848187116902634,ECO03998,0.0085,0.0308,0.0133,0.0054,0.055999999999999994,12.4364,0.1355,0.0219,31.0592,0.0216,0.0762,199.33900000000003,0.0406,0.1481,13.4082,6.45906,15.3522,14.9151,0.0103951,12.7885,14.7021,0.5882,14.9152,0.0735,0.0224,0.0363,-19.6475,14.5062,0.0273,5616.92,0.0,0.0368,0.021,16.3763,2.82021,3.70546,1.55975,1.05138,0.603645,9.67,2.74935,1.33265,9.45,0.37654499999999996,1.86411,1.9937136000000002,9.33,0.630957,0.833521,0,9.654160000000001,0,0,0,0,0,,0,4,5603.29,-21.5047,0.0,33.0741,11.7369,0,12.1319,10.2695,0.101476,1.0058200000000002,10.6475,341,0.10430299999999999,12.3431,95.8876,12.2686,1.0,notinresolve,0,1,0,1.1754200000000001,L,8.62706,0.135516,1.05138,9.45,-20.2114,1.25233,0.9253600000000001,1.98842,1.94439,1.0521200000000002,2.6804799999999998,0.14146199999999998,0.233301
ECO03898,ECO03898,ECO03898,0.0,-0.7751343,0.0,-0.7751343,8.338915,5.691315,45.00083,4.3258339999999995,77.75842,4.183766,-3.8173,3.702932,177.1163,4.423122,26.84424000000001,3.3035330000000003,81.36771,3.9030080000000003,20.1786,2.900843,22.17513,2.641299,65.6412,1.26837,609.515,7.072429,197.989,3.8256930000000002,135.6784,3.825561,98.23425,3.422542,8.90709,2.555009,0.0,1.0962049999999999,83.17809,4.447456,0.0,0.0,-8241.701857654858,0.0,-8241.459040367516,0.0,17.085594475049888,12.484792000079972,57.049989337017344,5.826499747744342,92.50045948598581,6.981931338985887,0.0,0.0,0.0,0.0,0.0,0.0,198.12115718350637,8.041166782047355,30.509832581103055,2.0292234090137415,87.11774919397058,5.794242127516859,18.007451407692987,5.1456979476002624,24.162398903693315,4.131125853117932,70.09472567572523,2.062889441650778,658.3930763031645,15.439345089501245,206.1201144876995,6.066119934107642,139.38093655269162,5.1108648672487735,102.99554518294852,5.268011157076156,ECO03898,0.0083,0.0302,0.0131,0.0053,0.055,11.5645,0.1329,0.0214,35.1006,0.0569,0.0747,196.688,0.0399,0.2159,12.7224,10.9391,14.4981,14.1132,-0.0712967,11.8927,13.9095,0.4833,24.0245,0.042,0.0742,0.0204,-20.1718,13.7585,0.0264,4944.46,0.0,0.0702,0.0204,15.4305,2.67092,3.5574199999999996,1.42002,1.29345,0.540934,9.83,2.67833,1.21072,9.61,0.331636,1.79183,3.5584479,9.51,1.41254,0.76018,0,10.037,0,0,0,0,0,,0,6,4839.22,-22.4621,0.0,72.1407,12.6609,0,12.7849,11.0385,0.25474600000000003,0.754256,11.1765,245,0.24273499999999998,12.3504,63.3827,11.8989,1.0,notinresolve,0,1,0,1.22793,L,8.39149,0.132898,1.29345,9.61,-20.7001,1.2273100000000001,0.8444139999999999,1.9749,1.8698700000000001,1.29348,2.61745,0.11762,0.201855
ECO01247,ECO01247,ECO01247,0.0,-0.8418627000000001,0.0,-0.8418627000000001,48.970890000000004,3.850057,37.34905,2.767452,74.09444,2.724344,4.415539,1.992961,158.9783,3.124386,227.5135,3.687241,689.9647,7.5980360000000005,16.93758,1.6861549999999998,8.584804,1.090503,4.883687999999999,0.32505409999999996,482.2191,4.518854,14.730329999999999,0.9804371999999999,33.69724,1.280689,24.5203,1.83487,18.11662,2.1058830000000004,0.0,1.190574,691.5114,7.621508,0.0,0.0,0.0,0.0,0.0,0.0,54.68277074768013,6.272182680261147,40.822759452993424,4.890802028109434,78.23307781147584,4.9039669621848425,6.202291200529463,4.332611743566893,3.9012380947141914,2.5556145573639997,2.1350277369146724,4.7390545741340215,161.5843722839104,4.306471072565803,237.0580993277801,2.6751007977257917,676.9913485749998,7.639563533702594,19.498563040232703,3.2392975011038354,8.445818123603456,1.5611327185095711,5.460865355361422,0.5765143692802169,484.7860237135805,5.8671198377329254,16.058920971605588,1.6953725612208297,35.95172331382766,2.247932414660391,23.701543818203614,2.2361962918587386,ECO01247,0.0063,0.023,0.0099,0.004,0.0418,13.8074,17.035,0.0163,35.2089,0.0624,0.0568,147.745,0.0303,0.3386,14.9334,12.5238,16.3872,16.1566,-0.0149727,14.1782,16.0267,0.3163,28.4714,0.3232,0.0228,0.0206,-17.9969,15.9769,0.1144,4674.49,0.6748,0.2226,0.0218,17.1041,2.16174,2.96218,1.06093,2.1312,0.312527,8.75,2.21378,0.933466,8.55,0.185061,1.41333,0.35960617,8.47,1.41254,0.739174,0,9.59774,0,0,0,0,0,,0,1,4674.49,-17.9969,0.0,0.0,10.9429,1,11.0199,8.5645,0.0,0.48668900000000004,9.6355,1150,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.29534,L,7.29652,0.10099999999999999,2.1312,8.55,-18.2242,1.1640000000000001,0.81102,1.9007,1.8102900000000002,2.12563,2.5469999999999997,0.0928802,0.164726
ECO05984,ECO05984,ECO05984,0.0,-0.7572914000000001,0.0,-0.7572914000000001,15.46524,4.647496,48.33793,3.388144,78.62541999999998,3.44383,2.721404,2.919593,171.5345,3.908382,62.6729,3.1232919999999997,174.0703,4.222612000000002,15.92211,2.367362,18.491410000000002,2.0125599999999997,35.70639,0.8667046999999999,546.0671,5.926297,107.6987,2.614179,121.3337,3.553654,80.16173,2.76035,8.923986,2.260184,0.0,1.070972,172.5364,4.285126,0.0,0.0,241.23467149220662,43.6662100710237,378.8884115723487,45.104472026658115,22.669865873828694,10.991259707333668,59.63525083769474,7.027794658933861,90.78840698840692,8.510909375457638,22.755328655413926,31.761774492859377,0.0,0.0,0.0,0.0,187.64765126439065,12.372472406148963,63.28001209232413,3.578580608931803,180.6878027837914,10.218170924140367,16.718978746476047,4.373212133856359,22.117763799961683,3.844027917494573,37.556457592802786,1.8391829727800706,557.5960596160039,21.370562522856837,110.43791635335828,5.408271757769341,125.27760098001664,7.407240778470748,84.2143869092586,5.46117904455601,ECO05984,0.0085,0.0307,0.0133,0.0054,0.0558,13.1364,17.7016,0.0218,45.9427,0.0222,0.0758,186.31099999999998,0.0405,0.3175,14.5953,6.91715,15.9869,15.6479,0.000259399,13.3433,15.4438,0.5118,16.3587,0.4453,0.0216,0.04,-19.2743,15.3085,0.0308,6628.9,0.1544,0.1557,0.0242,16.9659,2.56123,3.3760800000000004,1.41404,1.21154,0.461315,9.39,2.4233599999999997,1.24078,9.21,0.288055,1.60851,0.79959916,9.09,1.41254,0.9798180000000001,0,9.70429,0,0,0,0,0,,0,1,6628.9,-19.2743,0.0,0.0,11.1949,1,11.2829,9.2135,0.0,0.404246,9.8315,4541,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.12725,L,8.20606,0.13495,1.21154,9.21,-19.5906,1.2786,1.07981,2.01131,2.09534,1.2126700000000001,2.82805,0.163076,0.263069
ECO10951,ECO10951,ECO10951,0.0,-0.7907279,0.0,-0.7907279,153.1562,5.73867,127.9401,4.322384,218.1785,4.418648999999999,17.67377,2.665397,421.537,5.474687,490.29900000000004,6.592544,1415.621,12.332930000000001,43.962920000000004,2.220825,25.8816,1.579984,17.86034,0.529287,1142.322,9.3431,53.87092,1.59645,122.7604,2.381982,96.02116,2.697182,29.58237,2.422385,0.0,1.118258,1420.4579999999999,12.41802,0.0,0.0,122560239392780.92,133140979484.24402,0.0,0.0,168.0940661145155,17.204189968976475,144.80045106046677,13.16386030071901,236.6637346556568,17.619785829029908,18.461643304878585,5.160850068629189,0.0,0.0,0.0,0.0,443.97333119440634,29.8139148966753,514.5365325880433,34.99941418704782,1468.513975314536,99.89015236949865,46.09519306280414,5.149595864298402,26.367873036730327,2.2957120201035526,18.99521863056251,1.2987686559416554,1180.89766903974,53.931641973762275,55.84865264933398,3.8185664425470907,129.30950986965075,7.425501593734576,102.92105091920384,6.801516933747779,ECO10951,0.0147,0.0531,0.023,0.0093,0.0965,13.850999999999999,18.5215,0.0376,9.1789,0.0361,0.1312,147.072,0.07,0.5799,15.6654,3.40005,17.1091,16.9327,-0.0739841,0.0,16.8484,0.7104,6.840160000000001,0.0,0.0247,0.0258,-17.7659,16.7419,0.0322,5899.55,0.1389,0.3503,0.0235,17.8257,1.9852400000000001,2.73458,0.965593,5.86106,0.218973,8.41,1.98796,0.877342,8.35,0.130722,1.23862,0.24970366,8.29,7.079460000000001,0.759787,1190180000,9.32088,0,0,1,100578000,0,ALFALFA,0,2,5898.67,-18.7812,0.0,1.5509,10.9959,0,11.1709,8.7285,0.00586052,0.546653,9.9265,1146,0.08345989999999999,0.0,60.8824,11.2744,1.0,notinresolve,0,1,1,1.42235,L,7.90177,0.233429,5.86106,8.35,-17.9102,1.07941,0.812605,1.7861599999999995,1.7657200000000002,5.86112,2.47247,0.07347680000000001,0.12629500000000002
ECO09428,ECO09428,ECO09428,204.1065,63.232519999999994,110.3833,12.1336,13.18719,4.536303,42.07665,3.3230239999999998,76.80161,3.305154,1.6510490000000002,2.928444,193.8239,3.6161730000000003,18.19555,2.6427419999999997,70.51131,2.961639,25.49804,2.523749,35.68793,2.530893,131.6521,1.580067,1068.737,9.175084,397.0931,4.765841,229.942,4.3038989999999995,168.9113,3.6860800000000014,9.447436999999999,2.662475,322.2662,45.17842,68.15463000000001,3.258629,0.0,0.0,1125.96973701507,1515.5831727819952,314.74979807327844,1739.8406310125606,84.50587109512925,45.926326001575845,236.4257766138611,27.231893851475196,375.9331860663922,27.267660567312117,0.0,0.0,0.0,0.0,0.0,0.0,765.939025246161,23.556480366908833,84.96829163238873,5.074349077030047,242.60066876177981,14.488232538185741,109.6067075986701,14.762202536515733,94.37448664655705,12.680770561062834,352.1397650944231,6.266742049001984,2767.248371463719,39.79493462677284,1035.4754544807806,18.427504325891483,563.1297028057152,15.724553004685758,417.3384443467181,14.852546675406344,ECO09428,0.0093,0.0336,0.0145,0.0059,0.0612,12.7731,20.1451,0.0238,37.5754,0.0614,0.0831,147.503,0.0444,0.136,13.5446,4.975,16.5314,15.7208,-0.135603,13.379000000000001,15.3399,0.5659,19.2723,0.5136,0.0534,0.0409,-19.268,15.0751,0.0432,6822.98,0.7526,0.6606,0.0232,17.8602,3.82365,4.6898599999999995,2.50923,0.10952100000000001,1.0488600000000001,9.91,3.22948,2.1775,9.81,0.717123,2.36328,0.057396928,9.75,0.125893,1.99473,0,8.848130000000003,0,0,0,0,0,,0,1,6822.98,-19.268,0.0,0.0,11.4739,1,11.2829,9.8285,0.0,0.8491190000000001,9.8685,6742,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.05439,E,9.48183,0.147898,0.10952100000000001,9.83,-19.3712,2.248,2.3056400000000004,3.13528,3.60035,0.0103735,4.48763,0.642378,0.953291
ECO07763,ECO07763,ECO07763,0.0,-0.7191953000000001,0.0,-0.7191953000000001,93.87382,9.887769,448.0198,9.649028,840.8981,12.42879,8.287262,7.124269,1863.4279999999999,18.93171,592.3101,11.51622,1750.0810000000001,19.7648,220.7457,6.597394,100.5628,6.339186,705.6171,5.886623,6672.174,52.2319,2128.304,17.7554,960.7854,13.743910000000001,747.6963,11.563930000000001,131.5572,6.340662,0.0,1.017096,1753.8429999999994,19.7819,0.0,0.0,38956388.46349997,21812358003.32333,0.004111682002553234,-8047.60130208106,186.50121297817702,34.014558600166275,613.2522253741462,31.91693572863598,1135.5052489945767,36.65738934699423,0.0,0.0,17.470959990141548,16.240560041323512,0.0,0.0,2484.4848617741827,65.54280440582467,794.7641747555093,24.170772105848936,2268.21574787335,68.98211342816977,272.48449053497785,13.704121489950246,119.44616942214572,11.712591597525693,873.3440588714473,19.221512766826397,8270.600022016764,183.7927414102349,2567.726287359095,56.51331735104686,1156.5592792575103,33.02016640363573,901.9350249019748,22.47990958198267,ECO07763,0.015,0.0542,0.0234,0.0095,0.0986,12.4052,16.9817,0.0384,7.6604,0.0227,0.1339,148.857,0.0715,0.1764,13.2596,3.51135,15.3949,14.8415,0.184258,12.7425,14.5595,0.9237,17.8091,0.2282,0.0218,0.022000000000000002,-18.8556,14.4351,0.0287,3717.27,0.3973,0.2436,0.0356,16.4797,2.96625,3.78654,1.7549400000000002,0.121744,0.707392,9.49,2.7389900000000003,1.51273,9.37,0.465179,1.9187,0.37818985,9.17,0.125893,1.21681,231175000,8.142710000000001,0,0,0,0,0,ALFALFA,1,1,3717.27,-18.8556,0.0,0.0,11.2539,1,11.1899,9.3715,0.0,0.42175,9.4065,5702,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.06551,E,10.0175,0.23832399999999998,0.121744,9.35,-19.0592,1.65088,1.40206,2.42139,2.52754,0.121635,3.29805,0.340147,0.5253939999999999
ECO05741,ECO05741,ECO05741,0.0,-0.7617909,0.0,-0.7617909,34.75761,5.283094,67.28034,4.041359,123.8156,4.2023790000000005,8.800241,3.4195480000000003,282.9554,5.355822,149.3143,4.477469999999999,455.4203,7.155694,42.04441,3.14325,36.93919,2.767442,93.73109000000001,1.436395,1175.627,12.42175,282.7146,4.332495,217.4419,4.45031,157.009,4.201786,29.31947000000001,2.966484,0.0,1.077335,453.09,7.1628110000000005,0.0,0.0,620.8587704852897,141.79535281405273,1073.8992888500889,132.56483696434822,97.51406854846675,20.1896496965595,169.06064685440774,19.579813235351534,263.85525719484303,17.80037576619436,0.0,0.0,13.840633387548241,15.590350875299759,4.506253261496913,25.284696253320508,546.4035178198907,24.538718766149916,288.5306571198392,11.053055248226523,822.6154938680369,31.512815988376143,65.7390767770018,7.891654805356629,61.7784775096597,8.098323857835839,149.91659967637884,5.1542500425228726,1849.8990557347063,58.68367081437932,440.6256819642692,15.149057348963494,344.3508922763322,13.243591764465956,250.85586216778526,12.715212722813682,ECO05741,0.0288,0.1043,0.0451,0.0184,0.1897,12.8235,0.4587,0.07400000000000001,10.5178,0.025,0.2578,176.792,0.1376,0.3046,13.8979,7.39565,15.834000000000001,15.3383,-0.0238056,12.8467,15.0691,0.3205,20.4224,0.2076,0.032,0.0483,-19.5674,14.9022,0.0367,6291.0,0.0,0.1822,0.0329,17.0465,2.95668,3.81285,1.73755,0.569303,0.606941,9.67,2.68225,1.5203,9.47,0.389692,1.82607,0.68427696,9.35,0.28183800000000003,1.19554,1048380000,9.16665,0,0,0,114369000,0,ALFALFA,0,1,6291.0,-19.5674,0.0,0.0,11.3149,1,11.3589,9.4975,0.0,1.2635,9.6575,4390,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.16264,L,8.60929,0.458717,0.569303,9.49,-19.906,1.4673399999999999,1.33317,2.24373,2.42008,0.5968359999999999,3.19647,0.242796,0.38042800000000004
ECO04262,ECO04262,ECO04262,0.0,-0.08658897,-126052.9,189900.7,0.9885957000000001,0.5041192,4.433763,0.3910055,9.007099,0.35466820000000004,0.13514479999999998,0.37742529999999996,19.28537,0.40243,2.8590430000000002,0.3150226,9.068022000000001,0.36562540000000004,1.6333280000000001,0.27543850000000003,3.925753,0.27978800000000004,15.778360000000001,0.1687743,84.03771,0.759394,47.59118,0.5090617000000001,17.125729999999994,0.4179895000000001,12.237789999999999,0.3856137,0.9043634,0.306604,556.7452,3419.27,8.286283000000001,0.3686824,0.0,0.0,95.41454861317065,94.53294931902096,199.30274357096522,77.5195821898852,9.63934375520975,6.087562998388878,51.256436015054284,6.614388661783144,70.37306623217866,5.884974247112595,1.2732834170571505,13.194183571599908,5.875448867059871,3.796324088224506,0.0,0.0,103.61216313818328,5.974342415145239,14.52597373679978,1.0767936320227263,41.456411082480564,3.073116008345377,6.097792963120227,2.0352163086464086,12.274161653602569,1.6126082321918038,54.48457672960942,2.056052987634339,269.9646408324108,10.42690262377177,160.1905819123245,6.0450195057278275,51.20804987821837,2.589150579244253,37.32291808596845,2.0490215377045957,ECO04262,0.0152,0.055,0.0238,0.0097,0.1,10.7087,16.6328,0.039,3.8964,0.0214,0.1359,205.917,0.0725,0.0255,11.7394,18.6243,14.3047,13.722000000000001,-0.246738,10.806,13.3793,0.2873,38.2799,0.1868,0.0233,0.0205,-21.2883,13.0926,0.0338,6897.62,0.0169,0.0333,0.0205,15.4785,3.54835,4.643269999999999,1.96375,0.380259,0.857334,10.53,3.53685,1.6326,10.37,0.5261819999999999,2.4419299999999997,8.5767884,10.25,0.28183800000000003,0.9202370000000001,10405500000,10.152000000000001,4261420000,246757000,1,266808000,10136500000,ALFALFA,0,3,6909.66,-22.2557,0.0,47.7146,12.5519,0,12.6219,10.9695,0.0886216,1.81628,11.0755,3317,0.127106,0.0,78.0043,12.3232,1.0,rs1197,1,1,0,1.0661100000000001,L,8.33194,0.241898,0.380259,10.37,-21.9898,1.57029,1.0754700000000001,2.44136,2.29613,0.6881970000000001,3.1672,0.194391,0.349623
