name,name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO06310,ECO06310,0.0,-0.7712787,0.0,-0.7712787,5.637839,5.7754699999999985,54.18736,4.642704,88.77592,4.529407,-2.078028,4.4330940000000005,205.0498,5.269561,24.4314,4.3681220000000005,64.53965,4.599225,20.64037,4.152053,27.9918,4.341596,132.3754,2.324978,852.2739,10.01331,399.2747,7.012662,172.6196,5.791546,127.5279,5.7277809999999985,1.143154,4.610811,857.0097,1605.193,62.10177,5.053336,0.0,0.0,489.7723,2124.835,353.0147,2083.835,4.633069,57.11016,194.7313,26.25361,264.7834,21.33095,0.0,0.0,15.95539,152.5505,0.0,0.0,563.4222,23.32248,58.1386,6.481196,166.1103,18.5177,64.72158,17.23188,41.75663,13.30061,278.0672,7.208854,1706.664,25.12138,817.8447,21.20251,307.3342,15.800770000000002,232.2813,17.59265,ECO06310,0.0158,0.0572,0.0248,0.0101,0.1041,11.658,0.2517,0.0406,-0.0435,0.1042,0.1415,202.264,0.0755,0.6132,13.0586,7.85933,15.6575,14.9273,-0.105022,12.2734,14.5556,0.4984,21.2778,0.0956,0.0223,0.0205,-19.9379,14.2378,0.0432,6353.76,0.0,0.1068,0.0209,17.0984,3.7936,4.67574,2.44484,0.301956,1.00313,10.11,3.23404,2.12837,10.05,0.686665,2.35189,0.25849555,9.83,0.630957,1.77168,0,9.08812,0,0,0,0,0,,0,1,6353.76,-19.9379,0.0,0.0,11.5759,1,11.4649,10.0175,0.0,0.6174189999999999,10.0615,4749,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.1731200000000002,L,9.05131,0.251698,0.301956,10.01,-20.1722,2.14046,2.0441700000000003,3.03865,3.38171,0.042474300000000006,4.2799,0.5304300000000001,0.8029189999999999
ECO04195,ECO04195,1835.506,537.6525,-131.4295,86.26431,36.9421,5.46743,63.18515,6.105727,91.53231,6.525422,-17.37784,6.800396000000001,151.3136,7.884582000000001,66.11184,7.978631,258.7959,8.354719000000001,-45.09664,7.788701,108.6782,9.366717,229.021,4.121624,532.2633,12.75326,690.7801,12.43176,344.5776,11.31129,256.2295,10.84495,3.827531,9.551694,254.1813,125.4165,272.0219,9.902865,0.0,0.0,810.4955,13437.1,1035.411,17808.16,56.11272,21.48136,60.37391,16.19612,240.8442,33.21889,0.0,0.0,1.098303,195.5075,0.0,0.0,326.9605,28.17511,150.3437,8.329386,429.5533,23.79825,1.680564,124.2209,180.9162,30.92669,405.7415,12.36422,854.1176,32.42569,1193.357,36.36536,519.0519,35.15279,413.1602,39.51625,ECO04195,0.0136,0.0494,0.0214,0.0087,0.0898,10.3572,18.6969,0.035,3.3308,0.0214,0.1221,204.088,0.0651,0.0272,11.1563,16.5799,13.6968,12.9372,-0.08453939999999999,10.4259,12.5201,0.7027,72.0005,0.1772,0.021,0.0219,-22.092,12.2714,0.0351,6804.07,0.2518,0.1087,0.0207,15.3331,3.9031,4.80252,2.58385,0.077115,1.07586,11.05,3.2945300000000004,2.24322,10.99,0.735226,2.39511,0.26451812,10.91,0.0562341,2.22994,1020250000,9.15483,0,0,0,0,0,ALFALFA,1,2,6775.95,-22.1881,0.0,49.8412,12.6649,1,12.5699,11.0325,0.104427,1.39016,11.0475,3265,0.16604100000000002,0.0,99.7689,12.5565,1.0,rs1116,1,1,0,1.0,E,9.67881,0.217198,0.077115,10.99,-22.1352,2.36924,2.56944,3.2797400000000003,3.872430000000001,0.00291506,4.78292,0.726759,1.06626
ECO04263,ECO04263,0.0,-0.6726331,604000000.0,559000000.0,59.3284,4.059602,154.3995,3.81397,287.121,4.335351,3.030626,2.531157,618.9803,6.342301,383.8421,4.814096,1070.492,11.66966,80.84716999999998,2.39379,41.91704,1.67746,99.60494,1.000793,2261.697,17.35268,300.4315,3.018618,291.8008,3.990508,215.7892,3.11238,57.96681,1.984349,0.0,0.9512467,1090.216,12.20112,0.0,0.0,1246.508,93.85555,1415.816,96.83446,108.2036,13.10749,258.7246,19.53294,459.6023,27.23198,0.0,0.0,18.62597,15.71113,0.0,0.0,981.5906,49.03848,596.2822,24.22051,1703.6629999999998,69.20147,125.8681,8.318232,70.15671,5.288924,158.392,5.920226,3428.918,135.6496,465.8587,17.41243,454.1762,15.64038,336.0518,13.93244,ECO04263,0.0151,0.0546,0.0236,0.0096,0.0992,13.4067,17.087,0.0387,3.8889,0.0395,0.1349,205.938,0.07200000000000001,0.1957,14.0841,7.526210000000002,15.4323,15.1666,-0.00111389,13.6914,14.9795,0.7908,16.952,0.3072,0.031,0.0894,-19.8006,15.0384,0.0944,6956.06,0.0208,0.1873,0.0822,16.2592,2.12957,2.88345,1.07558,1.98369,0.317081,9.43,2.12495,0.953142,9.19,0.194647,1.37107,0.77855979,9.17,1.41254,1.06269,9795300000,9.96804,9605120000,176822000,1,186134000,9605120000,ALFALFA,0,3,6909.66,-22.2557,0.0,47.7146,12.5519,0,12.6219,10.9695,0.0886216,1.83272,11.0755,3317,0.127106,0.0,78.0043,12.3232,1.0,rs1198,1,1,0,1.21491,L,8.08462,0.239964,1.98369,9.25,-19.8973,1.12836,1.13226,1.83778,2.06835,6.704860000000001,2.7777700000000003,0.122705,0.192276
ECO04229,ECO04229,0.0,-0.7367049,0.0,-0.7367049,7.005817,4.10714,12.47044,3.025569,33.02516,3.225896,-2.880439,3.476984,87.37404000000002,3.4756660000000004,15.25566,3.4990330000000003,35.99387,3.646682,5.807681,3.259691,21.09617,3.772859,104.5869,1.950524,475.663,6.799057,315.4584,5.8832260000000005,82.6284,4.676245,74.48217,4.491496,4.142102,3.903848,0.0,1.041858,37.25541,4.385222,0.0,0.0,1679.237,1414.904,0.0,0.0,29.01161,13.51314,14.22628,10.36358,52.64709000000001,12.49272,0.0,0.0,0.0,0.0,0.0,0.0,135.5723,11.0136,21.01242,3.749422,60.0355,10.71264,18.9369,9.106067,36.08715,9.738742,164.5554,4.610042,736.0132,15.58304,483.9866,13.55895,120.8078,11.31422,111.9856,12.08694,ECO04229,0.0187,0.0679,0.0294,0.0119,0.1234,11.1887,16.5821,0.0481,4.6233,0.0243,0.1677,204.805,0.0895,0.1415,12.1336,10.0898,14.3877,13.8266,-0.122494,11.5324,13.5169,0.9253,22.9791,0.1455,0.0208,0.0204,-21.1723,13.302,0.027000000000000003,6756.36,0.016,0.0784,0.021,15.6027,3.22641,4.14185,1.88338,0.223431,0.7715529999999999,10.51,3.03001,1.60721,10.35,0.4953770000000001,2.11458,4.2949417,10.15,0.125893,1.1411,4941440000,9.83998,0,0,0,131772000,0,ALFALFA,0,3,6813.23,-21.5214,0.0,61.1851,11.8989,1,12.1369,10.4455,0.111535,1.93892,10.5795,3295,0.101664,0.0,101.287,12.2801,1.0,rs1152,1,1,1,1.08868,L,8.96601,0.298481,0.223431,10.35,-21.5804,1.56561,1.30839,2.3433200000000003,2.41431,0.180581,3.19202,0.292398,0.459688
ECO07279,ECO07279,0.0,-0.8002266,0.0,-0.8002266,63.68916,5.145279,59.59996,3.506817,112.0964,3.581975,6.5695820000000005,2.611247,223.9737,3.956278,206.1554,3.806022,625.7214,7.005453,22.84735,2.064086,14.98558,1.509957,16.12151,0.5236375,627.8340000000002,5.328325,48.6262,1.57941,85.42367,2.040062,57.48413000000001,2.1579330000000003,11.58462,2.065315,0.0,1.131691,625.7214,9.683511,0.0,0.0,690.6619999999998,351.6232,446.0473,303.5216,107.5314,16.97605,95.01326,11.12928,159.2247,12.80536,9.375934,7.336803999999999,4.905113,6.725278,0.0,0.0,307.8524,16.741020000000002,286.5858,15.7606,818.8167,45.03027,29.74452,4.572301,20.98918,3.308742,22.53456,1.172048,828.6915,36.2427,66.27812,3.447201,115.0297,6.241546,75.31179,5.106111,ECO07279,0.0339,0.1228,0.0531,0.0216,0.2233,0.0,18.1744,0.0871,0.4944,0.0528,0.3035,148.444,0.162,0.0,15.1958,10.0414,16.269000000000002,15.8512,0.0311356,13.9375,15.6527,0.6655,26.3883,0.6601,0.0254,0.0645,-18.9533,15.5818,0.0517,6033.14,0.0615,1.1895,0.0248,17.1937,2.35643,3.14255,1.24849,1.01329,0.404488,9.19,2.29854,1.09741,9.03,0.253408,1.51243,0.41192552,8.91,0.630957,1.07576,3345960000,9.67065,0,0,0,158493000,0,ALFALFA,0,1,6033.14,-18.9533,0.0,0.0,11.1229,1,11.2089,9.0255,0.0,0.531882,9.7565,5357,0.0,0.0,0.0,0.0,1.0,rs0168,1,1,0,1.11584,L,7.85818,0.540117,1.01329,9.01,-19.0938,1.29344,1.18192,2.00695,2.182,0.966235,2.89551,0.187206,0.293362
ECO03535,ECO03535,0.0,-0.779172,0.0,-0.779172,14.17803,4.583075,57.85052,3.581978,108.6994,3.693728,0.8621478000000001,3.4987440000000003,241.4957,4.755929,21.89744,3.404197,72.03484,3.870112,25.49925,3.208023,17.43225,3.258452,117.9431,1.864587,935.2161,10.1797,355.7437,5.624018,158.7779,4.598261,108.4284,4.453802,7.496835000000001,3.690194,0.0,1.101916,72.74061999999998,4.4399440000000014,0.0,0.0,0.0,0.0,2190.35,285.3406,84.77776,32.57189,123.2033,14.203879999999998,232.7891,14.65339,0.0,0.0,54.50442,38.96457,4.847656,18.96044,463.1842,16.13796,46.96308,4.050992,134.1802,11.57426,52.47742,13.06735,25.2064,7.473433,198.5247,5.298904,1537.802,35.92851,583.8962,15.58501,260.8657,12.40375,173.0374,12.45295,ECO03535,0.0125,0.0452,0.0195,0.008,0.0822,11.7353,16.7413,0.032,3.1039,0.0235,0.1117,185.707,0.0596,0.0862,12.8809,7.911789999999999,14.6679,14.2101,-0.014919299999999996,11.9805,13.9888,0.7794,20.2917,0.1541,0.0225,0.0309,-20.5606,13.8664,0.0276,6211.07,0.02,0.05,0.0219,15.7211,2.86015,3.73678,1.6223,0.8523200000000001,0.564602,9.95,2.67908,1.41398,9.81,0.356277,1.80245,1.6530493000000002,9.71,0.630957,1.19033,7453100000,9.89389,3941840000,170656000,1,167277000,7446710000,ALFALFA,0,2,6217.61,-20.6171,0.0,11.5919,11.4609,1,11.6999,9.8195,0.028369,0.797353,10.1805,479,0.0975351,0.0,72.9255,11.7326,1.0,rs0809,1,1,0,1.2070299999999998,L,8.798919999999997,0.198711,0.8523200000000001,9.79,-20.8121,1.46708,1.33028,2.22441,2.40239,0.450151,3.15972,0.255024,0.394972
ECO05407,ECO05407,0.0,-0.8143085,0.0,-0.8143085,0.5524785,3.264815,9.755772,2.381142,22.81383,2.143984,2.812823,2.105612,37.76798,1.934123,8.45593,1.682736,21.8945,1.878952,4.642042,1.773886,7.271633,1.421998,10.30731,0.4805514,122.0087,2.11079,31.089240000000004,1.449452,39.76507,2.050968,25.79456,1.514521,3.80278,1.413985,0.0,1.151606,21.74742,2.07235,0.0,0.0,2.82e+25,4.74e+21,1287.242,540.2175,2.213261,22.79642,14.773979999999998,5.493493,28.57608,4.761693,4.340751999999998,6.598674000000001,5.153076,4.874747,2.680619,7.630689,49.48904,4.637311,9.678421,1.177183,27.65263,3.363381,4.61625,5.31573,9.200002,2.96783,12.94672,0.9490209,143.3444,6.496011,38.07859000000001,2.791238,48.06715,3.5301970000000003,31.16924,2.465211,ECO05407,0.0126,0.0457,0.0198,0.008,0.0831,13.0898,17.5678,0.0324,3.4049,0.029,0.113,148.94299999999996,0.0603,0.1983,13.8069,9.44634,15.6965,15.2848,-0.0351391,13.1995,15.0668,0.5759,20.0068,0.0899,0.0354,0.0322,-19.0537,14.8921,0.0529,4960.02,0.0147,0.2071,0.0215,16.7094,2.71857,3.5669699999999995,1.5084,0.736495,0.55801,9.43,2.61658,1.3008,9.23,0.35041,1.76818,0.51040086,9.07,0.630957,1.1012,965500000,9.13088,0,0,0,107278000,0,ALFALFA,0,1,4960.02,-19.0537,0.0,0.0,11.2029,1,11.2319,9.2305,0.0,0.302811,9.4805,4129,0.0,0.0,0.0,0.0,1.0,rs0172,1,1,0,1.097,L,8.09945,0.201027,0.736495,9.23,-19.3117,1.39898,1.23045,2.13581,2.27406,0.520282,3.01088,0.226122,0.355375
ECO03260,ECO03260,0.0,-0.7769944000000001,0.0,-0.7769944000000001,73.58308000000002,10.2313,107.2427,8.71928,201.4719,12.6454,-3.021889,10.91149,434.1843,12.4641,120.2651,12.56786,373.0042,13.75465,11.09264,10.28485,191.837,15.44818,591.7739,8.453269,1785.013,25.71947,1784.927,25.49698,639.3506,19.67715,554.0817,19.76037,-25.97583,14.8986,0.0,1.098836,405.1014,16.50013,0.0,0.0,2.7e-13,0.0,3843.036,2704.911,121.3878,33.7585,488.1073,51.84069,803.0131,64.31025,22.88317,36.59276,0.0,0.0,0.0,0.0,1201.2910000000004,53.49816,287.4711,20.15049,821.3461,57.57281999999999,84.17674,53.33659,332.282,51.91025,1206.25,26.61312,3550.925,87.80549,3547.794000000001,78.27389000000002,1135.811,60.43618000000001,965.9502,67.76498000000001,ECO03260,0.0113,0.0411,0.0178,0.0072,0.0747,10.1993,16.87,0.0291,4.33,0.0214,0.1015,180.596,0.0542,0.0221,11.2013,8.9714,13.7188,12.9992,-0.016552,10.7812,12.6011,0.8622,50.4302,0.278,0.0208,0.0495,-21.9065,12.3587,0.0746,6291.28,0.0611,0.0357,0.0387,15.1715,3.753,4.596019999999998,2.46518,0.107206,1.0256299999999998,10.97,3.15648,2.14246,10.87,0.702909,2.31345,2.0812347,10.77,0.125893,1.72495,1914940000,9.42828,0,0,0,153195000,0,ALFALFA,0,2,6280.1,-21.9386,0.0,19.8159,12.4499,1,12.3919,10.8865,0.0642983,1.08673,10.9015,2664,0.124974,0.0,58.279,12.247,1.0,rs0612,1,1,1,1.00269,E,10.3337,0.1806,0.107206,10.87,-22.0772,2.03256,1.99565,2.91258,3.2373,0.0380523,4.1173199999999985,0.5202140000000001,0.7909069999999999
ECO10505,ECO10505,200.025,51.69603,153.9303,30.01176,40.73055,7.107183,25.35731,6.986336,35.9599,7.341821,-33.915240000000004,7.840674000000001,110.9063,9.049611,29.73116,8.995447,116.9762,9.25488,-20.05855,8.4283,55.18093,10.17769,61.60531,3.84665,300.8108,13.05471,185.8159,11.60237,148.7813,11.87148,112.2418,11.36297,-51.94538,10.35486,250.5795,36.80859,119.1806,10.72934,0.0,0.0,261.7695,4229.229,640.3908,3065.2490000000007,37.68019,17.123070000000002,18.36698,13.331,69.95057,27.40747,0.0,0.0,18.09578,14.92994,0.0,0.0,205.2199,31.56489,62.65079,8.969721,179.0023,25.62777,6.467046,24.97399,114.6758,37.42278,107.8637,13.33571,430.2525,41.74213,317.2462,39.22269,187.0326,31.70007,162.7285,39.25836,ECO10505,0.0201,0.0728,0.0315,0.0128,0.1323,11.8659,18.9791,0.0516,10.9178,0.0812,0.1798,202.083,0.0959,0.2035,13.1144,11.8237,15.2113,14.4696,-0.112839,12.0058,14.085,0.379,62.5795,0.2088,0.0253,0.0273,-20.553,13.8093,0.1154,6767.8,1.3528,0.069,0.0415,16.6212,3.60326,4.38646,2.38226,0.0420338,0.989824,10.37,2.99402,2.0735900000000003,10.27,0.68115,2.21083,0.12735977,10.19,0.025118900000000003,1.99182,1424630000,9.19389,0,0,0,0,0,ALFALFA,1,1,6767.8,-20.553,0.0,0.0,11.7629,1,11.6759,10.2935,0.0,1.7542400000000002,10.3125,7478,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.17705,L,9.3908,0.319912,0.0420338,10.27,-20.6238,2.14371,2.28836,2.92469,3.49488,0.00645023,4.2758699999999985,0.640646,0.937185
ECO03294,ECO03294,0.0,-0.7819186,3450000000.0,4640000000.0,11.68139,10.171,49.57721,6.560055,86.3688,5.88101,5.057623,6.4749360000000005,165.248,5.603482,56.69134,5.623745,145.8344,6.175148,19.92198,4.420915,30.034370000000006,4.255367,68.72775,1.7758779999999998,568.633,7.307141,207.2988,5.356452,124.6896,5.554455,103.1677,5.043731,11.4085,4.526117,-2847.361,915378.2,143.7613,6.740278,0.0,0.0,64.94115,62.05659,631.0352,86.55915999999998,38.88519,28.65181,91.35229,16.36683,111.9955,15.35643,24.11761,0.0,15.68379,31.74052,16.69216,21.48935,243.3291,17.277179999999998,71.53227,4.813557,204.3779,13.75302,29.570690000000006,11.97411,31.75273,8.344305,83.25477,3.749861,661.4274,16.39149,244.867,11.029000000000002,138.9145,11.0551,121.797,11.27972,ECO03294,0.0131,0.0475,0.0205,0.0084,0.0864,11.7719,18.0569,0.0337,1.4108,0.0279,0.1174,180.998,0.0626,0.0437,12.6703,7.46243,14.966,14.3598,-0.0178452,11.9005,14.0128,0.616,32.7398,0.4605,0.0212,0.0882,-20.6268,13.7994,0.0811,6542.11,0.0267,0.17600000000000002,0.0211,16.4096,3.5082,4.4038900000000005,2.22188,0.432169,0.8392870000000001,10.29,3.0213,1.93738,10.17,0.5547850000000001,2.1256,0.8691966999999998,9.95,0.28183800000000003,1.52526,925119000,9.11233,0,0,0,100785000,0,GBT,0,1,6542.11,-20.6268,0.0,0.0,11.6559,1,11.7049,10.1425,0.0,0.841335,10.1755,2688,0.0,0.0,0.0,0.0,1.0,rs0656,1,1,0,1.17855,L,9.55338,0.208866,0.432169,10.13,-20.9293,1.72858,1.72785,2.53871,2.8696200000000003,0.161688,3.67974,0.384226,0.586819
ECO08124,ECO08124,0.0,-0.8262343000000001,0.0,-0.8262343000000001,35.67002,5.789789,79.72995,4.291926,163.2805,4.747804,5.534481,3.682659,358.1483,5.867221,248.3573,5.57634,759.0574,9.644348,48.10324,3.088113,27.91026,2.651063,53.99422,1.152596,1368.049,11.86513,162.859,3.476492,179.8536,3.905924,124.033,3.4770260000000004,36.67242,2.623652,0.0,1.168472,759.442,9.644889,0.0,0.0,5145.78,54765.53,0.0,0.0,58.69237,15.49683,119.3468,9.42579,221.9215,9.842126,2.114921,38.69459000000001,7.942719,27.19418,3.752361,29.00876,475.0685,14.64725,326.3265,7.761308,932.3615,22.17517,61.63768,7.015271,37.99887,6.685561999999999,66.9497,2.458101,1642.017,34.63123,196.9109,7.229708,222.8987,8.307817,155.4061,7.010732000000001,ECO08124,0.015,0.0543,0.0235,0.0096,0.0988,12.8782,16.6187,0.0385,7.0389,0.0215,0.1343,154.564,0.0716,0.2764,13.2784,9.69005,15.029000000000002,14.7122,-0.0491924,12.6796,14.5294,0.4246,22.6618,0.3069,0.0372,0.0313,-18.8431,14.390999999999998,0.027000000000000003,3482.06,0.4135,0.2055,0.0239,16.0787,2.51269,3.30985,1.40192,1.42853,0.415562,9.19,2.32349,1.24632,8.99,0.25996,1.52633,0.42985705,8.89,1.41254,1.04151,4227920000,9.59959,0,0,1,46717400,0,ALFALFA,0,3,3584.11,-20.9434,0.0,99.1924,11.4999,0,11.8409,9.8985,0.0478517,0.326193,10.5025,5690,0.12871,0.0,90.0409,12.164,1.0,notinresolve,1,1,1,1.11775,L,8.24204,0.238886,1.42853,8.99,-19.092,1.2683799999999998,1.13923,2.00034,2.1466,1.45959,2.87856,0.163286,0.261011
ECO09503,ECO09503,0.0,-0.702701,0.0,-0.702701,6.09386,2.416873,15.86874,1.781247,25.04121,1.902057,0.633579,1.6646279999999998,62.26844000000001,2.017094,5.180099,1.582685,24.78932,1.723861,7.047356,1.587136,7.828527,1.364529,20.17829,0.5474034999999999,231.1242,2.930882,60.86237,1.651093,53.04192,2.054601,37.64832,1.7011330000000002,2.233192,1.485465,0.0,0.9937693,24.73132,1.97353,0.0,0.0,0.0,0.0,4.11e+35,4.75e+29,17.68722,0.0,35.22473,0.0,60.11288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.1715,0.0,17.2792,0.0,49.36914,0.0,12.86507,0.0,15.88028,0.0,37.59134,0.0,412.3623,0.0,110.5627,0.0,93.344,0.0,66.52924,0.0,ECO09503,0.0075,0.0273,0.0118,0.0048,0.0496,13.704,0.12,0.0194,38.7101,0.0728,0.0675,153.391,0.036000000000000004,0.486,15.3576,4.69771,17.2686,16.7365,0.0950012,14.716,16.4635,0.5672,12.3037,0.2438,0.0292,0.0261,-18.2717,16.2252,0.108,6911.0,0.0,0.128,0.0232,18.4356,3.21138,3.9877,2.04757,0.41729,0.756105,9.15,2.69623,1.81057,9.05,0.5191,1.91991,0.086307488,8.93,0.28183800000000003,1.50383,0,8.88175,0,0,0,0,0,,0,17,6626.42,-24.8297,13.5332,299.819,14.2439,0,14.2439,12.1185,0.16525,0.844053,12.1405,4175,0.459328,14.0817,338.176,13.6737,1.0,notinresolve,0,1,0,1.07392,L,8.35711,0.120022,0.41729,8.97,-18.503,1.6911599999999998,1.69482,2.45452,2.80596,0.11857,3.56932,0.38903,0.580017
ECO07479,ECO07479,0.0,-0.875179,0.0,-0.875179,12.44351,3.893015,48.52519,2.972307,98.79039,3.100956,0.8911098,2.7416150000000004,248.4722,3.781591,21.01723,2.500913,59.68209,2.8180560000000003,29.70283,2.511339,25.10443,2.390154,151.5277,1.518863,1188.864,8.931229,457.0424,4.581236,197.6688,4.085448,160.9558,3.532897,9.434422,2.70286,1513.9720000000002,29531.95,58.41513000000001,3.083324,0.0,0.0,8383.908000000001,0.0,0.1398053,3440286.0,343.151,98.62083,327.7066,22.42156,329.9295,16.53305,211.5484,0.0,1.785131,54.98423,0.1501509,1102.705,658.8808,15.25822,47.80178,3.5289410000000005,136.5765,10.08269,56.02053000000001,9.607801,52.65681,8.020675,301.4548,4.758982,2286.389,29.64365,886.6318,13.99701,374.4336,11.49039,311.6427,11.00934,ECO07479,0.0224,0.0812,0.0351,0.0143,0.1477,12.2578,18.6727,0.0576,2.524,0.0361,0.2007,151.55100000000004,0.1071,0.1226,13.2736,5.4600300000000015,15.9239,15.2657,-0.0181122,12.5537,14.9317,0.4601,12.1154,0.0315,0.0213,0.0264,-19.7039,14.6677,0.0392,6538.29,0.0187,0.198,0.0237,17.2069,3.62792,4.63256,2.10456,0.168724,0.887583,10.03,3.4155800000000003,1.78024,9.69,0.563265,2.41094,1.0931183,9.65,0.125893,1.1747299999999998,1443430000,9.30552,0,0,0,185583000,0,ALFALFA,0,2,6539.88,-19.8228,0.0,2.82701,11.4909,1,11.4259,9.8705,0.0733592,0.593974,10.0795,469,0.114883,0.0,51.8994,11.4266,1.0,rs0206,1,1,0,1.15094,L,9.00256,0.357088,0.168724,9.85,-20.2838,1.6707599999999998,1.34776,2.53918,2.5798,0.439643,3.44822,0.26569,0.438723
ECO04216,ECO04216,0.0,-0.71177,0.0,-0.71177,26.08136,3.767885,49.51695,3.001192,97.36353,3.038134,3.793968,2.232415,192.7883,3.486656,106.0179,2.951041,322.8662,4.565529,22.04577,1.7772830000000002,14.12712,1.390771,30.16103,0.5925744000000001,585.9755,5.307613,90.97261,1.787339,87.1377,2.451187,69.3788,2.323968,16.26077,1.583041,0.0,1.006595,322.5295,4.566054,0.0,0.0,416.0386,33.23461,401.087,25.805020000000006,48.18783,9.004228,64.80622,5.773145,123.345,6.19796,5.201434,5.375247,0.0,0.0,6.280231,4.427046,245.0526,6.380330000000002,141.5486,2.39034,404.4245,6.829544,28.76865,4.229158999999999,18.17339,3.484329,40.44605,1.145767,767.9194,9.513508,118.959,3.369903,110.8825,4.942974,93.09455,4.910734,ECO04216,0.0182,0.0659,0.0285,0.0116,0.1199,11.7818,16.0993,0.0467,5.2433,0.0218,0.1629,204.429,0.0869,0.1114,12.6121,13.4694,14.388,14.037,-0.0122337,11.9889,13.8412,0.7368,28.3767,0.0812,0.021,0.025,-20.9629,13.7302,0.0268,6725.04,0.0685,0.1327,0.0269,15.3556,2.5134,3.34369,1.3550799999999998,1.88829,0.42588,10.01,2.41448,1.19072,9.81,0.261517,1.5842,3.8714778,9.73,1.41254,0.945919,13483300000,10.2642,0,0,1,130694000,0,ALFALFA,0,2,6741.73,-21.432,0.0,29.5826,11.9339,1,12.0869,10.4925,0.0289954,1.97717,10.6985,3283,0.12505,0.0,103.831,12.2507,1.0,notinresolve,1,1,1,1.14906,L,8.10137,0.28991300000000003,1.88829,9.81,-21.2544,1.26813,1.04004,2.01825,2.07036,1.8882,2.82048,0.143692,0.237814
