name,name,name.1,name.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO11968,ECO11968,ECO11968,ECO11968,0.0,-0.8424199,0.0,-0.8424199,86.7915,5.191134,156.9672,4.31803,277.0428,4.8040699999999985,7.93847,3.077328,559.1396,7.325638,343.2571,5.32411,1024.781,9.334431,64.62477,2.732689,31.38787,2.231504,84.4528,1.120176,1624.976,12.87245,254.7291,3.378707,274.0814,4.068155,194.7334,3.47055,38.65089,2.145259,0.0,1.191362,1031.493,9.382777,0.0,,-10407.413537846887,-2032.0776128541354,0.0,,84.56745940161709,18.866199837341657,148.95737301280585,26.428047125172025,258.19738693714896,40.19460597407168,6.253681956848697,9.668339244242393,6.311765517602588,7.165317914792395,5.308584730517499,10.903536021851238,536.2965148989964,64.4733474740982,340.3843010469849,39.1369666015205,970.35737098741,109.62302298709606,55.57219947753068,6.923648573782539,29.963199960751776,4.259695548564367,79.68103666561122,5.16143563113636,1533.8080326111294,97.37748230932543,234.18828712543962,15.03153009443999,253.7847307312151,17.12466556530959,180.9707909749992,11.88506638900259,ECO11968,0.0167,0.0605,0.0262,0.0106,0.11,14.3311,17.8065,0.0429,6.695,0.0274,0.1495,209.674,0.0798,0.3194,14.4076,3.294,16.3323,15.9395,0.09062,13.9714,15.6848,0.8194,7.58592,0.1247,0.1876,0.022,-18.5039,15.5727,0.0311,5221.72,0.5109,0.1907,0.0222,17.282,2.51592,3.29599,1.38642,0.385735,0.506567,9.19,2.41615,1.20255,9.03,0.322704,1.63607,0.44571377,8.83,0.28183800000000003,0.947092,687708000,8.86174,0,0,0,0,0,ALFALFA,1,3,5152.85,-21.7389,0.0,89.6745,12.3939,0,12.2809,10.8435,0.13830499999999998,0.520399,10.8705,3400,0.129028,0.0,46.6657,11.9024,1.0,notinresolve,0,1,1,1.1214,L,8.85275,0.266088,0.385735,9.03,-18.7525,1.34546,1.06681,2.0607900000000003,2.08836,0.385731,2.80368,0.204195,0.323912
ECO03139,ECO03139,ECO03139,ECO03139,0.0,-0.7959486,-589793.4,206839.2,14.02802,4.5968480000000005,24.87673,3.369303,50.48557,3.219992,-0.411188,2.893918,131.3084,3.629179,8.967741,2.689162,32.63799,3.047977,9.932295,2.861285,26.82726,2.83212,110.7062,1.624752,829.2721,8.774844,333.9153,4.900621,144.8076,3.970077,99.49501,4.073476,2.712903,3.365339,-16300000.0,3060000000.0,33.446259999999995,3.73021,0.0,,2065.1104627603163,629.418815069628,323.6622441884226,445.6940591539394,427.092196888102,203.15219789074118,553.0323628377113,136.52184633924614,708.7917370701791,107.18209139472498,0.0,,0.0,,8.312132305604697,135.04505621100333,1266.2073506843426,124.85730855169767,94.17425763494573,15.956795065244801,266.7912070722221,44.97049569659819,84.22544504163042,35.35342846978194,126.5273881525259,21.927063605007874,502.33629188707687,25.34309772003226,3621.3530229572198,172.58288562655216,1473.483917603935,73.61268162054544,616.4093557420358,38.1631025442045,432.38056975517367,33.261927180870885,ECO03139,0.0168,0.0609,0.0263,0.0107,0.1107,11.574000000000002,0.2678,0.0432,13.4678,0.0236,0.1505,178.15,0.0803,0.1994,12.4914,14.3126,15.0858,14.4459,-0.207962,11.7583,14.0713,0.2384,33.0037,0.0671,0.0282,0.0224,-20.366,13.7766,0.0862,6186.15,0.0,0.0592,0.0221,16.3295,3.7122,4.6986,2.19998,0.135605,0.920729,10.35,3.41935,1.86896,10.21,0.589705,2.43295,1.6451841,10.03,0.125893,1.29488,3741560000,9.71918,0,0,0,184313000,0,ALFALFA,0,1,6186.15,-20.366,0.0,0.0,11.6949,1,11.6039,10.2055,0.0,1.24893,10.3225,2581,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.19626,L,8.59077,0.26776700000000003,0.135605,10.19,-20.7869,1.93091,1.51951,2.83775,2.87202,0.125129,3.77886,0.353767,0.5784
ECO10093,ECO10093,ECO10093,ECO10093,0.0,-0.7541291999999999,0.0,-0.7541291999999999,70.91342,5.557832,100.2794,4.253723,180.0358,4.471148,2.220623,3.155077,373.002,5.671798,267.4023,5.350055,812.8815,9.142074,43.87545,2.771477,40.40769,2.540462,48.63734,1.016977,1230.023,11.0045,146.7015,3.067434,212.4959,3.966067,143.5076,3.395541,31.85003,2.534392,0.0,1.0665,814.3406,9.151979,0.0,,-11676.4082910343,-1552.499497176668,-11671.195072831379,-1549.987497037898,111.40906667285743,17.921621596932706,149.04031224444827,19.48599163461005,256.4314310164648,26.86650932690159,0.0,,8.769833259461123,9.843027774519456,0.0,,514.8127974342207,42.13445640638858,378.84460574271776,29.226185587008764,1077.1654897177013,81.60406332566191,48.97918458050382,5.809314095258704,46.568751033067215,4.55244644856953,56.76086518637833,2.85902168513461,1472.3646006618712,63.7130481632173,166.6864502638085,8.33728932244403,238.24529221422316,11.022137371578973,159.84774787185611,8.737635263234798,ECO10093,0.0127,0.0458,0.0198,0.0081,0.0833,13.4775,0.2016,0.0325,10.7959,0.0221,0.1133,212.206,0.0605,0.2317,14.3133,4.90235,16.0273,15.7163,-0.0242767,13.6097,15.5559,0.5098,10.7875,0.1929,0.0213,0.0206,-18.5211,15.3898,0.0278,4791.67,0.0,0.1635,0.0221,16.906,2.40002,3.23469,1.2321799999999998,1.61002,0.425417,9.07,2.42793,1.06526,8.87,0.258495,1.59326,0.71536315,8.77,1.41254,0.734388,1260650000,9.24672,0,0,0,88466700,0,ALFALFA,0,1,4791.67,-18.5211,0.0,0.0,11.0619,1,11.1169,8.8715,0.0,0.65984,9.3965,7212,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.14599,L,8.37783,0.20156,1.61002,8.87,-18.9221,1.16616,0.8063239999999999,1.89388,1.80119,1.61003,2.5289,0.0993633,0.171299
ECO10091,ECO10091,ECO10091,ECO10091,0.0,-0.7921529,0.0,-0.7921529,22.62218,6.106375,107.9748,4.647728,194.7986,4.970713,-1.424215,3.460325,439.9474,6.396542,144.5576,4.334702,455.766,6.925294,57.28525,3.26755,33.18629,2.790166,116.3813,1.641689,1778.14,14.764970000000002,351.0328,4.951707,264.4837,4.626517,195.9438,4.223433,34.39145,2.647207,0.0,1.120273,456.5093,6.944264,0.0,,0.0,,6476.938390392478,2226.706829751835,57.02440352966939,27.990404370249202,360.8454481026169,52.77053329706169,527.8577466871726,65.55721024062352,0.0,,0.0,,0.0,,961.186797516937,86.139162997758,333.68801347011237,29.662135641961953,941.7913419837216,82.32353666113819,97.38869652136837,11.862398793201788,57.737823665038746,9.154501946653523,183.53494633281505,9.809908119771134,2748.9942408984393,137.77950183265077,537.7222600964122,28.521795435093917,407.8377286169551,21.384417005599897,299.5928505744258,16.0902248886924,ECO10091,0.012,0.0434,0.0188,0.0076,0.0789,12.6777,0.1909,0.0308,10.8306,0.032,0.1073,210.501,0.0572,0.2328,13.8749,4.10231,15.8639,15.366,0.020874,13.0542,15.1531,0.9481,10.7831,0.2694,0.0258,0.0206,-18.4311,14.9624,0.038,3918.11,0.0,0.1781,0.0316,16.8963,2.92148,3.81411,1.6398,0.569806,0.642879,9.25,2.81718,1.40249,9.03,0.405563,1.92455,0.48541337,8.89,0.28183800000000003,0.951159,473205000,8.82118,0,0,0,44363000,0,ALFALFA,0,2,4041.51,-18.8364,0.0,218.721,11.1549,1,11.1849,9.1185,0.08822580000000001,0.276239,9.5445,7210,0.0698182,0.0,79.8982,11.4998,1.0,notinresolve,0,1,1,1.087,E,9.03085,0.19088,0.569806,9.03,-18.8854,1.40273,1.0739299999999998,2.1741900000000003,2.15637,0.5717260000000001,2.92784,0.197515,0.320282
ECO10527,ECO10527,ECO10527,ECO10527,0.0,-0.768659,3449904.0,143000000.0,75.76424,6.631964,82.66315,3.976314,151.0847,4.107901,6.0262949999999975,2.872993,318.671,5.0727910000000005,332.8109,5.432814,980.7588,9.870771,34.98123,2.366869,21.66015,1.892949,37.14663,0.7963819999999999,1033.201,9.861996,112.0428,2.402069,128.2007,3.28427,87.47528,2.966556,30.76352,2.124964,0.0,1.087048,983.3581,9.898103,0.0,,520.261356267323,134.2030513350569,843.2514330086362,200.57352058991822,140.85956856657376,37.192178013557275,149.9963655959247,29.700927311219772,224.56385070233284,37.55044782730405,4.4452048101195265,9.823573082522056,4.041401688969384,9.880578459508962,0.0,,433.1757833568801,57.26269473022963,448.66757477450574,56.237531397140145,1277.84269819975,157.3390322800216,41.02691617834114,6.144159549695498,27.386258182262974,4.599599686570467,46.563163957358626,3.641032979409222,1238.882740400677,85.46279901312568,136.81219166231816,10.61766237925314,162.01803972167164,12.369453603043977,108.27864762846299,8.943774363146854,ECO10527,0.0122,0.044,0.019,0.0077,0.0801,14.2099,0.1936,0.0312,11.3413,0.0262,0.1088,209.101,0.0581,0.2329,15.4421,2.64761,17.2464,16.85,0.160719,14.9999,16.6688,0.7626,7.2019600000000015,0.2466,0.0231,0.0223,-18.0728,16.5045,0.059,6577.08,0.0,0.239,0.022,18.2852,2.69467,3.53603,1.50942,1.02146,0.508745,8.97,2.53536,1.31985,8.77,0.319176,1.694,0.25565036,8.65,0.630957,1.00741,1437580000,9.006210000000003,0,0,1,145841000,0,ALFALFA,0,3,6669.01,-19.1987,0.0,125.679,11.1389,0,11.2649,9.1315,0.114646,1.1504299999999998,9.6905,34,0.10001,0.0,66.7278,11.5365,1.0,notinresolve,0,1,1,1.18563,E,8.73035,0.193589,1.02146,8.77,-18.4144,1.31757,1.1130799999999998,2.06776,2.15099,1.0427799999999998,2.90118,0.173983,0.279661
ECO09706,ECO09706,ECO09706,ECO09706,0.0,-0.7410545999999999,0.0,-0.7410545999999999,8.763795,3.255722,25.96854,2.402222,52.20721,2.386729,-1.236258,1.960642,114.1827,2.579978,35.81865999999999,2.248234,121.7272,2.752807,12.74446,1.814119,16.19537,1.436238,29.35277,0.5937209,396.2862,4.048966,88.53474,1.7907970000000002,86.60871,1.971004,63.25341,1.698893,10.28073,1.389484,0.0,1.048009,123.4942,2.913276,0.0,,0.0,,0.0,,17.731525753077033,11.080836235936514,41.79069809114702,8.984866907624257,82.93746334634633,13.744531078176717,0.0,,0.0,,12.286485621940004,10.550925532259534,164.66256912119087,20.148546480313357,58.76281592746342,6.970773320235626,166.94607743652082,19.46899780304671,14.427030595374527,3.791635273585499,20.310329953231527,3.218842817038528,35.88693723765672,2.532678187531254,470.9349476866059,30.167556080816077,105.36030246601773,7.376773897960351,102.45325308268981,7.370040553723288,73.08765570379599,5.21758136150587,ECO09706,0.0161,0.0585,0.0253,0.0103,0.1063,0.0,0.2572,0.0415,43.1598,0.0232,0.1445,228.797,0.0771,0.0,14.9015,5.18931,16.8661,16.3874,0.0448971,14.8849,16.1832,0.5961,10.3681,0.5076,0.0253,0.0239,-18.2161,15.9821,0.0336,5628.19,0.0,0.3389,0.0214,17.8935,2.77325,3.5974800000000005,1.57781,0.303798,0.611368,9.17,2.63104,1.35878,8.99,0.392338,1.80682,0.31555408,8.81,0.28183800000000003,1.02285,0,9.19416,0,0,0,0,0,,0,9,5570.08,-21.9108,12.6499,85.4288,12.0859,0,12.3749,10.6605,0.266323,0.856297,10.9715,3760,0.18375,12.4087,77.9023,12.2787,1.0,notinresolve,0,1,0,1.12094,L,8.20786,0.257176,0.303798,8.99,-18.52,1.43929,1.16135,2.18301,2.22254,0.304103,2.96625,0.239609,0.378109
ECO10378,ECO10378,ECO10378,ECO10378,1646593.0,90800000.0,166.9286,8428.708,231.8811,5.426976,214.4453,3.944356,375.0105,4.691867,23.58587,2.845644,750.9879,6.316421,865.1776,7.424528,2559.423,16.94971,78.70708,2.3551990000000003,37.86069000000001,1.843949,39.11612,0.7006199000000001,2267.41,14.752679999999998,117.9832,2.113229,221.8512,3.1852810000000003,149.2004,2.648606,57.5901,2.241993,-726.3964,248946.6,2571.369,17.06958,0.0,,705.0102214275321,104.7856834673119,1834.0849563780732,115.65275493709038,318.83542492829764,16.581388013149745,247.18864367712476,12.150730886340842,418.8500339281758,15.2172239764474,18.25083278925899,4.256322558372105,0.0,,0.0,,813.1937250903369,22.56042073842433,956.0846542329679,23.894971647614767,2725.361152932868,66.76525456009618,74.82515640311352,4.158103034525259,40.80559295692144,3.501059883987567,44.97656051664045,1.3052783063867335,2325.734053758364,34.46540342663777,132.18671301952972,3.826936370766318,239.32189174141624,6.261897882409305,162.97640209632877,4.701779000345012,ECO10378,0.0085,0.0308,0.0133,0.0054,0.056,13.3443,16.7135,0.0219,33.6478,0.0333,0.0762,139.88,0.0407,0.6244,15.1098,3.2094,16.4295,16.21,0.215244,14.2428,16.0334,0.7768,10.1679,0.2251,0.0245,0.0211,-18.8524,15.8916,0.0288,7070.28,0.0941,0.4226,0.0221,17.0842,2.14085,3.01352,0.926991,0.561738,0.321873,9.23,2.4084,0.7749560000000001,9.19,0.16983800000000002,1.5357299999999998,0.75250798,8.95,0.28183800000000003,0.712778,0,9.87314,0,0,0,0,0,,0,38,6780.77,-24.583,13.9615,282.973,14.0479,0,14.0479,12.0155,0.497384,1.30076,12.0515,357,0.459328,14.0817,338.176,14.102,1.0,notinresolve,0,1,0,1.13431,E,9.04282,0.135541,0.561738,9.19,-18.9179,1.45677,0.8472629999999999,2.31026,2.02971,0.561702,2.8832,0.139837,0.274323
ECO09591,ECO09591,ECO09591,ECO09591,0.0,-0.6938199,0.0,-0.6938199,18.562620000000006,4.112705,40.2192,3.225704,67.54878000000001,2.894772,1.699995,2.684604,137.5245,3.261725,53.21086999999999,2.732664,165.6762,3.741827,17.79115,2.291257,19.06688,1.820542,32.46772,0.7618489,488.5101,5.480032,97.93013,2.29791,119.4782,2.723609,90.65081,3.022902,3.769918,3.059205,0.0,0.9812096,167.1754,3.894902,0.0,,0.0,,76932299244.9126,15809686528.148453,49.609880484427556,17.265176727505565,87.33449136835918,19.17819607705008,131.7281332113779,22.407138890257492,0.14638958072750666,0.021262861486981123,0.0,,0.0,,233.78834293350587,29.71388903932034,95.17407270844542,11.48572115575378,271.10757906734597,32.14233076736476,26.978135068536986,7.0314389113458144,26.438330466415806,4.357220902508145,46.101409856697735,3.6211489742549916,668.6346607898266,44.12895960959741,135.462999031252,10.567153770862383,164.39227054631476,10.976843913664325,122.62999691024483,9.741388548711893,ECO09591,0.0052,0.0187,0.0081,0.0033,0.034,13.4306,17.9667,0.0133,40.1928,0.0252,0.0463,202.91,0.0247,0.1457,14.0034,7.25991,16.046,15.6277,0.0207767,13.3955,15.3892,0.4164,17.0934,0.2267,0.0249,0.0206,-19.0913,15.2789,0.0301,6080.89,0.3606,0.3217,0.0209,17.1368,2.80674,3.62474,1.63015,0.394512,0.576132,9.45,2.57073,1.42567,9.29,0.371658,1.75272,0.46416297,9.15,0.28183800000000003,1.16448,0,9.57272,0,0,0,0,0,,0,1,6080.89,-19.0913,0.0,0.0,11.2329,1,11.2429,9.3055,0.0,0.312979,9.7585,6859,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.09746,L,8.31488,0.08232310000000001,0.394512,9.29,-19.3499,1.4629,1.30524,2.21661,2.37532,0.400412,3.12903,0.252062,0.39282
ECO03390,ECO03390,ECO03390,ECO03390,459.0396,13.7977,497.2845,14.04514,32.97041,6.8499490000000005,81.42156,4.83133,165.3198,5.072579,9.631339,4.393823,362.2665,6.295889,151.7738,5.247639,438.2592,7.594956,48.76235,3.699151,66.08102,3.890272,102.7676,1.821866,1535.749,18.0567,309.971,5.495161,323.6822,6.6389580000000015,242.6599,5.849655,32.8059,3.884798,971.4531,22.94111,436.8109,7.699596,0.0,,2707.846067268588,505.2544796790893,2525.823771181065,477.7175547506431,184.14661498050108,64.39409271778445,399.2776778823715,66.71255239487607,660.1222945858935,84.63051053619236,80.88502360418735,8.891453161381147,12.528593277267241,61.7374049095389,0.0,,1213.5868559119722,116.34438240452195,485.2721003153427,42.93966109993933,1381.0455471018163,119.91232226135106,117.3175267202739,18.48669149853211,161.56431971737558,16.947539387067895,239.94797663233422,12.84212967635512,3470.8584079082407,175.50027336416724,704.849550063559,37.403798708554525,725.4722525541503,39.113982987872994,540.2272937848144,30.307716341484205,ECO03390,0.008,0.029,0.0125,0.0051,0.0527,12.1187,16.939,0.0205,42.0097,0.0215,0.0716,182.409,0.0382,0.0614,13.1283,5.41641,15.1576,14.7349,-0.0379562,12.4241,14.5138,0.5202,14.9935,0.0391,0.021,0.0227,-20.274,14.2894,0.0269,6906.17,0.1243,0.038,0.0329,16.0937,2.86591,3.81171,1.54205,2.47051,0.6102069999999999,9.79,2.87986,1.30247,9.65,0.370626,1.93407,4.9152571,9.61,3.16228,0.712379,0,9.85416,0,0,0,0,0,,0,2,6809.11,-20.6127,0.0,172.03400000000005,11.5439,1,11.6959,9.9995,0.0212831,0.955525,10.2565,2737,0.12438699999999996,0.0,88.1664,11.9451,1.0,notinresolve,0,1,0,1.22207,L,8.96082,0.127436,2.47051,9.65,-21.0072,1.18413,0.786184,1.93696,1.80594,2.47057,2.55878,0.0905647,0.16437000000000002
ECO07670,ECO07670,ECO07670,ECO07670,0.0,-0.7120404,6698696.0,19600000.0,20.33399,5.767674,64.31425,4.026821,121.7293,4.0514,9.133135,3.593549,248.6231,4.672352,79.70907,3.66826,241.6634,5.074036,21.2384,2.679669,25.7842,2.402189,52.83291,1.0834469999999998,781.2749,8.109156,159.3563,3.267925,182.0119,3.930331,126.5231,3.3639910000000004,13.79531,2.299572,2034.297,1000000000000.0,236.2957,5.122786,0.0,,815.5933703401158,431.07287140703573,7.835050624008185,1065105.6451006515,22.49265384165071,13.018725538570477,81.80700130085202,14.398390762727965,151.72698416381544,18.92596622256035,9.60556436325538,8.665534441198826,7.248905211220982,8.393783620912043,1.8028356586031218,29.97568152011722,295.1084804348721,27.693351633156063,98.4249581892498,8.915988353929993,279.8274139030711,24.918407289404932,23.726350255594628,5.434278312939163,27.933470397701598,3.986056315206743,56.52524815223404,3.1716565970080377,844.0102540437342,40.93359539512655,165.9908101797152,9.24556197676277,188.87287137479464,10.289797518059524,133.8584987717432,8.189940891384946,ECO07670,0.0066,0.0237,0.0103,0.0042,0.0432,13.4671,0.1044,0.0168,39.9236,0.039,0.0587,152.602,0.0313,0.3003,13.9734,5.40561,15.5494,15.24,-0.0375557,13.5206,15.0594,0.875,17.1843,0.184,0.0217,0.0205,-19.6521,14.9444,0.0609,6565.27,0.0,0.1912,0.0212,16.3745,2.3276,3.10137,1.22803,0.738338,0.416218,9.59,2.28955,1.07154,9.37,0.259729,1.51579,1.5085616000000002,9.21,0.630957,0.844036,0,9.90348,0,0,0,0,0,,0,1,6565.27,-19.6521,0.0,0.0,11.2619,1,11.3809,9.3735,0.0,0.783172,10.0245,5629,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.18909,L,8.836969999999997,0.104401,0.738338,9.37,-19.908,1.23545,0.938217,1.94145,1.92786,0.738105,2.63386,0.151627,0.245808
ECO00448,ECO00448,ECO00448,ECO00448,0.0,-0.7513615,0.0,-0.7513615,138.9768,4.961916,207.3734,4.661588,373.877,5.821657,13.96358,2.573426,817.5505,8.342656,732.4619,8.187882,2214.054,18.56175,100.2788,2.785771,29.42674,1.743466,76.96970999999998,1.03543,2633.668,19.19044,232.1584,3.123093,292.5895,3.830639,206.3117,3.470529,72.50533,3.197042,0.0,1.062586,2230.916,18.83259,0.0,,1332.4469143513625,412.6550034107999,0.0,,100.98221040551758,30.711069948635497,156.61461086129395,41.74347683338396,285.3748476936334,67.79335298847708,10.124705896224928,4.583394389098324,2.546972089065567,7.678726361643095,0.4900674579996094,24.649309211811016,604.286479002605,115.08283127841125,474.12737818709223,86.70748024760944,1360.9308888468083,244.56431313228703,78.38557354146506,10.396288270753825,21.39634541997324,3.2811982619457405,57.49412818876106,6.3116528383964035,1728.2593299474502,174.81849391950607,169.34666148661805,18.44235089898911,204.6949642115877,22.239167003908015,148.89965479031687,15.311305287158833,ECO00448,0.0069,0.0249,0.0108,0.0044,0.0453,13.9689,0.1096,0.0177,44.3186,0.0421,0.0616,147.91299999999995,0.0329,0.3283,15.377,3.5205900000000003,16.6326,16.4448,0.131935,14.3443,16.4127,0.7208,10.2298,0.2587,0.0251,0.0221,-17.6417,16.2697,0.0467,4526.99,0.0,0.3508,0.0215,17.1238,1.86331,2.69935,0.73539,3.3606300000000005,0.190723,8.43,2.15468,0.63125,8.31,0.0865841,1.31864,0.27001225,8.23,3.16228,0.585241,0,9.42273,0,0,0,0,0,,0,17,4720.38,-22.9565,13.1513,140.96,12.7529,0,13.2019,11.1395,0.310289,0.630038,11.3565,228,0.160148,12.5121,93.996,13.2642,1.0,notinresolve,0,1,0,1.52399,L,8.40152,0.109556,3.3606300000000005,8.31,-17.6447,1.25652,0.675571,2.07598,1.77761,3.3606300000000005,2.59706,0.0641575,0.154488
ECO10127,ECO10127,ECO10127,ECO10127,0.0,-0.8037555999999999,0.0,-0.8037555999999999,31.76215,6.5382050000000005,21.33546,4.179505000000002,53.12506,3.724005000000001,3.0104740000000003,3.912835,100.6758,3.735167,30.87736,3.371239,106.543,4.087357,13.02001,2.966747,20.10694,2.6095330000000003,24.01688,0.9458374,323.3162,4.650665,72.44046999999998,2.852861,86.41211,3.1429150000000003,61.8754,2.937974,7.440658999999999,2.365137,0.0,1.136682,104.3058,4.364934,0.0,,0.0,,3289.9298235751485,679.1754651672796,19.313634954924456,16.38217510828227,33.37114668741043,9.75282023808327,60.13737070257231,10.590924311906269,4.389092136216272,9.399419380045012,6.667420842051149,7.424915664883094,0.0,,111.28668492129037,14.339422739618906,36.74760608852331,4.721203415521191,104.83484713777672,13.258018504628907,9.06518593553024,7.534689274749571,21.029551759318668,4.25847143723525,25.140808231856568,2.117514569863902,318.2799188748904,20.400078064824093,73.90714532066933,6.187363607644271,84.13122163840599,6.573627483079692,62.43417304003339,5.640229138687934,ECO10127,0.0243,0.08800000000000001,0.038,0.0155,0.1599,13.2059,17.3184,0.0624,-0.9792,0.0375,0.2174,168.044,0.116,0.1815,14.0858,3.971,15.7842,15.4706,-0.113014,13.6048,15.3772,0.8867,7.4876,0.0643,0.0236,0.0213,-18.3231,15.2345,0.0274,3807.49,0.0762,0.1105,0.021,16.5776,2.22705,3.02678,1.12534,3.77974,0.327599,8.77,2.2290400000000004,0.994987,8.65,0.197247,1.42931,0.48080227,8.59,3.16228,0.756418,0,9.28436,0,0,0,0,0,,0,1,3807.49,-18.3231,0.0,0.0,10.9799,1,11.0809,8.6575,0.0,0.0864262,9.3795,7235,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.23182,L,8.37359,0.386766,3.77974,8.65,-18.5966,1.11046,0.815815,1.82603,1.78533,3.77954,2.50089,0.0815563,0.140953
ECO08655,ECO08655,ECO08655,ECO08655,0.0,-0.776922,0.0,-0.776922,71.85656999999998,5.010653,129.05,4.008584,238.3959,4.556206,3.535928,2.8767400000000003,516.0995,5.96251,324.6792,4.850749,963.1175,9.051975,69.3667,2.531631,43.82019,2.031146,85.44269,1.0466950000000002,1759.7020000000002,13.31017,257.7149,3.1570720000000003,267.6492,3.71758,187.1755,3.33606,42.3595,2.309781,0.0,1.098734,968.681,9.07743,0.0,,-7994.098671005751,-1353.567354369941,5585.07164570879,9143.059890433737,81.08509971382333,15.412632450722276,135.99182977837546,20.87250238832483,242.80529648365442,31.87978020290871,0.0,,0.4411541330380139,36.63222149519886,1.741764594721551,11.981860487102805,526.7555674373738,53.983612371932445,312.61877963708395,31.402756359644677,893.1914296310575,88.17882320876603,62.829741752460926,5.152765140530312,41.17835829920086,3.7333542652950116,77.08394374175006,4.3340935520397075,1506.520922870889,87.80520365049003,226.71259215609984,12.631067256829775,230.22875141770737,13.123627755651587,167.72947848240483,10.631084122639743,ECO08655,0.0288,0.1045,0.0452,0.0184,0.19,12.7339,16.8689,0.0741,0.6364,0.0218,0.2582,156.332,0.1378,0.1436,13.4488,8.0747,15.1971,14.8862,0.0806732,12.914,14.7409,0.6654,18.2829,0.2678,0.0373,0.0263,-20.0874,14.6147,0.0273,6239.05,0.0685,0.1689,0.0212,16.1154,2.4491,3.2930900000000003,1.2687700000000002,1.81083,0.43692,9.67,2.46124,1.09798,9.31,0.266127,1.61725,1.3452222,9.39,1.41254,0.949512,3816180000,9.72776,0,0,0,205774000,0,ALFALFA,0,2,6272.42,-21.1702,0.0,59.1552,11.6629,0,11.9539,10.1675,0.123357,0.5223810000000001,10.4965,6263,0.106575,0.0,77.262,11.9473,1.0,rs0256,1,1,0,1.23551,L,8.36308,0.459404,1.81083,9.49,-20.1297,1.18913,1.0299200000000002,1.90032,2.00805,2.36382,2.71925,0.130589,0.211
