 	ra	dec
 	198.9238137	2.879007149
 	198.9489597	2.913799985
 	198.9862688	1.018844926
 	198.9941854	2.951406171
 	199.13107	3.060211796
 	199.1489094	3.064123398
 	199.2505771	0.639626792
 	199.2920794	2.067665349
 	199.294812	0.527627043
 	199.3911757	4.856911309
 	199.4057923	4.485555437
 	199.4265868	3.603690077
 	199.4637373	4.363388941
 	199.4711866	0.718474606
 	199.4851026	4.521963846
 	199.4896033	3.802392821
 	199.4943898	4.403643441
 	199.4989156	2.813986755
 	199.5677243	4.464301153
 	199.5972509	0.655464863
 	199.6050129	3.976789296
 	199.6439337	4.48639432
 	199.671726	4.431940754
 	199.6893904	1.38631073
 	199.7534743	0.763045815
 	199.8179481	3.925923969
 	199.8671088	1.829404162
 	199.9034556	3.032603567
 	199.9198938	3.409506488
 	199.9287005	0.743089369
 	199.9385466	1.514176969
 	200.0234035	3.071909325
 	200.123698	4.439219072
 	200.1762759	4.424084976
 	200.2338153	1.503794066
 	200.3044596	1.639100353
 	200.3461753	0.342556142
 	200.3765296	2.227763036
 	200.3795239	0.966179238
 	200.4002269	0.573065033
 	200.5813714	2.420859993
 	200.7018151	3.117620756
 	200.7201762	4.497888312
 	200.8341588	3.720155886
 	200.8885894	4.461153966
 	200.9179248	4.514991844
 	200.9640643	2.143969164
 	201.1176332	4.774975236
 	201.119491	0.989500919
 	201.1485182	1.576874245
 	201.1542214	4.879663512
 	201.1996854	3.531400563
 	201.2311058	3.548472376
 	201.2793451	0.517414134
 	201.3026982	2.418362297
 	201.3101767	0.060038672
 	201.423372	4.463943001
 	201.6001071	4.465621887
 	201.6402114	2.175054342
 	201.6403167	4.452531175
 	201.6613961	2.314038895
 	201.6920449	2.243697869
 	201.751453	2.035861036
 	201.7609901	2.847774299
 	201.8157334	4.208765769
 	201.9181137	0.688012493
 	201.9521309	3.090643663
 	201.9981883	2.994387328
 	202.0672364	2.982939053
 	202.2623733	4.844082184
 	202.3072173	0.727874097
 	202.3342317	4.199800011
 	202.4000775	4.478199493
 	202.4374455	1.182956941
 	202.4482757	0.510623858
 	202.4574337	1.023933833
 	202.4613583	2.405956437
 	202.499521	0.305189321
 	202.5090287	0.317209251
 	202.5161593	0.29995722
 	202.6289684	0.271143637
 	202.7241067	0.938073071
 	202.7866034	0.692565044
 	202.8536893	1.981126703
 	202.9871566	3.117793267
 	203.0708761	4.280285624
 	203.1045467	3.061237205
 	203.1299711	4.802425449
 	203.1362811	0.060957345
 	203.1517872	2.767845769
 	203.1860484	0.768913286
 	203.2336092	4.947137775
 	203.2424121	3.532536342
 	203.2675421	4.981815605
 	203.2741597	3.883524463
 	203.3875733	1.306645564
 	203.4459108	2.045588462
 	203.4573929	4.44498106
 	203.4577644	3.315904822
 	203.4593372	2.35857298
 	203.4723482	3.293156697
 	203.4768923	3.283648461
 	203.5067033	1.096110911
 	203.515087	4.753870831
 	203.5196397	3.347128454
 	203.5238126	4.78052517
 	203.5386017	4.988079709
 	203.5416771	1.987695399
 	203.5424689	4.868591549
 	203.5966215	4.928623791
 	203.6398258	4.946219291
 	203.6406351	4.918843799
 	203.6534012	0.596054349
 	203.6634754	4.130397341
 	203.7124503	4.236924245
 	203.7304776	4.965175548
 	203.7689895	3.660743408
 	203.8519422	1.410678927
 	203.9107246	1.555388793
 	203.9178041	3.293336891
 	203.9180371	1.508208085
 	203.9283004	3.001770495
 	203.9508232	2.999082414
 	203.9940519	1.73010145
 	203.9994315	3.638816002
 	204.0329418	3.509424313
 	204.0426763	3.312159212
 	204.0881463	3.330953848
 	204.156229	1.259675923
 	204.1558957	4.188673138
 	204.18315	3.276345061
 	204.2006872	3.280407558
 	204.2083858	3.525350496
 	204.23881	3.493259969
 	204.2439811	0.225751734
 	204.2612966	4.930059831
 	204.2808323	4.692443177
 	204.3133383	2.429790486
 	204.3279003	3.938635263
 	204.3407583	4.689085462
 	204.3468489	3.897507411
 	204.3670078	2.220622432
 	204.3722376	4.104691461
 	204.3751829	1.083147499
 	204.3962558	0.782153361
 	204.4254438	3.472564047
 	204.4691304	3.795579224
 	204.5200721	4.141410118
 	204.5268468	0.020438577
 	204.5472784	4.514671686
 	204.5659403	4.542513609
 	204.5840719	1.89065384
 	204.6026817	1.04490891
 	204.618655	0.5101716
 	204.6209633	2.528471025
 	204.6341439	0.540302318
 	204.6655538	0.54590869
 	204.6835433	4.459230018
 	204.7144049	4.431712698
 	204.7257652	4.130666328
 	204.733867	4.229086951
 	204.7357516	2.150823014
 	204.7690537	2.163795134
 	204.7960655	4.979769351
 	204.8050546	4.623349398
 	204.8223694	0.336558928
 	204.8639395	4.51068409
 	204.8706383	1.073253993
 	204.8738038	4.511401403
 	204.8838719	2.981404716
 	204.9447359	2.626508918
 	204.9702981	0.840047104
 	204.9771506	2.12204462
 	204.989939	0.830832314
 	204.9929742	0.846614033
 	205.0521509	2.480199137
 	205.0703862	2.444153566
 	205.070963	3.839917625
 	205.0748567	1.292793301
 	205.0892441	1.542462276
 	205.1132288	4.773872054
 	205.1133811	2.002140343
 	205.1181776	3.758648462
 	205.1293293	4.754767647
 	205.1300012	4.619144039
 	205.1409899	4.820280915
 	205.1440989	4.699699001
 	205.1481368	4.816821687
 	205.150066	2.084265694
 	205.1773051	4.813640971
 	205.2396729	0.926150945
 	205.2458295	3.069713015
 	205.3333819	4.95638748
 	205.3854099	4.194204688
 	205.4037554	4.846042237
 	205.4256659	4.449963588
 	205.4280959	4.274146057
 	205.4663064	4.933705024
 	205.4951679	2.312394849
 	205.4953933	4.763597068
 	205.5208641	0.718328525
 	205.5424281	3.696243739
 	205.5454095	4.262828409
 	205.5717334	4.619836312
 	205.6076724	3.856058661
 	205.6403944	3.198696169
 	205.6441193	4.528997083
 	205.6785256	3.302048578
 	205.7166413	0.946297714
 	205.7421824	3.25414622
 	205.8309069	1.322424933
 	205.9174796	3.896570823
 	205.9374081	3.889066233
 	205.9901971	0.79736995
 	206.0022685	4.734517236
 	206.007547	4.047487095
 	206.0198601	3.905706003
 	206.0211732	3.050639931
 	206.1410361	4.775767396
 	206.1723043	4.942170622
 	206.210308	4.023899195
 	206.552797	3.505912571
 	206.6002838	1.578781213
 	206.6232734	3.878439475
 	206.6757299	3.459727887
 	206.7163605	3.74789692
 	206.7254596	3.660842618
 	206.7796149	3.622400423
 	206.7884288	3.643954734
 	206.8107951	3.138546211
 	206.8271938	3.767536523
 	206.8814296	0.36699425
 	206.9101705	3.334142243
 	206.9247037	3.366276314
 	206.9295808	3.411624244
 	206.9904395	3.449738378
 	207.0007965	4.98824753
 	207.0255493	3.78049984
 	207.0659601	4.370466537
 	207.2437857	3.522549446
 	207.3173258	4.175629854
 	207.3460112	4.259141095
 	207.3723127	4.214815182
 	207.4114235	4.238399342
 	207.4199936	4.235186052
 	207.471571	4.177998779
 	207.4834474	4.139957438
 	207.6450163	4.253985521
 	207.793856	4.361607602
 	207.9778399	2.437857443
 	207.9889363	2.003431243
 	207.9986176	2.470038513
 	208.0167662	3.369002394
 	208.0407872	3.636822268
 	208.0419619	2.325282281
 	208.0481704	2.315268666
 	208.0505448	2.404045435
 	208.0520814	3.655186045
 	208.0606742	2.359692894
 	208.0950556	2.345836807
 	208.1011845	0.088864206
 	208.1437969	1.77813902
 	208.1494943	0.818474965
 	208.1535996	0.022461654
 	208.1607304	3.464080852
 	208.1837249	0.802808724
 	208.1856171	0.130316041
 	208.1999422	1.963493206
 	208.2019836	0.800017582
 	208.2088394	2.263826276
 	208.2144151	1.677462939
 	208.2355816	2.814607828
 	208.2537212	2.262098978
 	208.2576279	1.436656789
 	208.2896713	4.960822307
 	208.3097636	3.898365185
 	208.3515558	0.909814505
 	208.381922	2.609032488
 	208.3848459	2.25927781
 	208.4251087	3.377700723
 	208.4246757	0.121654757
 	208.4350019	1.188067285
 	208.4371842	0.055720444
 	208.5163219	3.951641505
 	208.5422676	3.772980118
 	208.5873919	4.035628499
 	208.7360367	2.09581676
 	208.7711245	3.296035211
 	208.810164	1.907590635
 	208.9234781	2.871063887
 	208.9260923	4.394894658
 	208.9910406	3.046124093
 	208.9963401	0.75412576
 	209.0433153	1.797738249
 	209.4567265	2.453642492
 	209.6860951	2.456740018
 	209.6899781	2.844331707
 	209.7067789	2.03624446
 	209.9659341	2.091734597
 	209.9810232	4.561907949
 	209.9833415	1.994413228
 	210.345123	1.991328948
 	210.3646033	1.973199982
 	210.4435593	1.156894492
 	210.508502	0.993308836
 	210.555151	4.095171689
 	210.6746507	1.889816598
 	210.7473335	0.516197052
 	211.3599238	3.033343358
 	212.1364626	3.02459725
 	212.194822	4.909856661
 	212.5937568	4.015616868
 	212.8886544	4.48264442
 	212.9411167	1.947263543
 	213.1666278	1.754996492
 	213.2052276	1.489259027
 	213.783047	3.112882834
 	213.8002549	4.871945036
 	213.8013014	4.824343151
 	213.8489114	4.408622154
 	213.8551907	4.934087584
 	213.9482873	4.160070164
 	216.0729311	4.699676097
 	216.8521898	3.072240446
 	216.8581845	2.945544176
 	216.8984175	2.95453383
 	216.9869793	0.02256137
 	218.3893699	3.274771196
 	218.610341	0.830821636
 	219.1750225	2.386016012
 	219.7877273	4.55179425
 	219.8941363	2.651006033
 	220.0273482	3.873382028
 	220.1539944	3.464769721
 	220.1592952	3.35647644
 	220.3727824	3.195273667
 	220.5885935	3.270942769
 	221.8368794	0.010956889
 	222.348276	4.23118148
 	222.8474711	0.007130968
 	223.2881521	4.851334175
 	223.5792037	4.936503382
 	223.6302348	4.937857969
 	223.8019323	2.816877629
 	223.806549	3.612039091
 	223.8873927	3.037208999
 	224.0283311	1.924992196
 	224.1100067	2.347716537
 	224.2297406	4.205135636
 	224.3770528	3.77584041
 	224.5345833	3.424013415
 	224.6416558	3.518534367
 	225.9595937	0.565607047
 	227.6531052	3.309032943
 	230.9414783	2.670354972
 	230.9459386	4.261439868
 	231.2452626	4.789677778
 	231.2682696	4.829915629
 	231.2711957	4.906467702
 	231.7160508	3.597536159
 	231.7359533	4.073686428
 	232.170622	1.377444125
 	233.398645	3.875301629
 	233.8943755	4.784838403
 	233.9136067	2.427896811
 	234.5442684	4.780500353
 	234.7282538	4.583055148
 	235.0844181	3.634317692
 	235.8744916	4.794467994
 	235.9975985	4.02639769
 	142.8538654	4.343217722
 	155.6602436	0.620368032
 	158.7728484	0.281422707
 	159.3827548	0.521480602
 	189.6056256	1.7844396
 	190.6622055	0.685987822
 	206.0438509	4.147038021
 	206.8838901	4.096561844
 	180.8631793	4.867066381
 	203.9971124	3.764057378
 	211.1573059	0.10923836
 	149.917391	0.044279277
 	163.0289005	4.474085298
 	169.7484707	3.312542806
 	203.5203089	3.330823537
 	151.4852432	3.770092324
 	142.4405202	2.206485115
 	134.4838099	1.516837541
 	139.5030103	0.529128139
 	141.3355875	3.115133724
 	142.3618977	1.875934521
 	143.8405576	2.985921681
 	144.4216438	2.778680107
 	144.5536156	2.943943236
 	146.4588741	3.669827877
 	146.5745432	3.416237371
 	146.8863885	3.982135834
 	147.9993836	4.240171316
 	148.5590978	2.480267031
 	151.4294664	1.615282502
 	152.7584237	3.574575329
 	156.4960639	0.512869361
 	156.9588516	2.504130895
 	159.6330233	0.096847631
 	159.6845774	3.8992781
 	168.2578477	4.038490615
 	168.9721072	4.378655139
 	169.0427504	3.534400766
 	170.0689163	0.70445005
 	173.4203313	2.250788621
 	173.4827652	1.03305902
 	174.2541013	3.438849467
 	177.8847787	2.410198135
 	180.6956126	2.400792576
 	183.8728457	2.761308275
 	185.3295066	3.787590331
 	186.1097788	1.772534876
 	187.7509443	0.265358991
 	188.8258909	1.38316754
 	192.0318348	3.633336635
 	194.5696164	4.130793216
 	200.6988075	3.779381186
 	204.549749	4.240858124
 	204.5764996	3.925609545
 	205.2074124	2.817855908
 	205.3331776	2.965572714
 	206.1743489	3.047261433
 	206.3765015	1.255809112
 	208.49954	3.232342705
 	208.7396544	3.368964213
 	209.7851498	3.51143101
 	210.894088	1.858396863
 	215.1406158	4.685145821
 	132.0035867	0.816535324
 	133.5799386	1.993146233
 	134.5431326	1.343248808
 	135.5889898	0.682168518
 	136.4167353	1.857547197
 	136.5226415	0.213489686
 	137.1464398	2.902229601
 	139.63097	1.334402096
 	139.7081919	1.023085565
 	139.7124032	0.777569654
 	140.0523092	1.152304645
 	140.2569212	0.924348645
 	140.4377991	1.241299192
 	140.7932952	1.453152422
 	140.9681206	0.815815084
 	174.1955337	0.398559774
 	174.7018628	0.301174006
 	175.8209424	0.480602843
 	177.0393952	0.112006485
 	180.0131933	0.342997717
 	180.3924082	1.473809774
 	180.4510348	1.772386017
 	180.9799673	0.551804561
 	180.9962677	1.832340655
 	181.0467716	1.769846847
 	181.0545997	1.690983138
 	181.094179	1.867311226
 	181.1160034	1.884497641
 	181.1720845	0.013388362
 	181.1859727	1.712611755
 	181.1889473	1.920262856
 	181.1929267	1.501177234
 	181.2029823	1.646604183
 	181.2425923	1.751290154
 	181.3419267	1.834647994
 	181.526468	1.60024704
 	181.6247594	1.828004694
 	181.7834957	1.07732149
 	181.8656966	1.297589033
 	182.1417933	1.201691894
 	182.524974	0.309800725
 	182.5307181	0.426243692
 	182.6414471	0.67155209
 	182.798675	1.120765896
 	182.8978763	0.591067538
 	182.9272492	1.352080898
 	183.0483354	0.126266684
 	185.2601521	0.006217461
 	185.9638717	0.514712047
 	216.9573601	1.469949414
 	217.2388906	1.068410978
 	218.9125278	1.152017741
 	222.8072758	0.028153116
 	139.9899583	0.845531465
 	0.013432752	-1.112888633
 	0.018611309	-0.083353019
 	0.032668989	-0.040437764
 	0.708987967	-0.588727686
 	1.146786991	0.848664854
 	1.90903883	-0.367716877
 	2.210539281	-1.170201854
 	2.315459184	0.812645763
 	3.02546117	-0.415119565
 	3.48261293	0.016018409
 	4.191891922	-1.108172031
 	4.286732606	-0.958039502
 	4.357779328	-0.97832513
 	4.416513633	0.506245712
 	4.4761793	0.329565816
 	4.48089116	0.335329528
 	4.535899116	0.478086473
 	4.753573521	0.661813554
 	4.812886175	0.91559609
 	4.891075129	1.049072194
 	4.947273246	0.590817035
 	4.9970127	0.72944314
 	5.007256559	0.653967697
 	5.074780493	1.114613341
 	5.107740729	0.826609177
 	5.114721006	0.833616057
 	5.119584707	0.541220653
 	5.141133958	0.85660048
 	5.257265035	0.99258607
 	5.262129304	0.833539572
 	5.282471887	0.831743051
 	5.397087912	1.165649196
 	5.440905905	0.557605599
 	5.586809847	1.126337022
 	5.948672638	-0.661449695
 	6.121428542	-0.829377687
 	6.268011383	-1.05081468
 	6.325126976	-1.231094321
 	6.333112333	0.525463149
 	6.39343595	0.846897758
 	6.604356468	1.020053876
 	6.636913856	1.094463132
 	6.974433376	-0.966719618
 	7.139569024	-1.179963314
 	7.201147711	-0.167710071
 	7.410049124	0.410366282
 	7.682566013	-0.299549724
 	7.717457915	0.528893699
 	7.720193514	0.542032065
 	7.752697047	0.435596492
 	7.800475567	-0.407282329
 	7.930626305	0.90061022
 	7.948119071	0.558726017
 	7.958349011	-0.991013514
 	8.312234957	0.201377386
 	8.872633099	0.531976995
 	9.126343833	-0.287334365
 	9.37026201	0.277703564
 	9.421508311	0.555584922
 	9.499316094	0.710051196
 	9.668480725	1.140725224
 	9.805950831	0.864281411
 	9.814491254	0.942662972
 	9.824425419	0.912873095
 	9.895471022	0.860098947
 	9.930632668	0.96071864
 	9.944275274	0.081373393
 	10.01902334	0.048237071
 	10.11219619	-0.045310598
 	10.11332141	0.32853565
 	10.14646404	-0.293514569
 	10.14955586	-0.271353275
 	10.15793722	-0.330447329
 	10.21882654	-0.525104689
 	10.24767079	0.771700629
 	10.26805707	0.908046048
 	10.37221115	-1.195973392
 	10.40004677	1.073768345
 	10.40832897	0.258029497
 	10.41736498	0.208965894
 	10.44241892	1.177409433
 	10.45585728	-1.028261206
 	10.45998635	-1.023815291
 	10.51568833	0.719054987
 	10.53852871	-0.087803967
 	10.5471897	0.904742243
 	10.56624122	0.845527928
 	10.6294601	1.077197154
 	10.71074986	-0.815254428
 	10.866253	-0.124956438
 	10.88584141	-0.050512512
 	10.96624009	0.801811041
 	11.12297311	1.108553702
 	11.16213572	-0.362277049
 	11.390782	-1.104134294
 	11.39615135	-1.20608591
 	11.69636797	-0.701297194
 	11.81975243	-1.148584994
 	12.25478346	0.669707518
 	12.39893745	1.115894041
 	12.46778871	0.962905894
 	12.55088394	-0.582991219
 	12.62107355	-0.530611599
 	12.71497269	0.851470197
 	12.95599714	0.564930671
 	13.56487573	-1.082182134
 	13.66630964	0.75545443
 	13.92220573	-0.941855923
 	13.93737983	0.588350755
 	14.52349709	-0.899624433
 	14.66687199	0.581803568
 	14.70361497	0.587494313
 	14.73143276	1.005699658
 	14.76717437	1.001183474
 	14.91803611	-0.776978097
 	14.9258155	0.916754457
 	14.98552101	-1.221924821
 	15.20905116	-0.731312339
 	15.45717017	0.473489633
 	15.50403078	0.512193899
 	15.67678283	-0.749546973
 	15.7245602	-0.319660612
 	15.74787557	-0.678195447
 	15.75727543	-1.110845195
 	15.80798127	-0.712258039
 	15.8220648	-0.341039369
 	15.83137466	-0.589595149
 	15.89003644	-0.607004947
 	15.91185999	-0.490816851
 	15.96511333	-0.358645107
 	15.97510234	-0.440703471
 	15.98354029	-0.673125705
 	15.99053334	-0.898152077
 	16.03046745	-0.969991733
 	16.0371184	-0.095498496
 	16.0594792	-0.116647668
 	16.06053082	-0.780390393
 	16.06160806	-0.844722618
 	16.06320372	-1.114110341
 	16.06997321	-1.07492619
 	16.07080984	-0.764795163
 	16.10927155	-0.65961046
 	16.12175518	-0.440744674
 	16.14961249	-0.918296357
 	16.16135967	-0.890988771
 	16.17028026	-0.802631005
 	16.17312903	-0.955732162
 	16.20546763	-0.288051733
 	16.21627629	-0.647813191
 	16.23662767	-0.906001328
 	16.2794844	-0.819484535
 	16.32839175	-0.460931599
 	16.3727076	-0.344431311
 	16.47550789	-0.985962952
 	16.49837119	0.269057667
 	16.52967249	0.776302998
 	16.59780917	0.34547736
 	16.61656067	0.650148543
 	16.63973922	-0.133630248
 	16.64493902	-0.766766069
 	16.65854663	0.697866529
 	16.69547856	0.243683163
 	16.71248344	-0.570378644
 	16.73577308	-0.756458037
 	16.74755868	-0.596009712
 	16.76644683	-0.036118554
 	16.78835808	-0.621582382
 	16.78901476	-0.649964901
 	16.82763298	0.934246421
 	16.84414705	0.926000346
 	16.84762811	0.89276861
 	16.84833333	1.000314623
 	16.86128529	0.890829006
 	16.8814436	0.889803069
 	16.9199803	-0.804944683
 	17.00923067	-0.075376699
 	17.01447239	1.145462416
 	17.02192199	-0.794872407
 	17.05550051	-0.343284929
 	17.0928513	0.020142496
 	17.38504476	-0.343922206
 	17.42779101	-0.953701945
 	17.50499263	0.411853938
 	17.65950034	-0.277932231
 	17.70709471	0.550219526
 	17.7118889	0.198241371
 	17.74723615	0.433701902
 	17.81569985	-0.455694853
 	17.89810733	0.46234413
 	17.93557088	1.15832528
 	17.94402103	-0.664252811
 	17.95961246	-0.61966621
 	17.9638163	-0.630292175
 	18.03606319	-0.410120417
 	18.14126151	0.293690102
 	18.14881003	-0.414615447
 	18.16902079	-0.528220926
 	18.17756156	-0.245428594
 	18.17841717	-0.402489424
 	18.20249024	-0.290107698
 	18.23930162	-0.344890382
 	18.2498125	-0.252408662
 	18.26188359	0.678050538
 	18.31064245	-0.341650888
 	18.33415513	-0.395477256
 	18.35353867	0.220526193
 	18.42439532	-0.102614578
 	18.44162057	0.945633285
 	18.55562783	-0.283924484
 	18.63183791	-0.067249121
 	18.65586775	1.181733875
 	18.66111551	-1.020443617
 	18.69294329	-0.001015152
 	18.69710925	1.121284289
 	18.79703548	-1.150225926
 	18.8171692	-1.100034474
 	18.84268877	-0.158422071
 	18.90388828	-0.952941033
 	19.1499253	1.202272649
 	19.22360832	0.153208991
 	19.36223172	-0.783271241
 	19.55187631	0.476814732
 	19.6157066	-1.025306283
 	19.68700429	-0.906197118
 	19.7689068	-0.138442533
 	19.8209561	-0.113676307
 	19.93269549	-0.382618831
 	19.9722512	-0.087626481
 	19.99469951	0.722289132
 	20.03256814	0.077055555
 	20.24362131	-1.158594919
 	20.31946552	-0.544325768
 	20.36546079	0.710441773
 	20.45219321	0.943216155
 	20.49083941	0.573945036
 	20.58786047	-0.486117534
 	20.64341509	0.866567202
 	20.66375654	-0.096502265
 	20.66761741	0.721247059
 	20.69184406	-0.426391887
 	20.75375789	1.208934181
 	20.85495899	0.75534605
 	20.87231787	1.21816243
 	20.88036294	1.180040851
 	20.95718718	0.272552104
 	20.97347162	-0.084992502
 	20.97824018	0.282366151
 	20.97836434	-0.311394742
 	20.98945136	1.105698713
 	21.06201115	1.048939211
 	21.07998455	-0.051225223
 	21.12360059	-0.369436838
 	21.126318	-0.888571922
 	21.12809287	0.834581154
 	21.13202149	-1.176483673
 	21.13420919	-1.198724786
 	21.15527072	-0.779805301
 	21.20254573	1.036824873
 	21.20409025	1.174261212
 	21.21892195	-1.240090118
 	21.22885416	-1.108347286
 	21.27545104	-0.408592667
 	21.27801194	-0.135252089
 	21.31243246	-1.124034908
 	21.31999879	1.164249169
 	21.34006428	0.160536075
 	21.34286344	-0.644155173
 	21.34871004	-1.194692365
 	21.34938167	-1.081583278
 	21.37142428	-0.057265138
 	21.37406734	-0.703700696
 	21.39222171	-1.207593149
 	21.41456494	0.130037222
 	21.41560914	1.178232951
 	21.44832349	-1.179504698
 	21.47805457	-0.987811007
 	21.49010032	0.966697857
 	21.51045308	-1.225462054
 	21.52307266	-0.420230486
 	21.55697603	0.358586733
 	21.59900555	-0.938666057
 	21.62220549	0.548910361
 	21.64592843	-1.112886319
 	21.64978155	-0.870672294
 	21.65424493	-0.089944418
 	21.67615021	-1.087765671
 	21.69029168	-0.546434814
 	21.69056443	-0.197773533
 	21.70725271	-0.974750559
 	21.71568618	-0.222477962
 	21.72198129	-1.189253912
 	21.73251714	-0.015115671
 	21.73381186	-1.239485275
 	21.73803545	-0.893560944
 	21.74529793	-1.113156553
 	21.7648379	-0.256603331
 	21.77746523	-1.12226132
 	21.81119596	1.028071101
 	21.81237221	-0.5774092
 	21.83780568	-0.269060535
 	21.8448253	-0.865810212
 	21.86316096	-1.117472723
 	21.89828472	-0.988641568
 	21.89958391	-1.104928496
 	21.90328463	-0.546120078
 	21.92923685	-1.139394738
 	21.93303228	-0.904681876
 	21.94523892	0.500967436
 	21.96879619	-0.504200759
 	22.00784447	-0.669129438
 	22.00898745	-0.738280082
 	22.15606718	-0.069265018
 	22.23559118	0.633273023
 	22.24454765	-0.948815068
 	22.24824558	-0.561843954
 	22.36075376	-1.199714338
 	22.43337766	-1.2413582
 	22.47192032	-1.17192516
 	22.51510336	0.743157395
 	22.5257853	0.74522841
 	22.53693862	-0.778875281
 	22.61700793	-0.730177632
 	22.71048867	-0.749755205
 	22.8019211	-0.610754713
 	22.84558181	-0.674087681
 	22.85486822	-0.886115957
 	22.86000945	-0.454062403
 	22.86667468	-0.934153948
 	22.91841953	-1.182362468
 	22.92564457	-0.932826048
 	22.9777035	-0.814615089
 	23.02243738	-0.726034303
 	23.17732999	-1.100372172
 	23.25825316	-0.689873331
 	23.28052692	0.175992918
 	23.3946389	-1.09088753
 	23.42262727	-1.158313575
 	23.4360545	0.953192627
 	23.51038325	-1.075685492
 	23.5315736	-1.048317517
 	23.53319552	-1.032059631
 	23.57074077	-1.127375279
 	23.65635416	-1.052193778
 	23.71681349	-0.64866663
 	23.78668009	0.717824
 	23.80712253	-1.177143405
 	23.90269536	0.014879905
 	23.93366409	-0.388013705
 	24.0007909	0.663565025
 	24.05552264	-0.610398794
 	24.2964724	0.882486568
 	24.40502549	0.040311732
 	24.63460304	-0.516256983
 	24.64574297	0.334976764
 	24.67880796	-0.348026711
 	24.69762656	1.071858748
 	24.82146563	0.339472283
 	24.97922876	-0.254776631
 	25.06037276	-0.515089408
 	25.22058091	-0.213735267
 	25.31465963	-0.704705492
 	25.62891194	-0.819318538
 	26.26402191	-0.301074126
 	26.7278672	-0.613913317
 	26.95776309	-0.304108944
 	27.12572062	-0.212696299
 	27.1274829	-0.062862285
 	27.52964402	-0.739920567
 	27.76353499	0.310580975
 	27.91860285	-0.071240248
 	28.10125658	-0.285463944
 	28.2243019	-0.90206277
 	28.35831951	-1.189248442
 	28.40940887	1.161905138
 	28.49702432	-0.75037178
 	28.50697574	-0.04653364
 	28.53349419	-0.742193957
 	28.56520988	0.087098341
 	28.59331221	-0.628383756
 	28.60986234	-0.211859852
 	28.62392345	-0.526175819
 	28.62367378	1.192258917
 	28.63643996	-0.770071742
 	28.65018447	-0.156275978
 	28.65177676	-0.071428255
 	28.67107369	-0.143227587
 	28.67447427	0.611756775
 	28.68089006	-0.27861907
 	28.69391216	-0.738931204
 	28.72135373	-0.597023059
 	28.74326904	-0.474932548
 	28.75781778	-0.626360918
 	28.76498979	0.012855826
 	28.86205005	0.104413868
 	28.8678461	0.950486903
 	28.89962934	-0.391175995
 	28.90775048	-0.584041703
 	29.04406061	0.254481894
 	29.14502695	-1.182681136
 	29.17828363	-0.766125107
 	29.22860316	-0.640215316
 	29.23366962	-0.815353006
 	29.27224041	-0.468548201
 	29.30098587	-0.49275155
 	29.62740225	-0.505527888
 	29.64602218	-0.485476215
 	29.64911435	0.149179702
 	29.6587346	0.485483911
 	29.68243768	0.761297684
 	29.71791205	0.568391548
 	29.79746376	0.110018426
 	29.79749984	0.377959592
 	29.91928182	0.720970201
 	30.03630427	0.464095874
 	30.06544654	0.19926978
 	30.28936373	0.086199693
 	30.47305788	-0.255848714
 	30.54933955	-0.130328882
 	30.55171056	-0.100878344
 	30.85772479	-0.820521238
 	30.85777097	0.960310528
 	30.92241314	-1.12651313
 	30.92263141	1.197552647
 	31.12730785	0.43122562
 	31.19668666	0.835104537
 	31.2001857	1.207826141
 	31.22964752	0.770476404
 	31.32623968	0.055692716
 	31.44328679	0.626112477
 	31.62574909	0.973591219
 	31.67732866	-0.860216303
 	31.74956322	1.013720862
 	31.76341491	1.042323118
 	31.86923636	0.685644879
 	31.94498982	0.035556368
 	32.19047604	0.484839354
 	32.2009779	0.800704779
 	32.2752807	1.183804364
 	32.33333958	1.045317518
 	32.34650697	0.890968729
 	32.37358947	1.168463899
 	32.40044109	1.091216693
 	32.48745938	0.876554583
 	32.67558301	-0.638324925
 	32.74217041	1.20584444
 	32.77672894	-0.655191663
 	32.78464095	-0.654667893
 	32.81781896	-0.650025616
 	32.99952987	1.218350963
 	33.00179434	1.225947768
 	33.028024	1.209289659
 	33.23143314	-0.467147255
 	33.41002109	-0.717246377
 	33.50762643	-0.97743831
 	34.01581039	0.917738102
 	34.16507725	-0.654668479
 	34.18656396	1.069640809
 	34.19863773	-0.652493509
 	34.26133474	0.612482881
 	34.27001339	1.244309356
 	34.46499574	1.224519521
 	34.58709552	0.378530343
 	34.74936752	-0.601433978
 	35.28183852	1.218227
 	35.44256099	0.564657084
 	35.4632573	-0.962496709
 	35.78204878	0.990369077
 	36.16341826	0.804475881
 	36.50527885	1.018087448
 	36.52816783	-0.33172171
 	36.59657943	-0.491883165
 	36.83050091	1.02557982
 	36.8873488	-0.244386771
 	36.90242561	-0.385989578
 	37.04331534	0.014698616
 	37.06058323	0.652768535
 	37.15254729	-0.24656214
 	37.21733231	0.883354536
 	37.22803643	0.37042599
 	37.37353706	0.780835615
 	37.38751332	0.893896815
 	37.3912736	0.373642808
 	37.39517673	-0.312556281
 	37.4136984	0.123389427
 	37.44388875	1.110768281
 	37.45640896	0.813170064
 	37.48510874	1.179174088
 	37.58256533	0.913143715
 	37.61980308	1.087835855
 	37.62505404	0.790397984
 	37.6253596	0.380055526
 	37.69930999	0.604163671
 	37.70530521	-1.015233203
 	37.72295484	0.966565796
 	37.77386262	1.216320417
 	37.80434576	0.367129981
