name,econame,mw3w,mw4w,sfr_nuv,sfr_nuv_wisew,sfr_nuv_err,sfr_nuv_wisew_err
"JAfaint902","ECO00697",0.00000,0.00000,0.1050177190183560,0.1050177190183560,0.000000000000000,0.000000000000000
"JAfaint903","ECO12838",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint904","ECO00698",0.00000,0.00000,0.2192769107254124,0.2192769107254124,0.000000000000000,0.000000000000000
"JAfaint905","ECO00699",0.00000,0.00000,0.1221689296733334,0.1221689296733334,0.000000000000000,0.000000000000000
"JAfaint906","ECO00700",11.1787,9.65521,0.1985853195930410,0.1985853195930410,0.000000000000000,0.000000000000000
"JAfaint907","ECO00701",0.00000,0.00000,0.07708312306849598,0.07708312306849598,0.000000000000000,0.000000000000000
"JAfaint908","ECO00702",0.00000,0.00000,0.2526447466828953,0.2526447466828953,0.000000000000000,0.000000000000000
"JAfaint909","ECO00703",0.00000,0.00000,0.2953117194290285,0.2953117194290285,0.000000000000000,0.000000000000000
"JAfaint91","ECO00704",0.00000,0.00000,0.009421328886005855,0.009421328886005855,0.000000000000000,0.000000000000000
"JAfaint910","ECO12839",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint911","ECO00705",11.0367,9.01385,0.2397289745347603,0.2397289745347603,0.000000000000000,0.000000000000000
"JAfaint912","ECO00706",0.00000,0.00000,0.04126752085666807,0.04126752085666807,0.000000000000000,0.000000000000000
"JAfaint913","ECO12840",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint914","ECO00707",0.00000,0.00000,0.1977706628781028,0.1977706628781028,0.000000000000000,0.000000000000000
"JAfaint915","ECO00708",0.00000,0.00000,0.1038021929767035,0.1038021929767035,0.000000000000000,0.000000000000000
"JAfaint916","ECO00709",0.00000,0.00000,0.5319526668549194,0.5319526668549194,0.03654997946036050,0.03654997946036050
"JAfaint917","ECO00710",0.00000,0.00000,0.2521193312594391,0.2521193312594391,0.000000000000000,0.000000000000000
"JAfaint918","ECO00711",0.00000,0.00000,0.08895401189129072,0.08895401189129072,0.000000000000000,0.000000000000000
"JAfaint919","ECO00712",0.00000,0.00000,0.008902310273128065,0.008902310273128065,0.000000000000000,0.000000000000000
"JAfaint92","ECO00713",0.00000,0.00000,0.07216074216759838,0.07216074216759838,0.05045828383789372,0.05045828383789372
"JAfaint920","ECO12841",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint921","ECO00714",0.00000,0.00000,0.2210486932400144,0.2210486932400144,0.000000000000000,0.000000000000000
"JAfaint922","ECO00715",0.00000,0.00000,0.1480121680068426,0.1480121680068426,0.000000000000000,0.000000000000000
"JAfaint923","ECO00716",0.00000,0.00000,0.1537872684751062,0.1537872684751062,0.01753542648593913,0.01753542648593913
"JAfaint924","ECO00717",0.00000,0.00000,0.1830554173914912,0.1830554173914912,0.000000000000000,0.000000000000000
"JAfaint925","ECO00718",0.00000,0.00000,0.2088983457287262,0.2088983457287262,0.000000000000000,0.000000000000000
"JAfaint926","ECO00719",0.00000,0.00000,0.09289587590065800,0.09289587590065800,0.000000000000000,0.000000000000000
"JAfaint927","ECO00720",0.00000,0.00000,0.007925416523705646,0.007925416523705646,0.000000000000000,0.000000000000000
"JAfaint928","ECO00721",13.5184,11.4305,0.2663003582864171,0.2663003582864171,0.000000000000000,0.000000000000000
"JAfaint929","ECO00722",0.00000,0.00000,0.2232583526445477,0.2232583526445477,0.000000000000000,0.000000000000000
"JAfaint93","ECO00723",12.5923,9.44771,0.2004105115386008,0.2004105115386008,0.04983788182207901,-NaN
"JAfaint930","ECO12842",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint931","ECO12843",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint932","ECO00724",0.00000,0.00000,0.03989046958251490,0.03989046958251490,0.000000000000000,0.000000000000000
"JAfaint933","ECO12844",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint934","ECO00725",0.00000,0.00000,0.2099431811124291,0.2099431811124291,0.000000000000000,0.000000000000000
"JAfaint935","ECO00726",0.00000,0.00000,0.04307291514482690,0.04307291514482690,0.000000000000000,0.000000000000000
"JAfaint936","ECO12845",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint937","ECO00727",0.00000,0.00000,0.1301397044306936,0.1301397044306936,0.06815409708247093,0.06815409708247093
"JAfaint938","ECO00728",0.00000,0.00000,0.1456924602688810,0.1456924602688810,0.000000000000000,0.000000000000000
"JAfaint939","ECO00729",0.00000,0.00000,0.2599869193132418,0.2599869193132418,0.000000000000000,0.000000000000000
"JAfaint94","ECO12846",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint940","ECO00730",0.00000,0.00000,0.04295790660696860,0.04295790660696860,0.03042203456829932,0.03042203456829932
"JAfaint941","ECO00731",0.00000,0.00000,0.2030899010674814,0.2030899010674814,0.000000000000000,0.000000000000000
"JAfaint942","ECO00732",0.00000,0.00000,0.03747602840242062,0.03747602840242062,0.003372278395685769,0.003372278395685769
"JAfaint943","ECO00733",0.00000,0.00000,0.004477066538428800,0.004477066538428800,0.000000000000000,0.000000000000000
"JAfaint945","ECO00734",11.9130,9.86714,0.2025536774297902,0.2025536774297902,0.1251249006024218,0.1251249006024218
"JAfaint946","ECO00735",0.00000,0.00000,0.08563673602131520,0.08563673602131520,0.008337011412723878,0.008337011412723878
"JAfaint947","ECO00736",0.00000,0.00000,0.1160132130916083,0.1160132130916083,0.01102712925346391,0.01102712925346391
"JAfaint948","ECO00737",0.00000,0.00000,0.1300697704384849,0.1300697704384849,0.009895362443487580,0.009895362443487580
"JAfaint949","ECO00738",0.00000,0.00000,0.03660284918532202,0.03660284918532202,0.02560122750479689,0.02560122750479689
"JAfaint95","ECO00739",0.00000,0.00000,0.005238070215878420,0.005238070215878420,0.000000000000000,0.000000000000000
"JAfaint950","ECO00740",0.00000,0.00000,0.01141314302765645,0.01141314302765645,0.000000000000000,0.000000000000000
"JAfaint951","ECO00741",0.00000,0.00000,0.2921178438251104,0.2921178438251104,0.000000000000000,0.000000000000000
"JAfaint953","ECO00742",0.00000,0.00000,0.1273388142489725,0.1273388142489725,0.000000000000000,0.000000000000000
"JAfaint954","ECO00743",0.00000,0.00000,0.008337633896453334,0.008337633896453334,0.000000000000000,0.000000000000000
"JAfaint955","ECO00744",0.00000,0.00000,0.003242161815766211,0.003242161815766211,0.000000000000000,0.000000000000000
"JAfaint956","ECO12847",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint957","ECO00745",0.00000,0.00000,0.01498348535080649,0.01498348535080649,0.000000000000000,0.000000000000000
"JAfaint958","ECO00746",0.00000,0.00000,0.06647330888739997,0.06647330888739997,0.007187712292789094,0.007187712292789094
"JAfaint959","ECO00747",0.00000,0.00000,0.1101585709374365,0.1101585709374365,0.000000000000000,0.000000000000000
"JAfaint96","ECO00748",0.00000,0.00000,0.006118768068281930,0.006118768068281930,0.000000000000000,0.000000000000000
"JAfaint960","ECO00749",0.00000,0.00000,0.07505509360524672,0.07505509360524672,0.05884886658677908,0.05884886658677908
"JAfaint961","ECO00750",0.00000,0.00000,0.06744336725792201,0.06744336725792201,0.000000000000000,0.000000000000000
"JAfaint962","ECO00751",0.00000,0.00000,0.06350587457086983,0.06350587457086983,0.000000000000000,0.000000000000000
"JAfaint963","ECO00752",0.00000,0.00000,0.1134900419659524,0.1134900419659524,0.000000000000000,0.000000000000000
"JAfaint964","ECO12848",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint965","ECO00753",0.00000,0.00000,0.1150598867105109,0.1150598867105109,0.000000000000000,0.000000000000000
"JAfaint966","ECO00754",0.00000,0.00000,0.3665548524785392,0.3665548524785392,0.2593176333219354,0.2593176333219354
"JAfaint967","ECO00755",0.00000,0.00000,0.01910353106978357,0.01910353106978357,0.000000000000000,0.000000000000000
"JAfaint968","ECO00756",0.00000,0.00000,0.05899887351866225,0.05899887351866225,0.000000000000000,0.000000000000000
"JAfaint969","ECO00757",0.00000,0.00000,0.04726223120535467,0.04726223120535467,0.000000000000000,0.000000000000000
"JAfaint97","ECO00758",11.6292,9.06151,0.3057262394381183,0.3057262394381183,0.000000000000000,0.000000000000000
"JAfaint970","ECO12849",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint971","ECO00759",0.00000,0.00000,0.1884381526601063,0.1884381526601063,0.04165387102637265,0.04165387102637265
"JAfaint972","ECO00760",0.00000,0.00000,0.1133619161711707,0.1133619161711707,0.007997813033438253,0.007997813033438253
"JAfaint973","ECO12850",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint974","ECO00761",0.00000,0.00000,0.1946352051605069,0.1946352051605069,0.000000000000000,0.000000000000000
"JAfaint975","ECO00762",0.00000,0.00000,0.2247240982002980,0.2247240982002980,0.000000000000000,0.000000000000000
"JAfaint976","ECO00763",0.00000,0.00000,0.1378734848508388,0.1378734848508388,0.000000000000000,0.000000000000000
"JAfaint977","ECO00764",0.00000,0.00000,0.05668754003431492,0.05668754003431492,0.000000000000000,0.000000000000000
"JAfaint978","ECO00765",0.00000,0.00000,0.1497829958794385,0.1497829958794385,0.000000000000000,0.000000000000000
"JAfaint979","ECO12851",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"JAfaint980","ECO00766",0.00000,0.00000,0.1124856891200537,0.1124856891200537,0.000000000000000,0.000000000000000
"JAfaint981","ECO00767",0.00000,0.00000,0.1247123090953581,0.1247123090953581,0.08996162909147296,0.08996162909147296
"JAfaint982","ECO00768",0.00000,0.00000,0.008807886191443463,0.008807886191443463,0.000000000000000,0.000000000000000
"JAfaint983","ECO00769",0.00000,0.00000,0.1193266455329295,0.1193266455329295,0.07391031070014403,0.07391031070014403
"JAfaint984","ECO00770",0.00000,0.00000,0.007656514382935986,0.007656514382935986,0.000000000000000,0.000000000000000
"JAfaint985","ECO00771",0.00000,0.00000,0.1332948254252536,0.1332948254252536,0.009551425118537054,0.009551425118537054
"JAfaint986","ECO00772",0.00000,0.00000,0.007453961743270787,0.007453961743270787,0.000000000000000,0.000000000000000
"JAfaint987","ECO00773",0.00000,0.00000,0.01634253992873856,0.01634253992873856,0.01219966445111724,0.01219966445111724
"JAfaint988","ECO00774",0.00000,0.00000,0.003891206096472914,0.003891206096472914,0.000000000000000,0.000000000000000
"JAfaint989","ECO00775",0.00000,0.00000,0.09922552976027750,0.09922552976027750,0.07442802561534551,0.07442802561534551
"PossJadd0","ECO00776",0.00000,0.00000,0.3849967211027403,0.3849967211027403,0.2030409691771518,0.2030409691771518
"PossJadd1","ECO00777",0.00000,0.00000,0.1508188246245423,0.1508188246245423,0.000000000000000,0.000000000000000
"PossJadd1001","ECO00778",0.00000,0.00000,0.1898573177755954,0.1898573177755954,0.000000000000000,0.000000000000000
"PossJadd1002","ECO12852",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1004","ECO12853",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1005","ECO12854",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1006","ECO00779",0.00000,0.00000,0.04198944529022916,0.04198944529022916,0.000000000000000,0.000000000000000
"PossJadd1009","ECO12855",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd101","ECO12856",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1011","ECO12857",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1014","ECO12858",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1015","ECO12859",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1016","ECO12860",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1017","ECO12861",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1018","ECO12862",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd102","ECO00780",0.00000,0.00000,0.06178359418155172,0.06178359418155172,0.000000000000000,0.000000000000000
"PossJadd1020","ECO12863",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1022","ECO12864",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1023","ECO00781",0.00000,0.00000,0.004894136460498865,0.004894136460498865,0.0004120003225796532,0.0004120003225796532
"PossJadd1027","ECO12865",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1028","ECO12866",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1033","ECO12867",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1034","ECO00782",0.00000,0.00000,0.01363344554968330,0.01363344554968330,0.000000000000000,0.000000000000000
"PossJadd1036","ECO12868",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1037","ECO12869",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1041","ECO12870",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1042","ECO12871",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1045","ECO12872",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1047","ECO00783",0.00000,0.00000,0.009742827364863245,0.009742827364863245,0.000000000000000,0.000000000000000
"PossJadd1049","ECO12873",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1051","ECO12874",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1053","ECO12875",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1059","ECO12876",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd106","ECO12877",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1061","ECO12878",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1063","ECO12879",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1064","ECO12880",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1065","ECO12881",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1066","ECO12882",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1067","ECO00784",0.00000,0.00000,0.2411833551181318,0.2411833551181318,0.000000000000000,0.000000000000000
"PossJadd1068","ECO12883",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1069","ECO00785",0.00000,0.00000,0.06357262412169369,0.06357262412169369,0.05522086050909095,0.05522086050909095
"PossJadd1070","ECO12884",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1079","ECO00786",0.00000,0.00000,0.2742045876733403,0.2742045876733403,0.01785539291569275,0.01785539291569275
"PossJadd1082","ECO00787",0.00000,0.00000,0.1765806479996890,0.1765806479996890,0.01169357513894879,0.01169357513894879
"PossJadd1085","ECO00788",0.00000,0.00000,0.04718126323930939,0.04718126323930939,0.000000000000000,0.000000000000000
"PossJadd1086","ECO12885",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd109","ECO00789",0.00000,0.00000,0.1063830449461942,0.1063830449461942,0.01890078956569608,0.01890078956569608
"PossJadd1090","ECO00790",0.00000,0.00000,0.02694812075485401,0.02694812075485401,0.01271038023231085,0.01271038023231085
"PossJadd1092","ECO00791",0.00000,0.00000,0.1593571071306773,0.1593571071306773,0.08069589707919118,0.08069589707919118
"PossJadd1095","ECO00792",0.00000,0.00000,0.3129655461431553,0.3129655461431553,0.1178661044860001,0.1178661044860001
"PossJadd1097","ECO12886",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1098","ECO00793",0.00000,0.00000,0.08507488020028445,0.08507488020028445,0.000000000000000,0.000000000000000
"PossJadd11","ECO00794",0.00000,0.00000,0.2137446212195991,0.2137446212195991,0.000000000000000,0.000000000000000
"PossJadd1106","ECO00795",0.00000,0.00000,0.1053490179681288,0.1053490179681288,0.1272256673631837,0.1272256673631837
"PossJadd1108","ECO12887",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1109","ECO12888",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1114","ECO12889",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd112","ECO12890",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1123","ECO12891",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd113","ECO12892",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1133","ECO12893",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1150","ECO00796",0.00000,0.00000,0.2134016947232643,0.2134016947232643,0.07905243335684901,0.07905243335684901
"PossJadd1154","ECO12894",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1155","ECO00797",0.00000,0.00000,0.2305831007308299,0.2305831007308299,0.000000000000000,0.000000000000000
"PossJadd1156","ECO12895",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1159","ECO00798",0.00000,0.00000,0.1267273624865007,0.1267273624865007,0.000000000000000,0.000000000000000
"PossJadd1161","ECO12896",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1162","ECO00799",0.00000,0.00000,0.01772656712649846,0.01772656712649846,0.006769073825912487,0.006769073825912487
"PossJadd1163","ECO00800",0.00000,0.00000,0.09890114769978046,0.09890114769978046,0.000000000000000,0.000000000000000
"PossJadd1164","ECO12897",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1167","ECO12898",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1169","ECO12899",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd117","ECO12900",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1171","ECO00801",0.00000,0.00000,0.1549892894997943,0.1549892894997943,0.02291142151220871,0.02291142151220871
"PossJadd1175","ECO12901",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1176","ECO12902",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1178","ECO12903",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1179","ECO12904",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1183","ECO12905",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1185","ECO12906",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1189","ECO12907",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd119","ECO00802",0.00000,0.00000,0.6322780351438942,0.6322780351438942,0.000000000000000,0.000000000000000
"PossJadd1190","ECO12908",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1193","ECO12909",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1194","ECO00803",0.00000,0.00000,0.1124197131147263,0.1124197131147263,0.04476133260359132,0.04476133260359132
"PossJadd1199","ECO12910",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1200","ECO00804",0.00000,0.00000,0.1926431878594630,0.1926431878594630,0.000000000000000,0.000000000000000
"PossJadd1204","ECO00805",0.00000,0.00000,0.6693923040831405,0.6693923040831405,0.000000000000000,0.000000000000000
"PossJadd1205","ECO12911",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1209","ECO12912",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1211","ECO12913",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1213","ECO12914",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1214","ECO00806",0.00000,0.00000,0.1219585801860678,0.1219585801860678,0.01830944874100915,0.01830944874100915
"PossJadd1216","ECO00807",0.00000,0.00000,0.2125232966759393,0.2125232966759393,0.000000000000000,0.000000000000000
"PossJadd1217","ECO12915",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd122","ECO00808",0.00000,0.00000,0.2179052589877656,0.2179052589877656,0.000000000000000,0.000000000000000
"PossJadd1222","ECO12916",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1223","ECO12917",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1226","ECO00809",0.00000,0.00000,0.1500566491592027,0.1500566491592027,0.05589097418351630,0.05589097418351630
"PossJadd1227","ECO12918",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1228","ECO12919",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1229","ECO12920",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1231","ECO12921",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1232","ECO00810",0.00000,0.00000,0.003888022395784872,0.003888022395784872,0.000000000000000,0.000000000000000
"PossJadd1234","ECO12922",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1235","ECO12923",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1236","ECO12924",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1238","ECO00811",0.00000,0.00000,0.004974507299453393,0.004974507299453393,0.01617014608418088,0.01617014608418088
"PossJadd1240","ECO12925",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1242","ECO12926",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1243","ECO00812",0.00000,0.00000,0.003743404598267451,0.003743404598267451,0.000000000000000,0.000000000000000
"PossJadd1246","ECO00813",0.00000,0.00000,0.3992805413226773,0.3992805413226773,0.2938695340624545,0.2938695340624545
"PossJadd1250","ECO12927",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1252","ECO12928",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1253","ECO12929",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1254","ECO00814",0.00000,0.00000,0.2420972704622635,0.2420972704622635,0.01538559410157624,0.01538559410157624
"PossJadd1256","ECO12930",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1258","ECO12931",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1259","ECO00815",0.00000,0.00000,0.05956048951258984,0.05956048951258984,0.009550636571733766,0.009550636571733766
"PossJadd1262","ECO12932",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1263","ECO12933",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1264","ECO12934",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1265","ECO00816",0.00000,0.00000,0.04135512171584790,0.04135512171584790,0.000000000000000,0.000000000000000
"PossJadd1266","ECO12935",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1267","ECO00817",0.00000,0.00000,0.3972159770584546,0.3972159770584546,0.000000000000000,0.000000000000000
"PossJadd1268","ECO12936",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1269","ECO12937",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd127","ECO12938",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1271","ECO12939",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1277","ECO12940",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1278","ECO00818",0.00000,0.00000,0.008502095077134036,0.008502095077134036,0.000000000000000,0.000000000000000
"PossJadd1280","ECO00819",0.00000,0.00000,0.003881532468377965,0.003881532468377965,0.002815328630397952,0.002815328630397952
"PossJadd1281","ECO12941",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1282","ECO00820",0.00000,0.00000,0.1253554403080964,0.1253554403080964,0.008151231061333650,0.008151231061333650
"PossJadd1286","ECO12942",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1287","ECO12943",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1289","ECO12944",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1294","ECO12945",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1297","ECO00821",0.00000,0.00000,0.1399796624397659,0.1399796624397659,0.03033626960150896,0.03033626960150896
"PossJadd1299","ECO12946",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd13","ECO12947",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd130","ECO00822",0.00000,0.00000,0.05272487758086246,0.05272487758086246,0.01427218555004090,0.01427218555004090
"PossJadd1300","ECO12948",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1301","ECO00823",0.00000,0.00000,0.1324181897239285,0.1324181897239285,0.01794054457739612,0.01794054457739612
"PossJadd1302","ECO00824",0.00000,0.00000,0.1307731481610014,0.1307731481610014,0.000000000000000,0.000000000000000
"PossJadd1304","ECO12949",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1308","ECO12950",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1309","ECO12951",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1310","ECO12952",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1311","ECO00825",0.00000,0.00000,0.09927784273977044,0.09927784273977044,0.07239161700286334,0.07239161700286334
"PossJadd1312","ECO00826",0.00000,0.00000,0.08442990604311224,0.08442990604311224,0.005474497486760830,0.005474497486760830
"PossJadd1314","ECO12953",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1317","ECO12954",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1318","ECO12955",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1319","ECO12956",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd132","ECO12957",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1320","ECO12958",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1321","ECO12959",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1322","ECO12960",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1324","ECO00827",0.00000,0.00000,0.01811831692059361,0.01811831692059361,0.001972470942684672,0.001972470942684672
"PossJadd1325","ECO00828",0.00000,0.00000,0.5967568933577820,0.5967568933577820,0.07975173637185472,0.07975173637185472
"PossJadd1326","ECO12961",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1327","ECO12962",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1329","ECO12963",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1336","ECO00829",0.00000,0.00000,0.1544533120133348,0.1544533120133348,0.000000000000000,0.000000000000000
"PossJadd1337","ECO00830",0.00000,0.00000,0.05685238862140194,0.05685238862140194,0.000000000000000,0.000000000000000
"PossJadd1338","ECO12964",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1339","ECO12965",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1341","ECO12966",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1342","ECO12967",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1344","ECO12968",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1345","ECO12969",0.00000,0.00000,-NaN,-NaN,-NaN,-NaN
"PossJadd1346","ECO00831",0.00000,0.00000,0.2050782560493960,0.2050782560493960,0.1298387814381984,0.1298387814381984
