"JAfaint591",0.00000,0.00000,0.00000,0.00000,-15.3012,-NaN,-NaN
"JAfaint592",0.00000,0.00000,0.00000,0.00000,-16.5364,-NaN,-NaN
"JAfaint594",0.00000,0.00000,0.00000,0.00000,-16.4857,-NaN,-NaN
"JAfaint595",0.00000,0.00000,0.00000,0.00000,-16.2495,-NaN,-NaN
"JAfaint597",0.00000,0.00000,0.00000,0.00000,-15.5819,-NaN,-NaN
"JAfaint598",0.00000,0.00000,0.00000,0.00000,-16.9949,-NaN,-NaN
"JAfaint600",0.00000,0.00000,0.00000,0.00000,-15.8623,-NaN,-NaN
"JAfaint601",0.00000,0.00000,0.00000,0.00000,-16.4361,-NaN,-NaN
"JAfaint603",0.00000,0.00000,0.00000,0.00000,-16.3171,-NaN,-NaN
"JAfaint604",0.00000,0.00000,0.00000,0.00000,-15.4549,-NaN,-NaN
"JAfaint605",0.00000,0.00000,0.00000,0.00000,-15.1855,-NaN,-NaN
"JAfaint606",0.00000,0.00000,0.00000,0.00000,-11.8729,-NaN,-NaN
"JAfaint608",0.00000,0.00000,0.00000,0.00000,-15.4170,-NaN,-NaN
"JAfaint609",0.00000,0.00000,0.00000,0.00000,-15.9616,-NaN,-NaN
"JAfaint610",0.00000,0.00000,0.00000,0.00000,-15.8086,-NaN,-NaN
"JAfaint611",0.00000,0.00000,0.00000,0.00000,-16.3672,-NaN,-NaN
"JAfaint612",0.00000,0.00000,0.00000,0.00000,-14.2068,-NaN,-NaN
"JAfaint621",0.00000,0.00000,0.00000,0.00000,-16.2225,-NaN,-NaN
"JAfaint632",0.00000,0.00000,0.00000,0.00000,-15.0473,-NaN,-NaN
"JAfaint657",0.00000,0.00000,0.00000,0.00000,-16.3905,-NaN,-NaN
"JAfaint664",0.00000,0.00000,0.00000,0.00000,-16.1176,-NaN,-NaN
"JAfaint669",0.00000,0.00000,0.00000,0.00000,-16.1388,-NaN,-NaN
"JAfaint672",0.00000,0.00000,0.00000,0.00000,-15.7174,-NaN,-NaN
"JAfaint673",0.00000,0.00000,0.00000,0.00000,-16.8685,-NaN,-NaN
"JAfaint684",0.00000,0.00000,0.00000,0.00000,-15.5085,-NaN,-NaN
"JAfaint686",0.00000,0.00000,0.00000,0.00000,-16.6831,-NaN,-NaN
"JAfaint688",0.00000,0.00000,0.00000,0.00000,-17.4842,-NaN,-NaN
"JAfaint691",0.00000,0.00000,0.00000,0.00000,-16.6657,-NaN,-NaN
"JAfaint692",0.00000,0.00000,0.00000,0.00000,-14.9664,-NaN,-NaN
"JAfaint698",0.00000,0.00000,0.00000,0.00000,-16.0403,-NaN,-NaN
"JAfaint702",0.00000,0.00000,0.00000,0.00000,-14.4234,-NaN,-NaN
"JAfaint703",0.00000,0.00000,0.00000,0.00000,-15.9121,-NaN,-NaN
"JAfaint753",0.00000,0.00000,0.00000,0.00000,-15.3259,-NaN,-NaN
"JAfaint80",0.00000,0.00000,0.00000,0.00000,-16.5004,-NaN,-NaN
"JAfaint82",0.00000,0.00000,0.00000,0.00000,-15.2681,-NaN,-NaN
"JAfaint83",0.00000,0.00000,0.00000,0.00000,-14.7750,-NaN,-NaN
"JAfaint84",0.00000,0.00000,0.00000,0.00000,-13.3259,-NaN,-NaN
"JAfaint85",0.00000,0.00000,0.00000,0.00000,-15.7584,-NaN,-NaN
"JAfaint979",0.00000,0.00000,0.00000,0.00000,-16.8181,-NaN,-NaN
"JAfaint989",0.00000,0.00000,0.00000,0.00000,-15.9501,-NaN,-NaN
"PossJadd1002",0.00000,0.00000,0.00000,0.00000,-14.1468,-NaN,-NaN
"PossJadd1009",0.00000,0.00000,0.00000,0.00000,-15.9578,-NaN,-NaN
"PossJadd1014",0.00000,0.00000,0.00000,0.00000,-16.5163,-NaN,-NaN
"PossJadd1018",0.00000,0.00000,0.00000,0.00000,-14.5742,-NaN,-NaN
"PossJadd1020",0.00000,0.00000,0.00000,0.00000,-13.1880,-NaN,-NaN
"PossJadd1022",0.00000,0.00000,0.00000,0.00000,-15.7683,-NaN,-NaN
"PossJadd1023",0.00000,0.00000,0.00000,0.00000,-12.6828,-NaN,-NaN
"PossJadd1027",0.00000,0.00000,0.00000,0.00000,-12.4982,-NaN,-NaN
"PossJadd1028",0.00000,0.00000,0.00000,0.00000,-14.5214,-NaN,-NaN
"PossJadd1051",0.00000,0.00000,0.00000,0.00000,-13.0132,-NaN,-NaN
"PossJadd1064",0.00000,0.00000,0.00000,0.00000,-15.7271,-NaN,-NaN
"PossJadd1070",0.00000,0.00000,0.00000,0.00000,-15.9530,-NaN,-NaN
"PossJadd1079",0.00000,0.00000,0.00000,0.00000,-17.0538,-NaN,-NaN
"PossJadd1082",0.00000,0.00000,0.00000,0.00000,-16.5759,-NaN,-NaN
"PossJadd1109",0.00000,0.00000,0.00000,0.00000,-16.4930,-NaN,-NaN
"PossJadd1156",0.00000,0.00000,0.00000,0.00000,-15.9320,-NaN,-NaN
"PossJadd1164",0.00000,0.00000,0.00000,0.00000,-15.9540,-NaN,-NaN
"PossJadd1171",0.00000,0.00000,0.00000,0.00000,-16.4343,-NaN,-NaN
"PossJadd1178",0.00000,0.00000,0.00000,0.00000,-12.4393,-NaN,-NaN
"PossJadd1179",0.00000,0.00000,0.00000,0.00000,-12.3089,-NaN,-NaN
"PossJadd1205",0.00000,0.00000,0.00000,0.00000,-16.2060,-NaN,-NaN
