name	ra	dec
ECO00178	188.419	7.8394
ECO06996	185.571	12.3967
ECO05115	179.18200000000004	12.1081
ECO01580	204.87	46.0155
ECO10934	198.372	45.3358
ECO10932	197.345	46.2645
ECO12910	190.88	41.5227
ECO09861	190.908	46.7081
ECO05987	186.428	47.3299
ECO05124	184.665	43.5386
ECO05594	165.99200000000005	41.0662
ECO09261	159.52700000000004	44.8447
ECO10440	166.50400000000005	44.07
ECO04817	222.298	38.4136
ECO01480	190.171	10.2037
ECO10338	185.628	10.3873
ECO07889	184.167	10.6543
ECO12717	184.634	8.7558
ECO07866	180.211	10.0925
ECO13310	180.629	9.7083
ECO10331	176.485	9.7337
ECO12115	139.835	25.5832
ECO09561	145.822	39.5389
ECO11444	136.798	37.2311
ECO00371	160.227	34.8929
ECO01173	144.595	6.3466
ECO05324	144.609	5.2063
ECO11908	163.673	47.452
ECO07666	203.73	4.9651
ECO07689	203.497	5.3941
ECO07596	174.114	3.9753
ECO05317	144.352	48.5156
ECO11234	167.132	5.8256
ECO10238	166.49900000000005	4.5141
ECO10231	162.688	3.5136
ECO13387	149.218	3.1493
ECO03845	140.589	4.0608
ECO12308	170.795	34.49
ECO06894	203.285	36.6094
ECO04215	204.426	3.4725
ECO07466	200.581	2.4208
ECO07366	199.689	1.3863
ECO07496	191.404	2.7219
ECO03652	189.652	1.3992
ECO03345	181.51	36.8636
ECO05917	183.42	2.1877
ECO02952	175.467	2.5814
ECO06989	154.039	1.1912
ECO00480	151.631	2.4825
ECO13610	148.112	2.2789
ECO05315	144.165	0.4091
ECO05215	135.438	0.5219
ECO09738	134.83	0.7978
ECO04222	204.609	-0.2278
ECO12117	205.389	32.4326
ECO10031	204.202	33.4892
ECO13487	172.24200000000005	0.8789
ECO07289	151.38299999999995	0.6111
ECO10640	196.348	29.5107
ECO12817	182.406	31.7227
ECO11544	182.195	31.5546
ECO10040	182.246	31.3005
ECO09568	179.148	39.6856
ECO12208	230.783	19.0837
ECO07766	214.59	7.6875
ECO11337	203.891	13.2749
ECO08768	198.216	27.8803
ECO08759	199.775	27.8185
ECO10431	163.623	45.6852
ECO10340	185.96	9.1094
ECO01078	186.042	9.2356
ECO03552	186.091	9.2928
ECO13780	142.85299999999995	4.343
ECO00301	134.415	2.9877
ECO02845	173.138	20.4171
ECO09159	169.176	33.4295
ECO03145	178.18099999999995	1.7414
ECO02652	173.81599999999997	1.6386
ECO09068	202.028	31.9325
ECO06887	147.246	1.1385
ECO11344	203.375	33.8754
ECO06094	192.241	34.8687
ECO10177	171.065	2.9586
ECO07484	151.352	2.549
ECO07335	197.209	1.0023
ECO07267	182.86900000000003	0.3786
ECO01536	200.395	33.4898
ECO00634	201.683	33.452
ECO06365	204.149	8.1934
ECO05212	134.072	48.618
ECO06833	193.989	27.9049
ECO05463	153.33700000000005	23.2648
ECO09492	182.247	38.5491
ECO11334	200.703	31.3245
ECO12956	198.51	30.6323
ECO00349	199.52	31.0964
ECO08556	156.102	28.0289
ECO11148	202.475	26.4115
ECO11551	179.838	34.5078
ECO08705	200.68	27.1984
ECO11300	194.921	36.7644
ECO09275	194.601	35.2504
ECO04276	206.396	35.6111
ECO09858	161.914	26.2947
ECO05531	160.344	37.4513
ECO01034	142.592	19.4688
ECO06046	189.827	31.9898
ECO04710	217.098	33.2536
ECO11918	231.268	4.8298
ECO04642	214.876	7.4558
ECO02255	172.438	22.1267
ECO12386	202.611	7.6757
ECO07837	202.486	9.4434
ECO06263	199.31	7.6803
ECO07871	196.159	10.1475
ECO03944	197.882	8.7436
ECO01570	203.396	13.8106
ECO10645	201.073	14.0856
ECO04812	144.38	19.5894
ECO12271	202.057	26.4565
ECO07952	148.329	12.0381
ECO10726	143.438	10.8408
ECO04927	229.777	9.7753
ECO04880	226.595	9.0506
ECO07918	209.664	11.0766
ECO04527	211.767	10.6431
ECO10862	209.1	11.393
ECO10509	202.149	12.0655
ECO07986	193.688	13.0559
ECO06799	230.395	41.9054
ECO13037	216.311	48.4576
ECO04744	217.753	25.4897
ECO03659	189.767	13.3636
ECO10475	184.753	12.8902
ECO00783	182.283	29.4657
ECO10611	186.537	28.4336
ECO06033	188.922	26.2861
ECO00817	195.232	47.2221
ECO10828	191.727	42.0392
ECO01434	183.642	46.7777
ECO03476	184.203	47.4386
ECO03272	180.711	48.6361
ECO11080	187.548	26.4331
ECO06867	192.397	27.1976
ECO00464	162.592	45.6561
ECO12569	136.164	18.2572
ECO13105	236.563	33.3383
ECO11952	230.753	36.1128
ECO00247	227.404	39.2653
ECO01936	196.438	27.3154
ECO12237	191.719	27.7908
ECO01902	193.752	27.1938
ECO02940	175.265	10.2253
ECO09356	136.637	36.4584
ECO01285	161.053	6.754
ECO07701	147.013	5.733
ECO05829	181.001	49.1127
ECO04208	141.97799999999995	44.5061
ECO06467	148.485	23.3833
ECO07199	130.607	37.2208
ECO12922	193.445	27.4876
ECO00566	193.298	27.8377
ECO12318	161.773	18.674
ECO04378	142.923	4.5
ECO11850	140.526	3.8972
ECO10224	213.093	1.3652
ECO12990	205.15	2.0843
ECO00851	205.08900000000003	1.5423
ECO03991	199.15	3.0644
ECO13722	190.279	3.6107
ECO06969	186.582	1.7243
ECO10109	162.631	20.3336
ECO08990	213.148	30.8093
ECO06331	202.687	32.7607
ECO02540	166.24599999999995	18.9417
ECO03306	181.113	1.8958
ECO00932	171.31799999999996	18.4839
ECO06684	195.288	28.3596
ECO02804	170.18200000000004	19.338
ECO04059	200.923	31.6461
ECO06514	217.053	25.8305
ECO04127	202.527	31.3881
ECO07301	139.776	0.6777
ECO09024	202.46	31.302
ECO01719	174.748	22.9673
ECO11483	195.289	28.0331
ECO01685	169.05	18.4404
ECO06650	189.969	0.1256
ECO07233	188.759	0.0377
ECO11229	217.591	25.9128
ECO08305	169.75599999999997	21.7682
ECO00966	195.23	27.1216
ECO11884	169.608	0.4481
ECO02221	172.305	19.7725
ECO06718	183.05900000000003	34.2454
ECO01604	211.8	9.6799
ECO13024	213.348	13.0789
ECO01787	181.09	20.0713
ECO05280	141.329	34.1125
ECO00919	142.916	40.4499
ECO07667	148.675	4.9754
ECO07586	143.055	3.8027
ECO03524	185.259	39.9
ECO00599	182.575	39.511
ECO04445	210.47	9.6303
ECO11936	193.419	9.5006
ECO03643	189.39	4.3678
ECO09940	134.465	48.8622
ECO12787	133.776	48.0584
ECO10110	157.208	4.9606
ECO13659	171.987	1.2995
ECO04294	142.44299999999996	2.0642
ECO13789	142.441	2.207
ECO07217	210.876	-0.2511
ECO13389	149.917	0.0442
ECO07838	185.013	9.4751
ECO12036	166.083	36.5418
ECO08940	195.005	29.9042
ECO12187	194.616	28.9741
ECO03824	194.913	28.8961
ECO10010	204.544	38.6656
ECO05915	183.357	37.6989
ECO09189	184.945	33.707
ECO13538	179.135	32.1304
ECO04696	216.917	6.0419
ECO03924	197.312	8.5322
ECO03222	179.649	16.1772
ECO08087	176.82	15.3233
ECO11516	182.254	42.4752
ECO10361	235.902	43.9804
ECO08589	156.138	8.1436
ECO03573	186.685	9.0486
ECO07887	172.365	10.6291
ECO10761	161.121	7.5083
ECO05596	166.612	48.6358
ECO05445	151.191	44.7058
ECO10259	203.008	5.5368
ECO03322	181.311	38.2356
ECO07587	220.028	3.8734
ECO06366	204.156	1.2596
ECO06515	217.15	25.7086
ECO12436	210.236	9.8645
ECO05145	177.354	11.3151
ECO05715	175.535	25.9741
ECO11213	166.987	8.0008
ECO11113	192.656	34.8276
ECO08838	216.962	28.5124
ECO10459	176.19799999999995	43.0161
ECO00899	226.146	46.7887
ECO00299	171.74200000000005	2.3331
ECO06835	194.012	28.0479
ECO06397	206.104	5.1253
ECO06716	188.375	26.7797
ECO09090	195.757	32.2105
ECO02904	174.796	39.3339
ECO13039	216.384	25.7167
ECO13490	172.446	37.1813
ECO01402	180.535	36.7466
ECO12069	179.59599999999998	36.8132
ECO01972	201.721	36.0496
ECO12086	202.783	36.1309
ECO03091	177.15900000000005	32.6408
ECO09107	197.877	32.5265
ECO12937	195.381	36.9851
ECO12035	168.852	36.5006
ECO08890	196.58900000000003	29.17
ECO09890	161.97	26.2508
ECO01500	194.485	32.4817
ECO01419	182.241	40.3035
ECO09558	182.705	39.5075
ECO11468	193.575	32.3691
ECO10009	191.105	38.0176
