name,2hmag,2jmag,2kmag,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,NAME,absrmag,absrmagcorr,ariii7135_flux,ariii7135_flux_err,b_a,b_a_deconv1,b_a_deconv2c,b_a_deconv2e,b_a_innerdisk,ccb,ccr,ccr_bary,ccr_lum,ccr_star,centralout,confused,cz,dedeg,den1mpc,dgr,dist2d_nn1,dist2d_nn2,dist2d_nn3,e_2hmag,e_2jmag,e_2kmag,e_fuvmag,e_gmag,e_imag,e_nuvmag,e_rmag,e_uhmag,e_ukmag,e_umag,e_uvm2mag,e_uymag,e_zmag,eb_a,eb_a_innerdisk,econame,ehiasym,emhi,emhi_corr_rand,emhi_corr_sys,emhi_rand_corr,emhi_sys_corr,ew20,ew50,extfuv,extg,exth,exti,extj,extk,extnuv,extr,extu,extuvm2,exty,extz,f_a,f_b,fa,fc,fg,fl_insample,flux_ratio_2c,fm16,fsmgr_ave,fsmgr_med,fuvmag,gmag,grp,grpabsrmag,grpcz,grpmb,grpms,grpn,grpnassoc,grprproj,grprproj_stack,grpsig,grpsig_stack,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,hei_5876_flux,hei_5876_flux_err,hiasym,hitelescope,imag,kin_blue_code,kin_done_blue,kin_done_hi,kin_done_red,kin_ifu_flag,kin_red_code,kin_slit_flag,limflag,logmbary_pc,logmgas,logmh,logmh_dyn,logmh_dyn_smooth,logmh_dyn_stack,logmh_s,logmstar,logmstar_16,logmstar_84,logmstare15,meanfsmgr,meanfsmgre15,mhi,mhi_corr,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelg_r,modelg_rcorr,modelu_i,modelu_icorr,modelu_j,modelu_jcorr,modelu_k,modelu_kcorr,modelu_r,modelu_rcorr,morph,morphel,mu_delta,name,name.1,neiii_3869_flux,neiii_3869_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,nuvmag,oi_6300_flux,oi_6300_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,oii_flux,oii_flux_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_flux,oiii_flux_err,peaksnhi,r50,r50_deconv1,r50_deconv2c,r50_deconv2e,r90,radeg,resname,rmag,sdss_dr10_objid,sdss_dr10_specid,sdss_dr12_objid,sdss_dr12_specid,sdss_dr7_objid,sdss_dr7_specid,sfr_nuv,sfr_nuv_wise,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,uhmag,ukmag,umag,uvm2mag,uymag,vdisp,vrot,w20,w50,zmag
ECO00098,0.0,0.0,0.0,0.0,0.0,1351.8670000000004,89.98257,492.9803,48.12434,134.1863,17.66514,0.0,0.0,10.75004,12.77428,48.60124,6.060219,227.2906,25.75627,58.00489,4.5288879999999985,170.6026,13.32026,103.839,18.7634,0.0,0.0,410.1295,34.95166,1171.798,99.86189,-9999.0,0.0,1.97e+28,1.32e+23,31.76432,5.958188,163.9814,14.02382,129.0351,11.13704,,-17.4686,-17.8734,29.20308313799873,2.871394648612094,0.7121,,,,,1.0,1.39914,,,,,0,6741.54,10.9703,0.8634649999999999,0.046524,,,,0.0,0.0,0.0,,0.0429,0.029,0.0766,0.0353,,,0.0487,,,0.0278,,,,,0.0,,,0.0,0.0,,,,0.0942,0.0143,0.0518,0.0224,0.0091,0.227698,0.0683,0.128,,,0.0367,,,1.0,1,0.0,,,1.0,3.18615,3.16228,,17.8339,95.0,-17.4686,6741.54,8.9035,8.4405,1.0,,0.0,0.0,0.0,0.0,1280.7334321900516,25.8864837142331,447.8088923741439,18.193113547781394,126.93114407555751,10.39460949304474,218.2038338726542,12.590233181034376,46.58105354898072,3.7978990129258015,,ALFALFA,17.3816,,,,,,,,1,,8.71272,10.9199,0.0,0.0,0.0,10.9179,8.43,8.37,8.57,8.43,3.1861,3.18615,769652000.0,0.0,0.453709,0.206114,1.76309,1.34302,2.71288,2.18245,0.258518,0.104221,1.30103,0.8872620000000001,2.61041,2.02417,3.5602,2.8636,1.10584,0.78537,,E,8.96735,ECO00098,ECO00098,106.98194884225529,13.51670193758609,48.90827482250936,1.4255553680273385,147.26638109662952,4.270981121366166,19.4039,28.390409524152865,2.6724020312059937,0.0,,0.0,,0.0,0.9869309,0.22434985177045005,5.3093051850455115,379.09675879280564,15.310060821318555,1136.819172180412,40.701394676628546,890.5669,10.54045,,1.63894,,,,5.6161699999999986,214.188,notinresolve,17.518,,,,,,,0.22584078,,144.62120172966073,4.8875278500133446,115.34679678685451,4.012300053379655,,,18.6678,,,,,,,17.0766
ECO00099,0.0,0.0,14.1065,7.992291000000002,5.989415,1170.463,25.47204,379.9911,12.47232,122.6438,9.824163,0.0,0.0,0.0,0.0,43.20425,5.375655,182.9211,8.976365,55.17487,1.76394,162.279,5.18806,34.677440000000004,10.8284,83.16851,0.0,210.1486,5.329413,600.4247,15.2269,2438.193,0.0,515.2632,39.28888,26.79563,3.666351,164.9288,5.53758,109.7665,5.448306,,-17.4001,-18.1456,18.052919688568284,1.8879910130077917,0.8714,,,,,1.0,1.3144,,,,,0,6539.14,10.6196,0.4366060000000001,-0.030336400000000006,,,,0.0,0.0,0.4704,,0.0226,0.0236,0.6812,0.0501,,,0.0425,,,0.0299,,,,,0.0,,,0.0,0.0,,,,0.1162,0.0176,0.0639,0.0276,0.0112,0.281052,0.0843,0.158,,,0.0453,,,1.0,1,0.0,,,1.0,1.94967,1.41254,,17.9849,96.0,-17.4001,6539.14,8.8095,8.5575,1.0,,0.0,0.0,0.0,0.0,842.8852078574877,15.466860266880364,294.71510764247813,10.710251919820898,95.5031831916321,6.658356168419624,154.1761820535905,7.865537478128675,31.837549567702432,2.4691677753266204,,ALFALFA,17.2738,,,,,,,,1,,8.45248,10.9079,0.0,0.0,0.0,10.9449,8.55,8.49,8.73,8.55,1.95071,1.94967,766950000.0,0.0,0.659872,0.202879,2.0380700000000003,1.27629,3.01772,2.06221,0.397608,0.10863699999999997,1.60775,0.82699,2.98595,1.9004,3.9656,2.6863200000000003,1.34549,0.732748,,E,8.58787,ECO00099,ECO00099,37.191057242338594,6.876446709419807,38.64899483399106,0.9593859246766748,116.26026372422061,2.8699105393377606,20.302,18.024495434136558,1.7040793637960905,0.0,,0.0,,0.0,1.002151,2.2183832999984925,3.304280811596377,159.15607988132058,6.252264443917475,494.35466030318594,16.35435688074947,335.6077,4.4490370000000015,,1.86583,,,,3.95062,226.03,notinresolve,17.5363,,,,,,,0.34087427,,114.58302072239849,3.247980354360927,76.86230821897104,2.539674252299998,,,18.9899,,,,,,,17.0069
ECO00101,14.303,15.0023,14.3228,15.56671,16.085420000000006,3634.614,69.62485,1143.3339999999996,28.46017,305.0911,15.59724,0.0,0.0,31.50754,36.06941,126.1825,7.771636999999999,544.6749,18.69686,84.06671999999998,2.853524,247.2551,8.392717999999999,328.1599,23.79585,44.9105,15.70723,1496.678,33.272690000000004,4276.224,95.06483,0.0,0.0,0.0,0.0,71.97083,7.716760000000002,312.8376,9.920917,235.425,8.36386,,-17.3323,-17.5407,83.71113034781911,3.2507509938797168,0.6992,,,,,1.0,1.37572,,,,,0,3770.49,8.657,0.203415,0.125181,,,,0.1661,0.2348,0.2164,,0.0214,0.0222,0.0,0.0206,,,0.0362,,,0.0226,,,,,0.0,,,0.0,0.0,,,,0.1416,0.0215,0.0779,0.0337,0.0137,0.342482,0.1027,0.1925,,,0.0552,,,1.0,1,0.0,,,1.0,0.520584,0.28183800000000003,,16.8725,98.0,-17.3323,3770.49,8.7705,8.5805,1.0,,0.0,0.0,0.0,0.0,2753.7380039063896,40.28275919493837,962.8454559113252,26.984786849836308,273.3028040514324,12.68503439737946,479.6871950746057,17.88106714947392,101.77446719232869,4.135926092847952,,ALFALFA,16.2105,,,,,,,,1,,8.32339,10.8989,0.0,0.0,0.0,10.9499,8.57,8.43,8.73,8.57,0.468069,0.520584,237888000.0,0.0,0.555136,0.407387,1.6880000000000002,1.46478,2.48575,2.2160900000000003,0.362522,0.264534,1.6896400000000005,1.41058,2.82251,2.46798,3.62026,3.21928,1.49703,1.26773,,E,8.921,ECO00101,ECO00101,257.40784656251617,15.675745259486424,63.41509849133745,1.4839563537623883,190.87265006283909,4.449733760338984,0.3425,54.06463663007668,3.085290252306177,0.0,,0.0,,0.0,1.087263,24.153419000639648,4.995927154684285,1224.3124841865676,32.413102853588555,3619.3897125369017,92.08617101600755,2683.8190000000004,25.96011,,2.98831,,,,8.251619999999999,236.613,notinresolve,16.4269,,,,,,,0.064832122,,235.57542083772285,5.396570612078589,174.3901906059095,4.45030786175021,,,18.0393,,,,,,,16.0522
ECO00103,0.0,15.9246,0.0,0.6879746,21.47812,553.6231,44.77311,289.6636,33.51307,120.9387,14.79938,0.0,0.0,4.695832,4.642359,41.13119,4.594797,191.7256,23.94524,6.451294,0.8823299000000001,18.9744,2.595088,143.4121,21.4794,40.32915,6.294333,206.6472,17.464370000000002,590.4206,49.89819,-9999.0,0.0,-9999.0,0.0,16.997770000000006,2.869588,51.89282,4.308285,36.85349,3.410779,,-18.1132,-18.1215,25.16584158481337,1.3821133233232894,0.375,,,,,1.0,1.40019,,,,,1,5585.26,10.4107,0.7560520000000001,0.00293159,,,,0.0,0.4582,0.0,,0.0313,0.0449,0.1647,0.0588,,,0.0698,,,0.0893,,,,,150246000.0,,,0.0,0.0,,,,0.0756,0.0115,0.0416,0.018000000000000002,0.0073,0.182715,0.0548,0.1027,,,0.0295,,,1.0,0,0.0,,,1.0,9.2476,15.8489,,16.4108,100.0,-21.1143,5435.03,10.6745,10.5275,3.0,,0.0325565,0.106575,135.965,77.262,1765.5887318181753,21.887397697264657,617.3387174189427,13.977643189258385,173.2426508096941,6.623452544653048,301.267841468907,9.105135825073221,54.86384899015351,2.0592295092316046,,ALFALFA,16.5099,,,,,,,,0,,9.96408,11.9169,0.0,11.9282,0.0,11.9799,8.37,8.33,8.39,8.37,9.24738,9.2476,6520670000.0,0.0,0.0585327,0.0583572,0.971752,0.971447,1.6599400000000002,1.65955,0.031526599999999995,0.0314198,0.636246,0.6359560000000001,1.54947,1.54905,2.23765,2.23715,0.60924,0.6090180000000001,,L,7.090789999999998,ECO00103,ECO00103,222.66741530934587,9.472720582404794,7.692531431143712,0.3797032665923747,23.169970794946924,1.1430242663742085,17.2356,21.088996854850897,1.2666729249669468,0.0,,0.0,,0.0,1.05191,59.4214613217935,3.0790345992026977,858.1889721836235,18.29233738959419,2552.0606803681776,52.88865812671103,2093.111,16.21167,,8.77265,,,,16.8038,211.335,notinresolve,16.4513,,,,,,,0.40847791,,70.22438853332407,1.7157242571303606,50.43009533953036,1.4398995925740277,,,17.0063,,,,,,,16.2455
ECO00112,0.0,0.0,0.0,6.303945,3.801795,1000.046,12.05369,308.1346,6.878937,76.41468,5.043989,0.0,0.0,1.948403,10.13981,38.69827,3.652708,137.6135,5.4097050000000015,19.50101,1.2721870000000002,57.35591,3.741728,104.671,6.086388,14.04034,3.406679,542.0379,4.455152,1548.68,12.729,274.2214,63.24912,256.4587,31.0618,16.44107,3.22278,78.21859,4.083051,49.3598,3.163059,,-17.3372,-17.8141,25.461284438204498,1.836966277222024,0.7522,,,,,1.0,1.39599,,,,,0,6873.4,25.7874,1.62695,0.190939,,,,0.0,0.0,0.0,,0.0287,0.0325,0.0,0.0551,,,0.0735,,,0.0397,,,,,0.0,,,0.0,0.0,,,,0.0952,0.0145,0.0524,0.0226,0.0092,0.230324,0.0691,0.1294,,,0.0371,,,1.0,1,0.0,,,1.0,1.34467,1.41254,,18.0504,109.0,-17.3372,6873.4,8.8925,8.4815,1.0,,0.0,0.0,0.0,0.0,858.4820118714817,15.933661302338404,300.16853561939917,11.025480213378945,86.27395536728973,5.441261424207078,146.46571943847556,7.3422319457968115,36.61876254831603,2.2865898162893408,,ALFALFA,17.4763,,,,,,,,1,,8.67416,10.8999,0.0,0.0,0.0,10.9259,8.47,8.37,8.71,8.47,1.35148,1.34467,652021000.0,0.0,0.523296,0.228365,1.78522,1.29398,2.68136,2.06852,0.315857,0.129946,1.40577,0.905157,2.66768,1.97077,3.5638300000000003,2.74531,1.19833,0.8067380000000001,,E,8.65329,ECO00112,ECO00112,113.79556014983469,8.03531510284302,14.218925774418668,0.5761255700234371,42.8296567365304,1.731691229209219,0.2303,13.60249093260444,1.5643979587855248,0.0,,0.0,,0.0,1.0349540000000002,15.255488797398643,2.6836656777601995,500.0865626036096,17.195539077522106,1503.1306268608646,47.779175785079495,1240.165,10.49041,,2.40103,,,,8.16644,174.80900000000003,notinresolve,17.6923,,,,,,,0.22286079,,64.0769724967966,2.524050507944258,39.363187455406226,1.9487845579154135,,,18.994,,,,,,,17.261
ECO00117,12.880999999999998,13.4169,12.2368,0.5376316,39.89454,786.1268,52.38554,253.4947,25.11545,62.95766,8.52903,0.0,0.0,1.309842,15.59376,27.01431,4.539098,106.5523,12.42501,49.41192,3.305521,145.3292,9.72212,19.62407,8.245503,0.0,0.0,105.5306,9.199327,301.5161,26.283790000000003,-9999.0,0.0,-9999.0,0.0,14.57371,2.613205,143.4003,10.3622,90.45831,7.563455,,-19.2015,-19.596,23.153661642997786,2.7835265981506576,0.2675,,,,,1.0,1.05749,,,,,0,5651.82,15.8508,0.477267,-0.125629,,,,0.4283,0.0853,0.7124,,0.0253,0.0253,0.0,0.047,,,0.1075,,,0.0258,,,,,0.0,,,0.0,0.0,,,,0.0968,0.0147,0.0533,0.023,0.0094,0.234173,0.0702,0.1316,,,0.0378,,,1.0,0,0.0,,,1.0,0.397878,0.630957,,16.0632,114.0,-21.1476,5615.22,10.5735,10.5365,3.0,,0.0462225,0.136287,51.0587,97.415,946.5262055560563,18.08291682513136,330.9532187258938,13.014997096990909,115.02911660010471,9.089356482338044,165.91330881172942,9.288700496403218,32.147475974302374,2.7375187520276207,,ALFALFA,15.0469,,,,,,,,1,,8.688130000000001,11.9399,0.0,12.3001,0.0,11.9939,9.65,9.49,9.77,9.63,0.131469,0.397878,733540000.0,0.0,0.958393,0.6562140000000001,2.33287,1.97441,3.24107,2.87407,0.650452,0.425732,2.39203,1.84001,3.76651,3.15821,4.67471,4.05786,2.08409,1.60953,,L,8.40395,ECO00117,ECO00117,32.89257154827057,8.70310806519974,55.510547180931646,1.2897507353462645,166.8536292748918,3.848373074414496,0.2342,16.835270832699162,1.7963392978837158,0.0,,0.0,,0.0,1.108423,-1.4483596691191312,-4.108201680003967,146.57432106946857,6.321382158250589,423.0621425437497,15.111361774655109,257.6887,3.829378,,10.7209,,,,25.9104,162.362,notinresolve,15.4041,,,,,,,0.20472791,,164.7694652280583,3.9162436279803954,110.31686222904699,3.2385724104722478,,,17.4327,,,,,,,14.76
ECO00135,0.0,15.5103,14.3953,7.704947,5.640952,470.1031,8.68881,165.0545,7.831192999999999,55.2275,9.400423,0.0,0.0,5.630627,9.348234,9.570673,3.742936,89.03913,7.645188,21.87166,1.192635,64.32840999999999,3.50775,26.380440000000004,6.035213,7.055673,6.810688000000002,90.842,2.200476,259.5486,6.287074,0.0,0.0,1925.08,0.0,24.45869,4.437787,107.1233,4.526289,72.66025,3.301329,,-17.4409,-17.8197,8.009279661235052,1.5883344236140255,0.904,,,,,1.0,1.3208,,,,,0,5125.02,5.1269,0.191873,0.026802099999999995,,,,0.0,0.4078,0.6673,,0.0221,0.0312,0.1336,0.0221,,,0.0383,,,0.0271,,,,,63252400.0,,,0.0,0.0,,,,0.1778,0.027000000000000003,0.0978,0.0423,0.0172,0.429993,0.129,0.2417,,,0.0693,,,1.0,1,1.0,,,1.0,0.6428050000000001,0.630957,,17.4843,129.0,-17.4409,5125.02,9.1665,8.6355,1.0,,0.0,0.0,0.0,0.0,379.93574140343077,9.034000865054194,132.84466482637438,6.648078215019937,35.312467246327465,4.3056541630946565,65.22018900397143,4.9471858824108965,12.410211050303793,2.1496846579095266,,ALFALFA,16.7371,,,,,,,,0,,9.01909,10.9159,0.0,0.0,0.0,10.9709,8.61,8.49,8.81,8.63,0.667148,0.6428050000000001,746378000.0,0.0,0.616508,0.372047,1.86609,1.47122,2.74536,2.25679,0.390974,0.233391,1.7155200000000002,1.2901,2.9651,2.38927,3.84437,3.17484,1.48998,1.15144,,E,8.61845,ECO00135,ECO00135,28.489517062473826,4.727778573294132,17.20374433403446,0.6673987763223771,51.81836903729186,2.001772699575452,19.8938,14.17181572048525,1.7794288287421245,0.0,,0.0,,0.0,1.113712,3.7190264509175717,3.132878847554004,70.09544626141162,3.996383420878197,220.38701677414218,9.80371747862851,180.5492,3.059318,,2.62589,,,,5.75951,166.06099999999995,notinresolve,17.0111,,,,,,,0.11077871,,82.24434296622547,2.7653861975520853,56.31286784580189,2.156975409863482,,,18.5648,,,,,,,16.5372
ECO00137,14.7635,15.7663,0.0,8.11844,5.960891,1458.631,49.41578,460.2797,20.50539,128.1398,11.65691,0.0,0.0,3.770062,9.828415,53.91972,6.692976,203.5144,13.06286,29.52362,1.699896,86.83418,4.999693,137.3976,14.992870000000002,0.4943629,77.6472,594.4521,26.21186,1698.435,74.89102,407.0631,88.65541,638.9791,94.2821,31.747390000000006,4.739677,131.3185,6.5636800000000015,92.91772,5.900477,,-17.4633,-17.8644,31.16481706387843,2.6225681558384677,0.6062,,,,,1.0,1.39792,,,,,0,5549.67,6.8849,0.618746,0.00171089,,,,0.3497,0.5135,0.0,,0.0348,0.0269,0.4281,0.0283,,,0.0599,,,0.0386,,,,,0.0,,,0.0,0.0,,,,0.2588,0.0393,0.1423,0.0615,0.025,0.625847,0.1877,0.3517,,,0.1009,,,1.0,1,1.0,,,1.0,1.4919,1.41254,,17.6056,131.0,-17.4633,5549.67,8.9435,8.4715,1.0,,0.0,0.0,0.0,0.0,1118.772411302315,18.985517794599627,391.1791647910193,12.905265757920773,116.35949592522812,6.997310410329598,181.63526421037673,8.524001522454668,43.742621273365536,2.805941872541585,,ALFALFA,17.0182,,,,,,,,1,,8.75272,10.9179,0.0,0.0,0.0,10.9249,8.47,8.35,8.69,8.47,1.49283,1.4919,619286000.0,0.0,0.459055,0.202309,1.66083,1.2308,2.5176,1.98054,0.27841,0.117222,1.30805,0.875973,2.50982,1.90446,3.3666,2.65421,1.12741,0.790886,,E,8.52913,ECO00137,ECO00137,112.71214326206379,9.419976877052989,21.651616510953808,0.7773451022141332,65.21029817449325,2.336053902734464,19.1111,21.783576796462427,2.1230855330153218,0.0,,0.0,,0.0,1.030976,6.408242625886665,3.4981854549455056,484.16416931241537,15.230042932830765,1434.5442028777525,42.30455470049736,1164.688,12.02266,,2.56005,,,,6.3635,171.862,notinresolve,17.2202,,,,,,,0.24042734,,97.14539035425369,2.9425915421153124,65.75410705461333,2.5447382716408127,,,18.5839,,,,,,,16.811
ECO00139,0.0,0.0,0.0,0.0,0.0,1054.56,54.222,333.2432,27.06163,92.35346,10.22929,0.0,0.0,3.476312,10.8051,38.2479,5.2169,156.745,14.00715,16.76131,1.468122,49.29798,4.318005,120.5862,14.65526,20.85923,6.45754,446.3664,31.00063,1275.333,88.57321999999998,342.4629,37.06702,493.7638,57.04462,22.0616,3.789888,106.0563,8.63592,79.77858,6.579223,,-17.4755,-17.6806,19.24091677525063,1.996714991483896,0.6859999999999999,,,,,1.0,1.48012,,,,,0,6865.4,8.1576,0.561258,-0.095665,,,,0.0,0.0,0.0,,0.0437,0.0294,0.0,0.0221,,,0.1678,,,0.0471,,,,,204310000.0,,,0.0,0.0,,,,0.058,0.0088,0.0319,0.0138,0.0056,0.14014400000000002,0.042,0.0788,,,0.0226,,,1.0,1,0.0,,,1.0,2.82295,3.16228,,17.7705,133.0,-17.4755,6865.4,9.5415,8.4005,1.0,,0.0,0.0,0.0,0.0,856.9273993914802,16.69136660970771,299.6249648221958,11.239205607524962,88.84514566596495,5.999764102245249,152.41057475178096,7.84908107288769,32.58454598390105,2.420895375610112,,ALFALFA,17.3487,,,,,,,,0,,9.51501,10.9219,0.0,0.0,0.0,10.9099,8.39,8.31,8.55,8.39,2.75704,2.82295,2338220000.0,0.0,0.361124,0.242788,1.44529,1.26519,2.24916,2.0265,0.22653,0.150686,1.41004,1.1545299999999998,2.4942,2.17694,3.29807,2.93825,1.27544,1.06243,,E,8.4471,ECO00139,ECO00139,113.32496467376473,8.716337315594123,12.044528089113113,0.5883768831661151,36.27975341821225,1.7695362236651473,0.1401,16.760320577892834,1.7543556830623712,3758146.2789764632,1255311.787829958,-842.2518299654287,-320.91262260873674,2790.5640000000008,10846.92,21.056053351927016,3.2969560231344506,384.90580995693284,13.743098358706153,1168.4583580817466,38.47753259610503,962.3684,9.336587,,2.38678,,,,6.8475100000000015,180.671,notinresolve,17.5243,,,,,,,0.10391906,,79.74574218694957,2.927338724686038,62.37890296664185,2.5185639801045467,,,18.7124,,,,,,,17.2441
ECO00160,14.9576,0.0,14.3046,12.45484,6.264585,382.9843,12.79964,129.9032,8.991859,30.93938,8.440667,0.0,0.0,11.55706,14.03521,21.64214,6.81582,54.66204000000001,6.165678,19.09638,1.445485,56.16583000000001,4.251427,18.38191,9.36646,2.406749,17.15944,77.50756,3.686957,221.4502,10.53416,0.0,0.0,160.906,26.3111,19.38691,3.852236,79.8886,5.592175,58.427,5.527271,,-17.4861,-17.7438,6.139737303428397,2.4106775395697833,0.8495,,,,,1.0,1.37758,,,,,0,6134.54,14.4667,1.27681,0.012537,,,,0.4759,0.0,0.4989,,0.0245,0.0232,0.0,0.0371,,,0.0778,,,0.0299,,,,,0.0,,,0.0,0.0,,,,0.1261,0.0191,0.0693,0.03,0.0122,0.30491,0.0914,0.1714,,,0.0492,,,1.0,1,0.0,,,1.0,1.69455,1.41254,,17.6963,154.0,-17.4861,6134.54,8.8535,8.5095,1.0,,0.0,0.0,0.0,0.0,317.05202493412,11.170321056131675,110.85735137556641,7.992080397379137,33.82825854200161,5.864345499354577,53.525578660344074,5.852564305712644,15.742436600074964,2.8303104618978363,,ALFALFA,17.1173,,,,,,,,1,,8.59197,10.9229,0.0,0.0,0.0,10.9299,8.49,8.41,8.67,8.49,1.7208900000000005,1.69455,736515000.0,0.0,0.477943,0.313665,1.63021,1.38651,2.4697,2.18006,0.305641,0.198784,1.61912,1.3169,2.77139,2.38974,3.61087,3.18329,1.44682,1.20201,,E,8.59389,ECO00160,ECO00160,18.628570782580322,7.004664270863314,15.249470598775735,0.8692797692149561,45.91897047589945,2.6068636548711592,0.3049,15.100124956808616,2.09973417355352,0.0,,0.0,,0.0,1.0368879999999998,5.3675425022026735,3.6399055088970833,60.289789265430784,5.098034143600613,199.6310096288565,12.900996033869822,155.8305,3.913045,,1.96711,,,,4.4062199999999985,178.77700000000004,notinresolve,17.3187,,,,,,,0.082122899,,61.4416850949161,3.0586603398419787,45.850315043172465,2.9905980008725077,,,18.8675,,,,,,,16.9793
ECO00163,0.0,0.0,0.0,8.139501,6.422386,704.4209,30.75967,347.7532,17.91626,122.2443,9.350263,0.0,0.0,2.114377,10.61717,44.94951,4.154816,203.4922,14.1751,13.43605,1.034303,39.51778,3.042068,171.0477,15.57755,14.27331,7.371469,331.3405,20.64626,946.6871,58.9893,-9999.0,0.0,-9999.0,0.0,22.09606,3.487902,75.20999,5.055477,54.28589,4.187583999999998,,-17.5114,-17.5458,34.91212805871869,1.9460364552160208,0.8107,,,,,1.0,1.72167,,,,,0,6584.34,15.8825,0.578821,0.0779324,,,,0.0,0.0,0.0,,0.0313,0.0243,0.0,0.0274,,,0.0465,,,0.0354,,,,,0.0,,,0.0,0.0,,,,0.0941,0.0143,0.0517,0.0224,0.0091,0.227459,0.0682,0.1278,,,0.0367,,,1.0,1,0.0,,,1.0,4.0621800000000015,3.16228,,17.5406,157.0,-17.5114,6584.34,9.0995,8.1925,1.0,,0.0,0.0,0.0,0.0,1515.5721130032873,22.305259612021565,529.9203192319187,14.614291131106155,134.66282624923358,6.392182788629812,246.79492769762143,9.181147062511453,54.18658310548504,2.512912248399229,,ALFALFA,17.3744,,,,,,,,1,,9.03728,10.9279,0.0,0.0,0.0,10.8999,8.19,8.13,8.31,8.19,4.0621800000000015,4.0621800000000015,935682000.0,0.0,0.131884,0.0967922,1.09831,1.03794,1.81379,1.73725,0.07360080000000001,0.0519409,0.7388859999999999,0.6810970000000001,1.70531,1.62225,2.4208,2.32156,0.680603,0.636246,,L,8.014380000000001,ECO00163,ECO00163,167.0230121915655,8.967706366373289,16.85983124573989,0.5836649014190165,50.83544961279084,1.7568983062917047,0.2275,26.35303201471444,1.7357920489065704,0.0,,0.0,,0.0,1.074107,23.245384319750844,2.78115160918877,743.4212636719501,19.58778978243716,2204.637661777633,55.07984723434321,2098.641,19.09576,,2.38468,,,,5.07676,193.867,notinresolve,17.4239,,,,,,,0.23171884,,124.94424390314705,3.3508736794941636,77.01064342365312,2.4064460478254315,,,18.2412,,,,,,,17.2739
