mw1w,mw2w,mw3w,mw4w,emw1w,emw2w,emw3w,emw4w
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
10.6560,0.00000,0.00000,0.00000,0.0207872,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.3569,13.3496,12.0080,11.2825,0.0160064,0.306052,0.306424,0.689944
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,13.2226,13.0108,9.07666,0.0160064,1.20534,1.12750,0.923137
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,13.5243,10.9326,10.7394,0.0160064,0.143856,0.538404,0.598107
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.8522,0.00000,0.00000,0.00000,0.0678778,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
