#name     Ra     Dec
ECO01968 200.854 18.908  
ECO09082 200.857 32.103  
ECO11135 200.862 14.195  
ECO04056 200.865  6.392  
ECO10491 200.867 12.919  
ECO00613 200.872 36.601  
ECO04057 200.878 13.773  
ECO06282 200.888 26.504  
ECO07629 200.889  4.461  
ECO08310 200.898 21.910  
ECO04058 200.904 13.974  
ECO08995 200.914 30.939  
ECO02899 200.918  4.515  
ECO04059 200.923 31.646  
ECO07138 200.928 31.515  
ECO08058 200.930 14.425  
ECO06283 200.930 30.563  
ECO01969 200.934 17.028  
ECO11400 200.937 14.693  
ECO04060 200.938 31.566  
ECO08093 200.947 15.396  
ECO08061 200.954 14.536  
ECO10643 200.959 13.896  
ECO07443 200.964  2.144  
ECO06284 200.968 13.734  
ECO06285 200.973 14.371  
ECO08056 200.975 14.333  
ECO11137 200.978 13.873  
ECO10492 200.980 11.970  
ECO04062 200.988 30.988  
ECO07139 201.000 30.932  
ECO04061 201.003  9.710  
ECO11138 201.007 13.618  
ECO10644 201.007 13.953  
ECO00087 201.016 13.936  
ECO08998 201.020 30.956  
ECO12149 201.027 31.762  
ECO04063 201.040  5.260  
ECO06286 201.042 34.155  
ECO04064 201.042  9.662  
ECO04065 201.042 13.976  
ECO11139 201.046 14.061  
ECO06287 201.052 41.820  
ECO08034 201.057 13.930  
ECO00837 201.062 31.461  
ECO08021 201.062 13.779  
ECO04068 201.066 31.345  
ECO00107 201.070  9.675  
ECO10645 201.073 14.086  
ECO08062 201.076 14.568  
ECO11140 201.077 31.588  
ECO11141 201.080  6.774  
ECO04071 201.084 36.596  
ECO04073 201.088 35.914  
ECO02602 201.093 19.369  
ECO08661 201.094 26.781  
ECO04067 201.101 13.938  
ECO07856 201.103  9.740  
ECO11142 201.104 13.813  
ECO11828 201.104 17.093  
ECO01541 201.109 14.261  
ECO00838 201.113 33.106  
ECO00612 201.114 36.522  
ECO09003 201.115 30.978  
ECO07651 201.118  4.775  
ECO04069 201.120 14.092  
ECO10647 201.130 13.479  
ECO10493 201.132 11.770  
ECO09051 201.139 31.671  
ECO06288 201.140 31.546  
ECO09089 201.143 32.196  
ECO10081 201.145 14.003  
ECO04072 201.147  6.529  
ECO04070 201.148  1.576  
ECO10936 201.154  4.879  
ECO10494 201.160 12.144  
ECO09007 201.171 31.026  
ECO06290 201.177 44.892  
ECO08881 201.177 29.050  
ECO11143 201.180 13.764  
ECO08153 201.181 19.164  
ECO09104 201.188 32.517  
ECO04075 201.194 26.739  
ECO01542 201.196 33.463  
ECO10960 201.200  3.531  
ECO06289 201.200 16.145  
ECO11645 201.205 16.145  
ECO06292 201.214 36.276  
ECO04074 201.214 13.738  
ECO04078 201.214 36.379  
ECO06294 201.215 13.581  
ECO06293 201.219 14.077  
ECO08031 201.230 13.856  
ECO08032 201.231 13.876  
ECO00511 201.231  3.549  
ECO06295 201.234 26.463  
ECO07731 201.243  6.327  
ECO01543 201.250 14.054  
ECO04079 201.255 36.399  
ECO02496 201.255 18.712  
ECO04080 201.255 36.438  
ECO04076 201.272 -0.903  
ECO08570 201.281 25.848  
ECO08038 201.283 13.976  
ECO07465 201.303  2.418  
ECO02273 201.308 20.718  
ECO02623 201.311 19.737  
ECO07994 201.314 13.276  
ECO06296 201.316 14.473  
ECO08914 201.333 29.494  
ECO04081 201.334 18.453  
ECO02490 201.336 18.402  
ECO10838 201.337 13.136  
ECO11386 201.349 13.670  
ECO10089 201.370 12.484  
ECO05089 201.387 14.025  
ECO09320 201.389 35.924  
ECO10648 201.401 14.215  
ECO06297 201.401 36.381  
ECO09077 201.409 31.994  
ECO01544 201.420 30.740  
ECO01546 201.422 13.917  
ECO10257 201.423  4.464  
ECO11144 201.423  6.376  
ECO09559 201.432 39.511  
ECO00088 201.442 13.910  
ECO02503 201.454 19.097  
ECO00245 201.456 33.065  
ECO02501 201.469 19.082  
ECO06298 201.473 13.298  
ECO04082 201.488 31.618  
ECO00386 201.489 38.597  
ECO01547 201.491 31.109  
ECO04084 201.538 35.934  
ECO04085 201.545 40.067  
ECO00353 201.566 31.430  
ECO08025 201.572 13.811  
ECO01025 201.584 26.594  
ECO10495 201.592 11.973  
ECO10496 201.592 12.609  
ECO01970 201.596 19.867  
ECO04083 201.600  4.466  
ECO01548 201.603 29.684  
ECO09098 201.603 32.418  
ECO00642 201.604 29.176  
ECO00716 201.615 21.362  
ECO04090 201.619 36.010  
ECO01971 201.620 16.958  
ECO01549 201.631 33.183  
ECO04087 201.637 14.420  
ECO04086 201.640  4.452  
ECO07445 201.640  2.175  
ECO00839 201.649 32.761  
ECO09048 201.657 31.667  
ECO04089 201.661  2.313  
ECO06788 201.662 27.040  
ECO02506 201.663 19.556  
ECO04091 201.666 19.944  
ECO10218 201.669 -0.622  
ECO05164 201.672 12.848  
ECO09129 201.673 32.924  
ECO06299 201.681 30.507  
ECO00634 201.683 33.452  
ECO07452 201.692  2.244  
ECO02679 201.694 16.492  
ECO06300 201.694 19.984  
ECO09002 201.696 30.976  
ECO10497 201.713 12.037  
ECO04093 201.714 26.591  
ECO10363 201.716 26.591  
ECO01972 201.721 36.050  
ECO04094 201.725 32.193  
ECO04092 201.726 11.562  
ECO08845 201.733 28.561  
ECO09116 201.750 32.706  
ECO08043 201.750 14.038  
ECO07506 201.761  2.848  
ECO04096 201.763 30.977  
ECO11145 201.767 13.836  
ECO00840 201.771 31.373  
ECO04095 201.791 15.095  
ECO01550 201.804 32.089  
ECO00030 201.816  4.209  
ECO04097 201.820 32.031  
ECO06301 201.825  5.636  
ECO06303 201.831 31.788  
ECO06304 201.844 12.355  
ECO10498 201.855 11.884  
ECO07943 201.858 11.847  
ECO11690 201.878 20.881  
ECO00841 201.890 11.730  
ECO11830 201.896 15.189  
ECO08680 201.907 26.966  
ECO00842 201.919  0.688  
ECO08585 201.921 26.062  
ECO07928 201.922 11.341  
ECO02349 201.929 20.978  
ECO09078 201.944 32.060  
ECO04098 201.946 17.779  
ECO07527 201.952  3.090  
ECO10499 201.961 12.453  
ECO02494 201.975 18.255  
ECO07945 201.989 11.875  
ECO00441 201.998  2.994  
ECO09177 202.017 33.593  
ECO10503 202.020 11.694  
ECO09068 202.028 31.933  
ECO11498 202.034 33.534  
ECO09535 202.034 39.103  
ECO05168 202.038 10.972  
ECO10504 202.041 11.444  
ECO10096 202.044  9.926  
ECO07971 202.054 12.704  
ECO00621 202.056 36.127  
ECO12271 202.057 26.456  
ECO04102 202.063 32.032  
ECO04100 202.067  2.983  
ECO01551 202.070 31.213  
ECO12202 202.075 29.943  
ECO10505 202.083 10.918  
ECO10839 202.084 12.762  
ECO00843 202.085 30.994  
ECO01552 202.095 13.256  
ECO10506 202.095 11.448  
ECO01974 202.101 20.996  
ECO04101 202.103  6.758  
ECO10507 202.104 11.790  
ECO04107 202.105 46.592  
ECO04104 202.107 30.816  
ECO04103 202.120 16.447  
ECO11331 202.120 -0.111  
ECO00709 202.125 21.830  
ECO10087 202.127 13.108  
ECO05167 202.132 12.844  
ECO10508 202.133 12.444  
ECO01975 202.135 20.962  
ECO06305 202.138 32.069  
ECO04108 202.138 46.928  
ECO06306 202.140 46.500  
ECO00844 202.144 31.131  
ECO10509 202.149 12.066  
ECO04105 202.163 11.387  
ECO10510 202.166 11.993  
ECO04106 202.167 12.711  
ECO06307 202.174 11.608  
ECO10511 202.178 11.575  
ECO10512 202.178 11.625  
ECO10514 202.203 11.032  
ECO06308 202.204 45.730  
ECO07881 202.205 10.382  
ECO08078 202.207 15.095  
ECO04110 202.208 46.262  
ECO10515 202.208 11.511  
ECO07927 202.208 11.337  
ECO10145 202.209 -0.909  
ECO10149 202.212 -0.365  
ECO07919 202.217 11.097  
ECO10516 202.218 11.756  
ECO10649 202.224 34.742  
ECO06309 202.228 10.038  
ECO09253 202.237 34.967  
ECO10517 202.249 11.542  
ECO01553 202.260 10.915  
ECO10840 202.262  4.844  
ECO06310 202.264 -0.043  
ECO09063 202.264 31.873  
ECO06311 202.268 12.238  
ECO10518 202.271 11.751  
ECO07931 202.278 11.495  
ECO01554 202.287 38.593  
ECO05176 202.292 12.769  
ECO06314 202.306 11.937  
ECO04111 202.307 11.276  
ECO06312 202.308  0.729  
ECO10519 202.312 11.600  
ECO04112 202.315 11.203  
ECO10520 202.319 12.489  
ECO10841 202.320 11.531  
ECO12275 202.322 26.788  
ECO01556 202.328 12.660  
ECO00739 202.328 11.874  
ECO04113 202.330 17.052  
ECO06698 202.332 32.005  
ECO10842 202.335  4.200  
ECO05172 202.335 11.916  
ECO11511 202.336 11.740  
ECO04114 202.340 11.735  
ECO07177 202.340 -0.780  
ECO11146 202.342  9.061  
ECO09080 202.345 32.086  
ECO11512 202.346 11.568  
ECO06315 202.347 11.658  
ECO11294 202.351  9.949  
ECO04115 202.351 11.797  
ECO11535 202.352 11.727  
ECO04116 202.354 11.781  
ECO00845 202.355 -0.399  
ECO10521 202.356 12.044  
ECO06316 202.358 11.910  
ECO04117 202.358 11.008  
ECO00246 202.360  0.903  
ECO04119 202.363 16.826  
ECO07939 202.368 11.655  
ECO04118 202.372 11.625  
ECO04121 202.379 11.746  
ECO09588 202.386 40.145  
ECO11392 202.387 14.948  
ECO10522 202.393 11.636  
ECO06317 202.397 26.410  
ECO11767 202.398 11.698  
ECO02075 202.400  4.478  
ECO04122 202.402 32.401  
ECO10523 202.402 11.607  
ECO09091 202.403 32.215  
ECO00748 202.404 11.462  
ECO07140 202.407 26.423  
ECO01976 202.413 25.798  
ECO10525 202.415 11.270  
ECO06318 202.421 36.905  
ECO00615 202.422 37.267  
ECO12657 202.428 16.768  
ECO09414 202.429 37.446  
ECO02125 202.434 17.004  
ECO06319 202.435  9.933  
ECO06321 202.437 10.018  
ECO05166 202.437  1.183  
ECO04124 202.451 31.130  
ECO06322 202.452 -0.294  
ECO00361 202.457 33.027  
ECO09024 202.460 31.302  
ECO10937 202.461 11.350  
ECO06320 202.461 12.346  
ECO07464 202.461  2.406  
ECO11148 202.475 26.412  
ECO07837 202.486  9.443  
ECO00268 202.486 -0.614  
ECO11831 202.486 11.072  
ECO11149 202.490 10.040  
ECO04123 202.500  0.305  
ECO01557 202.505 13.311  
ECO06323 202.508 31.011  
ECO11499 202.509 31.777  
ECO07258 202.509  0.317  
ECO04125 202.510 13.416  
ECO10526 202.513 12.935  
ECO07257 202.516  0.300  
ECO04127 202.527 31.388  
ECO00976 202.531 21.357  
ECO02361 202.540 21.312  
ECO01558 202.540 10.957  
ECO09248 202.547 34.859  
ECO04129 202.548 46.671  
ECO02379 202.550 21.602  
ECO11150 202.557 26.339  
ECO10844 202.558 11.544  
ECO12277 202.558 26.666  
ECO00273 202.560 -0.030  
ECO04126 202.565  7.486  
ECO11151 202.568  7.225  
ECO04128 202.572 31.335  
ECO06326 202.572 31.333  
ECO12155 202.574 30.959  
ECO06327 202.604 39.997  
ECO05170 202.605 12.414  
ECO07989 202.607 13.197  
ECO04130 202.608 31.621  
ECO12386 202.611  7.676  
ECO10650 202.612 35.041  
ECO09882 202.615 47.247  
ECO01559 202.626 34.293  
ECO02124 202.628 17.563  
ECO01560 202.648 13.064  
ECO09252 202.660 34.937  
ECO04133 202.661 18.135  
ECO06329 202.661 35.339  
ECO06328 202.661 49.137  
ECO06330 202.667 11.595  
ECO04135 202.678 34.831  
ECO09066 202.681 31.918  
ECO04132 202.681  7.530  
ECO06331 202.687 32.761  
ECO09092 202.688 32.294  
ECO06332 202.689 26.522  
ECO01561 202.697 31.517  
ECO04134 202.697 11.201  
ECO06333 202.703 34.640  
ECO06334 202.716 10.939  
ECO12090 202.722 36.822  
ECO07323 202.724  0.938  
ECO12063 202.733 36.693  
ECO05169 202.751 11.527  
ECO06335 202.755 34.153  
ECO01562 202.757 30.657  
ECO06337 202.757 37.563  
ECO11152 202.760  7.824  
