#name     Ra     Dec
ECO05895 182.760 36.998  
ECO02464 182.763 25.516  
ECO00431 182.764  0.624  
ECO03414 182.767  0.972  
ECO12676 182.771 17.941  
ECO10803 182.781 42.071  
ECO07327 182.783  0.957  
ECO03415 182.795  2.256  
ECO09302 182.795 35.681  
ECO01822 182.798 24.936  
ECO01424 182.806  7.494  
ECO05897 182.807 38.229  
ECO00145 182.807 14.165  
ECO09097 182.810 32.384  
ECO10605 182.812 29.158  
ECO03416 182.813 17.888  
ECO01425 182.816 38.773  
ECO05148 182.822 47.860  
ECO05899 182.822 32.594  
ECO05900 182.822 39.404  
ECO07311 182.833  0.805  
ECO11066 182.834 32.466  
ECO03417 182.837 35.846  
ECO05901 182.845 48.534  
ECO05902 182.850 42.163  
ECO10466 182.857 44.436  
ECO00580 182.858 31.962  
ECO07267 182.869  0.379  
ECO09924 182.880 48.155  
ECO00600 182.881 39.433  
ECO01426 182.883 36.859  
ECO12649 182.883 16.281  
ECO08051 182.894 14.249  
ECO05903 182.900 19.896  
ECO01427 182.902 38.610  
ECO09906 182.902 47.836  
ECO00278 182.904  0.322  
ECO05904 182.909 19.845  
ECO05905 182.936 19.490  
ECO07334 182.945  0.989  
ECO03419 182.948 12.144  
ECO09397 182.965 37.172  
ECO01824 182.967 21.113  
ECO03420 182.969 24.124  
ECO08519 182.970 25.443  
ECO12479 182.970 21.537  
ECO02323 182.972 23.644  
ECO03422 182.980 40.655  
ECO03421 182.980 16.232  
ECO03424 182.986 40.655  
ECO03423 182.987 27.643  
ECO08090 182.990 15.388  
ECO00284 182.990  1.489  
ECO03425 182.997  1.350  
ECO03426 182.997 15.401  
ECO01825 183.001 24.526  
ECO09286 183.008 35.404  
ECO09021 183.008 31.251  
ECO05906 183.013 14.905  
ECO05138 183.014 42.037  
ECO05907 183.015 29.417  
ECO02453 183.016 25.119  
ECO08871 183.021 28.753  
ECO07362 183.038  1.311  
ECO03427 183.040 17.757  
ECO01826 183.046 23.677  
ECO11640 183.049 18.094  
ECO02165 183.055 21.141  
ECO09871 183.057 46.912  
ECO05125 183.058 43.356  
ECO00784 183.059 28.156  
ECO06718 183.059 34.245  
ECO10467 183.060 12.606  
ECO01827 183.066 23.779  
ECO10076 183.067 15.429  
ECO09387 183.076 36.913  
ECO03428 183.078 29.179  
ECO01828 183.079 24.100  
ECO10469 183.093 44.279  
ECO03430 183.102 28.817  
ECO03431 183.105 15.396  
ECO00176 183.106  7.137  
ECO02324 183.109 23.728  
ECO03432 183.112 29.149  
ECO01428 183.113 15.902  
ECO09318 183.113 35.883  
ECO08108 183.113 16.209  
ECO03433 183.116 39.111  
ECO09867 183.117 46.797  
ECO12659 183.120 17.972  
ECO01829 183.124 21.911  
ECO12141 183.128 36.030  
ECO07318 183.128  0.894  
ECO03435 183.130 29.169  
ECO03434 183.130 15.271  
ECO09715 183.131 43.367  
ECO12027 183.132 15.271  
ECO05908 183.132 39.077  
ECO03436 183.135 12.310  
ECO10804 183.141 41.621  
ECO05911 183.144 11.075  
ECO05910 183.145 22.785  
ECO12641 183.148 16.431  
ECO01429 183.164 43.280  
ECO11808 183.165 34.689  
ECO03437 183.169 40.564  
ECO01430 183.171 15.219  
ECO05912 183.172 38.152  
ECO06757 183.173 23.478  
ECO02482 183.173 25.996  
ECO12076 183.186 37.717  
ECO09321 183.187 35.938  
ECO12472 183.188 21.563  
ECO07270 183.193  0.409  
ECO03438 183.208 46.773  
ECO10805 183.218 48.306  
ECO11067 183.219 33.205  
ECO01431 183.221 37.555  
ECO12038 183.236 37.915  
ECO02338 183.238 21.427  
ECO10470 183.240 46.755  
ECO11835 183.251 25.281  
ECO07235 183.251  0.044  
ECO11598 183.258 14.933  
ECO01830 183.260 21.551  
ECO06967 183.264 21.024  
ECO08400 183.275 23.690  
ECO00785 183.275 28.988  
ECO03439 183.277 17.099  
ECO12471 183.283 21.494  
ECO01831 183.286 23.673  
ECO05913 183.289 32.596  
ECO09111 183.299 32.636  
ECO09863 183.302 46.723  
ECO01832 183.306 21.710  
ECO03441 183.308 28.836  
ECO01833 183.318 21.622  
ECO12519 183.324 21.654  
ECO03442 183.326 21.634  
ECO10471 183.327 47.640  
ECO05914 183.337 14.805  
ECO10923 183.340 49.018  
ECO02792 183.341 19.499  
ECO03443 183.342 28.511  
ECO05915 183.357 37.699  
ECO01835 183.361 20.125  
ECO07223 183.362 -0.097  
ECO08106 183.362 16.099  
ECO10472 183.373 11.682  
ECO05916 183.383 29.482  
ECO09905 183.402 47.801  
ECO09958 183.405 49.845  
ECO03444 183.407 16.120  
ECO03445 183.415 16.126  
ECO05917 183.420  2.188  
ECO02635 183.423 20.881  
ECO10606 183.441 24.356  
ECO03446 183.460  7.201  
ECO11490 183.462 37.846  
ECO01432 183.471 14.220  
ECO08850 183.475 28.582  
ECO02469 183.476 25.169  
ECO10067 183.479 21.756  
ECO00620 183.484 38.692  
ECO09083 183.491 32.118  
ECO00545 183.493 32.331  
ECO03447 183.496 17.549  
ECO10806 183.497 10.945  
ECO12470 183.500 21.646  
ECO05918 183.500 32.316  
ECO05919 183.505 35.020  
ECO02393 183.506 23.010  
ECO10958 183.509  2.993  
ECO00706 183.514 21.996  
ECO02874 183.515 20.735  
ECO11322 183.517 -0.070  
ECO03448 183.521 24.067  
ECO05921 183.523 34.526  
ECO07434 183.533  2.083  
ECO01836 183.545 24.069  
ECO03449 183.547 -0.832  
ECO01837 183.548 21.711  
ECO10807 183.555 43.451  
ECO03450 183.558 32.421  
ECO12024 183.576 14.396  
ECO09740 183.579 43.535  
ECO05922 183.587 32.450  
ECO05924 183.594 22.187  
ECO03452 183.596 32.415  
ECO05925 183.608 42.063  
ECO00721 183.608 23.763  
ECO05923 183.610 24.182  
ECO11525 183.612 11.632  
ECO03453 183.622  0.830  
ECO03454 183.624 28.424  
ECO00360 183.626 14.253  
ECO08082 183.639 15.199  
ECO01434 183.642 46.778  
ECO02238 183.653 26.113  
ECO05926 183.653 24.301  
ECO01838 183.654 21.989  
ECO03455 183.660 43.536  
ECO01839 183.667 21.596  
ECO08074 183.668 14.912  
ECO05927 183.673 23.853  
ECO02212 183.677 24.981  
ECO08085 183.683 15.293  
ECO03456 183.689  0.743  
ECO05928 183.697 13.085  
ECO12527 183.702 22.195  
ECO08415 183.714 23.907  
ECO01840 183.726 22.142  
ECO01841 183.726 21.901  
ECO10473 183.735 47.518  
ECO10607 183.737 23.869  
ECO01842 183.743 19.516  
ECO05157 183.757 41.895  
ECO03457 183.759 12.547  
ECO00571 183.765 31.535  
ECO01435 183.766 12.694  
ECO01843 183.769 23.933  
ECO05929 183.779 29.019  
ECO11680 183.790 21.924  
ECO01844 183.799 23.986  
ECO07208 183.799 -0.400  
ECO03458 183.805 13.184  
ECO03459 183.816 23.958  
ECO02203 183.819 24.037  
