#name     Ra     Dec
ECO10461 178.692 13.170  
ECO02372 178.707 22.103  
ECO03171 178.713  2.959  
ECO01336 178.727 30.708  
ECO06986 178.732 29.343  
ECO06641 178.734 35.777  
ECO03173 178.742  4.661  
ECO03174 178.743  6.329  
ECO03172 178.744 26.202  
ECO05786 178.747 31.134  
ECO09163 178.754 33.444  
ECO00113 178.755 25.461  
ECO05132 178.759 11.316  
ECO03175 178.760 27.298  
ECO00160 178.777 14.467  
ECO03177 178.798  6.169  
ECO01053 178.798  0.488  
ECO10007 178.802 37.995  
ECO03178 178.806 22.695  
ECO00714 178.807 21.220  
ECO02881 178.807 21.020  
ECO03179 178.820 17.487  
ECO03180 178.830 33.146  
ECO11263 178.835 49.789  
ECO03181 178.853 33.126  
ECO11669 178.853 39.223  
ECO00025 178.854 10.201  
ECO03182 178.870 11.968  
ECO09791 178.877 44.946  
ECO05787 178.877 11.924  
ECO00109 178.894 27.363  
ECO03183 178.897 25.889  
ECO10919 178.899 13.590  
ECO03184 178.902 29.996  
ECO05788 178.902  9.782  
ECO03185 178.904 11.998  
ECO09777 178.910 44.384  
ECO03186 178.910 43.046  
ECO03188 178.928 32.189  
ECO07973 178.934 12.748  
ECO03189 178.937 17.888  
ECO01110 178.938 25.120  
ECO02631 178.944 20.821  
ECO05789 178.944 29.941  
ECO11699 178.957 25.132  
ECO10585 178.965 28.140  
ECO01398 178.966 36.375  
ECO01337 178.971 33.047  
ECO01221 178.973 23.148  
ECO05135 178.988 42.369  
ECO02294 178.992 22.639  
ECO12336 178.993  6.752  
ECO05791 179.016 39.729  
ECO03190 179.025 15.132  
ECO07722 179.044  6.178  
ECO08245 179.058 20.736  
ECO11371 179.059 24.245  
ECO03191 179.063 17.030  
ECO00152 179.083  6.173  
ECO05792 179.087 25.375  
ECO09033 179.089 31.427  
ECO11284 179.091 17.079  
ECO05794 179.096 32.038  
ECO03192 179.099 23.868  
ECO01338 179.101 11.506  
ECO05793 179.109  3.766  
ECO03193 179.117 39.742  
ECO05795 179.118 24.665  
ECO01399 179.125  8.451  
ECO01339 179.126 24.582  
ECO10788 179.127  9.602  
ECO02701 179.130 18.360  
ECO00719 179.137 22.462  
ECO11276 179.147 27.662  
ECO05797 179.147 25.822  
ECO05796 179.148 28.490  
ECO09568 179.148 39.686  
ECO11524 179.153 12.376  
ECO00422 179.167 49.451  
ECO03194 179.168 32.629  
ECO00264 179.172 23.825  
ECO05115 179.182 12.108  
ECO01763 179.184 22.160  
ECO03195 179.184 32.022  
ECO07876 179.198 10.278  
ECO03196 179.206 12.776  
ECO08084 179.213 15.248  
ECO07826 179.223  9.152  
ECO01765 179.225 20.964  
ECO03197 179.226 32.159  
ECO11050 179.230 28.846  
ECO08018 179.230 13.771  
ECO10176 179.236  2.806  
ECO08422 179.242 24.129  
ECO02351 179.255 21.167  
