#name     Ra     Dec
ECO11642 194.717 27.785  
ECO01917 194.721 28.234  
ECO06139 194.721 27.813  
ECO06676 194.723 28.126  
ECO01502 194.727 28.223  
ECO10637 194.728 27.796  
ECO06140 194.730 27.965  
ECO06141 194.734 28.463  
ECO05182 194.740 27.785  
ECO06677 194.742 27.595  
ECO06924 194.748 27.934  
ECO03805 194.758 26.816  
ECO06142 194.767 27.959  
ECO06143 194.769 27.911  
ECO03806 194.772 27.644  
ECO08756 194.779 27.772  
ECO11629 194.781 27.768  
ECO03807 194.783 27.856  
ECO03808 194.784 27.784  
ECO08870 194.786 28.728  
ECO03809 194.788 37.310  
ECO06837 194.789 28.041  
ECO06144 194.790 27.867  
ECO08654 194.792 26.720  
ECO06145 194.793 27.620  
ECO11574 194.798 28.009  
ECO03810 194.804 27.978  
ECO06146 194.807 27.774  
ECO03813 194.807 27.403  
ECO00132 194.811 27.896  
ECO11579 194.813 28.251  
ECO03814 194.813 27.971  
ECO11121 194.818  9.623  
ECO08702 194.818 27.158  
ECO00533 194.826 26.890  
ECO11577 194.826 27.716  
ECO06923 194.827 27.513  
ECO11585 194.827 27.594  
ECO11566 194.832 27.973  
ECO03815 194.833 28.085  
ECO06150 194.834 27.886  
ECO06147 194.834 28.074  
ECO10078 194.837 14.788  
ECO08827 194.838 28.441  
ECO06148 194.839 27.974  
ECO12227 194.842 26.797  
ECO06152 194.845 27.897  
ECO06151 194.845 26.026  
ECO08937 194.845 29.888  
ECO12182 194.846 28.489  
ECO03816 194.847 27.912  
ECO00133 194.848 27.920  
ECO00056 194.852 27.517  
ECO06154 194.854 27.739  
ECO06922 194.854 27.997  
ECO06155 194.856 27.973  
ECO01206 194.858 27.975  
ECO06153 194.861 27.998  
ECO06921 194.864 27.785  
ECO06157 194.868 28.085  
ECO06156 194.870 28.041  
ECO03817 194.872 27.851  
ECO01223 194.872 27.942  
ECO03818 194.874 27.956  
ECO01503 194.876 28.700  
ECO01224 194.876 28.021  
ECO03819 194.878 27.884  
ECO11254 194.880 27.955  
ECO06158 194.881 28.047  
ECO11269 194.881 38.052  
ECO11596 194.882 28.101  
ECO01156 194.883 27.921  
ECO06159 194.885 42.759  
ECO03820 194.886 27.984  
ECO12644 194.891 16.195  
ECO03821 194.892 27.946  
ECO01157 194.897 27.935  
ECO09972 194.897 27.864  
ECO03822 194.898 27.959  
ECO06679 194.904 27.826  
