#name     Ra     Dec
ECO07027 190.000 26.682  
ECO11096 190.038 26.537  
ECO12397 190.039  6.884  
ECO03668 190.048 31.177  
ECO08818 190.053 28.361  
ECO03669 190.069 10.518  
ECO08627 190.070 26.474  
ECO00271 190.076 -0.185  
ECO07357 190.084  1.273  
ECO01874 190.093 27.451  
ECO12464 190.095 25.980  
ECO07028 190.095 25.552  
ECO00956 190.106 26.011  
ECO11354 190.107 31.155  
ECO08656 190.108 26.732  
ECO06052 190.141 46.612  
ECO09110 190.141 32.581  
ECO03671 190.150 26.505  
ECO07029 190.154 27.079  
ECO08670 190.160 26.893  
ECO03672 190.161 26.526  
ECO08682 190.162 26.968  
ECO01480 190.171 10.204  
ECO10824 190.185  9.644  
ECO12077 190.191 38.074  
ECO08757 190.202 27.776  
ECO12273 190.203 27.271  
ECO07974 190.217 12.752  
ECO03673 190.220 26.728  
ECO06053 190.223  1.008  
ECO09566 190.229 39.638  
ECO07332 190.239  0.987  
ECO03674 190.242 27.981  
ECO12453 190.246 24.871  
ECO00272 190.273 -0.083  
ECO00957 190.277 26.822  
ECO08729 190.280 27.462  
ECO06055 190.284  3.756  
ECO06054 190.286 29.538  
ECO11603 190.289 29.538  
ECO02882 190.296 20.996  
ECO01122 190.300 10.933  
ECO11327 190.302 -0.757  
ECO01192 190.302 28.023  
ECO08963 190.304 30.276  
ECO03675 190.309 26.736  
ECO07575 190.310  3.657  
ECO02875 190.310 20.666  
ECO10008 190.320 37.824  
ECO01875 190.329 21.673  
ECO09530 190.339 39.011  
ECO01481 190.347 37.988  
ECO03676 190.348  6.678  
ECO03677 190.356 13.729  
ECO08615 190.359 26.386  
ECO03678 190.371 26.089  
ECO11097 190.380 27.243  
ECO03679 190.381 26.043  
ECO01482 190.394 35.110  
ECO12539 190.399 22.495  
ECO11326 190.400 -0.118  
ECO10625 190.402 35.123  
ECO03680 190.406 26.073  
ECO06056 190.419 33.416  
ECO09156 190.422 33.413  
ECO03682 190.435 35.063  
ECO06057 190.441 11.251  
ECO09625 190.449 41.206  
ECO10825 190.450 46.363  
ECO11098 190.456 32.626  
ECO12486 190.471 22.349  
ECO07941 190.479 11.774  
ECO06058 190.484 26.972  
ECO12420 190.499 39.953  
ECO00803 190.503  0.754  
ECO11399 190.515 29.666  
ECO10826 190.520 42.931  
ECO06060 190.530  5.507  
ECO11099 190.546 29.448  
ECO09581 190.549 39.976  
ECO09463 190.555 38.133  
ECO02155 190.557 18.938  
ECO11100 190.561 31.697  
ECO01876 190.563 26.580  
ECO06783 190.566 39.564  
ECO12097 190.575 33.865  
ECO07691 190.582  5.501  
ECO09035 190.622 31.455  
ECO02739 190.667 18.231  
ECO12427 190.669  9.481  
ECO03683 190.670  1.346  
ECO06061 190.673 34.092  
ECO06062 190.679 31.141  
ECO00366 190.685 34.104  
ECO12575 190.687 25.419  
ECO06063 190.688 27.117  
ECO09829 190.689 45.960  
ECO11898 190.697 27.272  
ECO06064 190.698 33.288  
ECO03684 190.702 26.640  
ECO12504 190.706 22.773  
ECO06065 190.709 31.890  
ECO02570 190.714 19.229  
ECO03685 190.725 20.990  
ECO01878 190.725 27.774  
ECO11410 190.759 32.328  
ECO03686 190.765 30.381  
ECO03687 190.767 30.387  
ECO06651 190.770 31.150  
ECO02598 190.790 19.928  
ECO01483 190.796 41.027  
ECO01484 190.804 31.056  
ECO01486 190.806 37.085  
ECO03688 190.808 31.085  
ECO12219 190.814 27.086  
ECO00655 190.820 38.769  
ECO12466 190.839 26.093  
ECO10827 190.843 42.479  
ECO01108 190.847 27.722  
ECO06066 190.850  6.666  
ECO12263 190.857 27.373  
ECO09616 190.865 41.041  
ECO00547 190.878 33.417  
ECO11361 190.885 27.298  
ECO01487 190.891 34.848  
ECO03689 190.902 41.019  
ECO11413 190.907 31.731  
ECO09861 190.908 46.708  
ECO00804 190.910 41.926  
ECO05127 190.921 41.154  
ECO08723 190.926 27.373  
ECO07030 190.930 25.472  
ECO12100 190.936 34.810  
ECO06067 190.980 29.369  
ECO06068 190.988 40.729  
ECO09795 191.012 45.129  
ECO06654 191.013 29.916  
ECO03690 191.013 41.169  
ECO11616 191.014 28.901  
ECO03692 191.030 45.007  
ECO06071 191.034 44.892  
ECO06069 191.036 48.644  
ECO12566 191.036 25.416  
ECO10931 191.047 41.668  
ECO01879 191.082 21.470  
ECO02599 191.089 20.024  
ECO06072 191.096 39.522  
ECO07130 191.097 40.697  
ECO10009 191.105 38.018  
ECO12274 191.108 27.192  
ECO03693 191.110 37.121  
ECO00805 191.110 27.193  
ECO12295 191.120 28.433  
ECO06073 191.120 -0.453  
ECO11663 191.127 40.737  
ECO10021 191.158 34.645  
ECO03694 191.172 26.420  
ECO06074 191.174  6.700  
ECO11674 191.177 40.679  
ECO08690 191.178 27.014  
ECO11101 191.182 31.637  
ECO06075 191.184 27.891  
ECO00167 191.199  6.764  
ECO09223 191.202 34.352  
ECO07187 191.212 -0.696  
ECO06076 191.213 28.503  
ECO03695 191.221 18.755  
ECO11339 191.232 37.805  
ECO12455 191.241 24.771  
ECO07699 191.274  5.644  
ECO03696 191.277 21.170  
ECO12501 191.289 23.039  
ECO03697 191.299 23.036  
ECO07932 191.299 11.555  
ECO01488 191.303 29.012  
ECO07471 191.318  2.449  
ECO06077 191.329 21.536  
ECO07182 191.330 -0.760  
ECO01880 191.339 28.591  
ECO02571 191.343 19.189  
ECO12429 191.350  9.086  
ECO06079 191.367 30.625  
ECO06078 191.378 20.816  
ECO01881 191.393 23.073  
ECO03698 191.394 27.061  
ECO10626 191.398 28.762  
ECO01882 191.398 22.057  
ECO10627 191.400 31.643  
ECO08789 191.401 28.119  
ECO00187 191.404 10.599  
ECO07496 191.404  2.722  
ECO12523 191.417 22.052  
ECO12567 191.422 24.956  
ECO12456 191.430 24.663  
ECO03700 191.431 29.433  
ECO00242 191.433 47.101  
ECO03699 191.437 19.177  
ECO01116 191.450  9.341  
ECO12423 191.456 40.818  
ECO09750 191.468 43.750  
ECO03701 191.499 40.775  
ECO00672 191.504 21.147  
ECO07624 191.535  4.444  
ECO06080 191.538 28.958  
ECO03705 191.542 30.732  
ECO11655 191.542 30.732  
ECO06827 191.545 27.938  
ECO03707 191.547 46.728  
ECO03706 191.547 30.723  
ECO09265 191.555 35.102  
ECO12430 191.560  9.769  
ECO08980 191.564 30.635  
ECO03704 191.565  8.348  
ECO08249 191.574 20.783  
ECO11102 191.575 32.188  
ECO00806 191.580 31.085  
ECO06082 191.581 27.537  
ECO12221 191.596 27.112  
ECO01489 191.600 40.825  
ECO12432 191.602  9.841  
ECO11104 191.606 32.182  
ECO08972 191.611 30.458  
ECO00807 191.613 40.751  
ECO06083 191.613 30.516  
ECO00493 191.624 47.495  
ECO06084 191.637 40.831  
ECO01490 191.653 40.778  
ECO12434 191.671  9.890  
ECO01056 191.676 21.829  
ECO03709 191.685 29.735  
ECO03708 191.693  9.851  
ECO12260 191.719 26.709  
ECO12237 191.719 27.791  
ECO11105 191.720 33.062  
ECO10828 191.727 42.039  
ECO12460 191.735 25.622  
ECO03710 191.737  9.857  
ECO09602 191.741 40.541  
ECO00548 191.752 30.728  
ECO11106 191.759 32.871  
ECO01883 191.771  9.937  
ECO01057 191.785 27.793  
ECO11617 191.796 29.188  
ECO03711 191.798 19.464  
ECO11837 191.798 26.713  
ECO06085 191.824 47.162  
ECO11107 191.830 34.966  
ECO09637 191.831 41.461  
ECO00168 191.846 27.465  
ECO07296 191.848  0.644  
ECO03713 191.849 35.352  
ECO00549 191.852 29.207  
ECO03715 191.859 29.788  
ECO09818 191.862 45.806  
ECO03712 191.867  3.039  
ECO03716 191.868 27.458  
ECO01884 191.868  9.888  
ECO10628 191.906 31.725  
ECO11108 191.914 33.672  
ECO03717 191.925 26.982  
ECO12425 191.932  9.889  
ECO06870 191.957 27.009  
ECO02814 191.961 19.384  
ECO11109 191.967 35.205  
ECO12679 191.969 18.053  
ECO11401 191.975 30.374  
ECO01885 191.978 26.953  
ECO00664 191.994 40.784  
ECO00958 192.013 26.633  
ECO01179 192.021 26.646  
ECO06086 192.021 40.720  
ECO06087 192.025 29.443  
ECO08675 192.039 26.939  
ECO10629 192.048 35.298  
ECO01491 192.063 11.357  
ECO12674 192.064 17.774  
ECO11342 192.079 35.211  
ECO01058 192.087  8.041  
ECO03718 192.100 26.858  
ECO00183 192.102  9.317  
ECO12249 192.104 28.307  
ECO06088 192.118  3.441  
ECO09899 192.137 47.678  
ECO06089 192.137 26.115  
ECO11599 192.145 28.847  
ECO09904 192.150 47.785  
ECO08893 192.160 29.190  
ECO03719 192.171  0.832  
ECO06090 192.171 34.478  
ECO11738 192.175 26.418  
ECO09985 192.178 47.775  
ECO06655 192.178 29.239  
ECO11253 192.178 29.239  
ECO03720 192.191 35.333  
ECO06091 192.193 47.715  
ECO08694 192.202 27.035  
ECO00959 192.204 24.999  
ECO06869 192.206 27.033  
ECO11532 192.206 29.424  
ECO09594 192.210 40.339  
ECO09898 192.229 47.669  
ECO06094 192.241 34.869  
ECO06095 192.245 40.596  
ECO06093 192.247 27.375  
ECO07423 192.249  1.988  
ECO06096 192.256 27.179  
ECO06868 192.261 26.893  
ECO03721 192.275 17.026  
ECO12238 192.282 27.797  
ECO08720 192.287 27.369  
ECO11938 192.293  9.576  
ECO10480 192.295 14.808  
ECO12228 192.299 27.385  
ECO05149 192.307 41.092  
ECO11110 192.315 28.497  
ECO03722 192.315  4.657  
ECO11111 192.337 35.790  
ECO00551 192.339 34.258  
ECO01886 192.343 26.744  
ECO00809 192.357  4.392  
ECO09886 192.366 47.282  
ECO07573 192.384  3.632  
ECO03724 192.393 25.470  
ECO01229 192.393 12.236  
ECO06867 192.397 27.198  
ECO03723 192.398  3.604  
ECO10630 192.417 34.255  
ECO11874 192.423 30.752  
ECO03726 192.426 26.892  
ECO11112 192.427 34.099  
ECO00172 192.436 27.592  
ECO11502 192.441 27.369  
ECO01888 192.445 27.641  
ECO01889 192.459 17.867  
ECO01890 192.470 21.996  
ECO03727 192.491 27.823  
ECO11761 192.493 11.264  
ECO06097 192.495 32.389  
ECO09226 192.508 34.484  
ECO01891 192.518  9.581  
ECO03728 192.525 25.022  
ECO03729 192.536 33.159  
ECO06656 192.538 32.007  
ECO00588 192.541 40.944  
ECO01492 192.541 29.676  
ECO06866 192.556 26.776  
ECO12222 192.564 27.060  
ECO12229 192.567 27.380  
ECO06971 192.578 32.547  
ECO06098 192.584 26.750  
ECO01892 192.587 27.937  
ECO12264 192.594 27.175  
ECO12671 192.596 16.412  
ECO01893 192.611 26.735  
ECO07060 192.611 26.709  
ECO06099 192.617 27.435  
ECO12230 192.654 27.483  
ECO11113 192.656 34.828  
ECO11271 192.691 34.066  
ECO00394 192.701 40.304  
ECO12342 192.708  6.720  
ECO09603 192.714 40.544  
ECO00211 192.717 25.259  
ECO03730 192.720 34.157  
ECO01493 192.733 31.688  
ECO09047 192.736 31.666  
ECO03731 192.758 28.928  
ECO06872 192.764 26.446  
ECO11270 192.777 29.197  
ECO11115 192.781 27.320  
ECO01894 192.783 17.176  
ECO03733 192.787 28.788  
ECO08726 192.788 27.407  
ECO05078 192.795 34.058  
ECO03732 192.804  4.859  
ECO07687 192.811  5.343  
ECO07280 192.821  0.521  
ECO03734 192.825 27.106  
ECO12327 192.825 11.163  
ECO09135 192.827 33.167  
ECO07708 192.831  5.838  
ECO09915 192.831 48.029  
ECO02337 192.833 21.230  
ECO03735 192.833 31.060  
ECO10631 192.837 34.102  
ECO11762 192.847 14.081  
ECO02369 192.853 21.572  
ECO01494 192.857 28.720  
ECO01895 192.857 28.121  
ECO06100 192.859 27.421  
ECO06972 192.873 31.814  
ECO03737 192.875 18.065  
ECO07349 192.878  1.195  
ECO03738 192.890  8.045  
ECO12216 192.898 26.629  
ECO12653 192.907 16.504  
ECO03739 192.908 31.353  
ECO06721 192.908 27.310  
ECO00289 192.911  1.671  
ECO06828 192.919 28.053  
ECO06101 192.932 27.963  
ECO12223 192.937 27.018  
ECO11407 192.941 34.344  
ECO12232 192.960 27.361  
ECO01896 192.965 27.256  
ECO06830 192.973 27.978  
ECO09765 192.977 44.093  
ECO03740 192.980 16.283  
ECO11452 192.981 26.783  
ECO11764 192.992  9.520  
ECO06102 193.002 26.159  
ECO10023 193.013 34.187  
ECO08901 193.021 29.288  
ECO03741 193.029 27.026  
ECO06106 193.037 27.477  
ECO10255 193.039  4.563  
ECO00029 193.040 15.082  
ECO10481 193.041 15.113  
ECO08669 193.049 26.875  
ECO12272 193.073 27.158  
ECO06865 193.074 27.086  
ECO01897 193.124 27.803  
ECO02367 193.141 22.065  
ECO11274 193.146 27.459  
ECO08969 193.153 30.417  
ECO06871 193.171 26.366  
ECO09565 193.179 39.621  
ECO03742 193.183 26.471  
ECO06831 193.193 27.907  
ECO08752 193.211 27.746  
ECO12675 193.213 17.749  
ECO03743 193.223  9.989  
ECO03744 193.223 28.371  
ECO12654 193.233 17.454  
ECO11116 193.235 26.595  
ECO11117 193.242 32.412  
ECO06657 193.243 30.152  
ECO09085 193.248 32.137  
ECO03745 193.262 32.107  
ECO11890 193.264 35.773  
ECO06107 193.265 32.327  
ECO12233 193.267 27.465  
ECO08801 193.281 28.241  
ECO00566 193.298 27.838  
ECO12234 193.302 27.323  
ECO03746 193.317 27.094  
ECO00085 193.324 26.339  
ECO08798 193.328 28.211  
ECO08614 193.340 26.361  
ECO08693 193.346 27.034  
ECO00810 193.348 27.513  
ECO08742 193.376 27.675  
ECO00696 193.382 18.040  
ECO11937 193.399  9.538  
ECO08738 193.405 27.615  
ECO06864 193.408 27.784  
ECO11936 193.419  9.501  
ECO08758 193.434 27.781  
ECO11356 193.434 32.704  
ECO02844 193.439 20.093  
ECO06722 193.440 27.250  
ECO01899 193.441  6.845  
ECO05133 193.444 47.694  
ECO11601 193.455 28.943  
ECO03748 193.462  9.710  
ECO10037 193.469 32.242  
ECO06108 193.471 36.087  
ECO08681 193.476 26.966  
ECO11422 193.481 28.394  
ECO06109 193.496 32.655  
ECO03749 193.497 26.444  
ECO03750 193.510 29.604  
ECO01900 193.512 25.761  
ECO06784 193.523  0.175  
ECO12176 193.527 29.243  
ECO06863 193.541 28.092  
ECO02167 193.542 21.001  
ECO12388 193.557  8.358  
ECO03751 193.567 27.304  
ECO06861 193.570 28.077  
ECO11468 193.575 32.369  
ECO12358 193.580  6.687  
ECO08784 193.582 28.091  
ECO08751 193.595 27.744  
ECO12258 193.595 26.799  
ECO03752 193.637 28.377  
ECO08739 193.638 27.633  
ECO06110 193.654 26.935  
ECO10632 193.667 32.367  
ECO08696 193.673 27.042  
ECO06111 193.685 35.922  
ECO07658 193.687  4.898  
ECO07986 193.688 13.056  
ECO02104 193.692  4.900  
ECO06112 193.699 30.545  
ECO11503 193.709 26.325  
ECO00960 193.714 27.494  
