#name     Ra     Dec
ECO06500 148.561 31.622  
ECO06511 148.574 23.288  
ECO07456 148.585  2.298  
ECO10564 148.604 23.291  
ECO11492 148.615 20.790  
ECO09043 148.637 31.607  
ECO10990 148.652 19.303  
ECO06532 148.665 37.409  
ECO11788 148.666 29.716  
ECO07667 148.675  4.975  
ECO05403 148.689  7.000  
ECO06554 148.692 13.375  
ECO08404 148.699 23.783  
ECO10307 148.700 38.450  
ECO06543 148.702 37.687  
ECO09389 148.730 36.954  
ECO11425 148.756 20.077  
ECO08805 148.757 28.269  
ECO06576 148.785 14.292  
ECO01652 148.788 13.533  
ECO00006 148.788  5.728  
ECO10893 148.791  6.549  
ECO06598 148.791  6.549  
ECO01041 148.797 13.429  
ECO06565 148.806 31.492  
ECO06587 148.808 14.299  
ECO00061 148.822 24.928  
ECO05404 148.827 38.044  
ECO07315 148.846  0.879  
ECO07763 148.857  7.660  
ECO02752 148.880 14.310  
ECO11563 148.888 26.446  
ECO06620 148.890 16.433  
ECO00479 148.891 37.587  
ECO07737 148.904  6.804  
ECO05406 148.910 37.154  
ECO06609 148.930 37.009  
ECO05408 148.940 41.575  
ECO05407 148.943  3.405  
ECO05409 148.944 32.430  
ECO00503 148.976 37.395  
ECO07038 148.980 -0.190  
ECO05410 148.994 37.155  
ECO05411 148.995 34.037  
ECO10991 149.021 19.856  
ECO08347 149.021 22.782  
ECO01898 149.034  1.477  
ECO09464 149.039 38.145  
ECO08685 149.043 26.982  
ECO02128 149.050 15.701  
ECO09437 149.051 37.665  
ECO00380 149.055 37.075  
ECO06653 149.062 20.496  
ECO05412 149.069 37.647  
ECO06631 149.072 37.590  
ECO08451 149.079 24.600  
ECO08232 149.079 20.525  
ECO06675 149.080 16.831  
ECO07039 149.090 -0.251  
ECO06686 149.092 20.483  
ECO06642 149.093 37.021  
ECO10409 149.094 35.539  
ECO05413 149.096 20.477  
ECO01653 149.106 13.783  
ECO10992 149.118 21.378  
ECO00062 149.134 24.858  
ECO09438 149.139 37.666  
ECO09403 149.149 37.348  
ECO06708 149.150 20.646  
ECO10994 149.158 22.610  
ECO02755 149.164 13.999  
ECO06719 149.178 15.637  
ECO06664 149.179 46.461  
ECO06730 149.190 16.809  
ECO09458 149.195 37.990  
ECO06697 149.211 47.423  
ECO07556 149.234  3.383  
ECO07707 149.244  5.814  
ECO05414 149.245  3.356  
ECO02521 149.251 15.556  
ECO06741 149.264 15.579  
ECO01044 149.278  5.129  
ECO02179 149.279 46.080  
ECO08183 149.282 19.823  
ECO01909 149.287 31.866  
ECO06775 149.298  5.201  
ECO10954 149.318  9.477  
ECO06786 149.337  7.189  
ECO12056 149.368 34.124  
ECO00238 149.370 45.215  
ECO07765 149.370  7.679  
ECO06797 149.375  8.124  
ECO07746 149.377  7.218  
ECO05415 149.378 23.610  
ECO00321 149.384 21.882  
ECO06752 149.398 45.230  
ECO10737 149.414  8.168  
ECO00007 149.419 10.124  
ECO06764 149.420 45.259  
ECO02757 149.442 13.755  
ECO02758 149.444 13.865  
