#name     Ra     Dec
ECO04293 206.930  3.412  
ECO07593 206.933  3.928  
ECO06408 206.940 22.126  
ECO04298 206.958 37.750  
ECO04300 206.982 37.826  
ECO04295 206.990  3.450  
ECO06409 207.001  4.988  
ECO02234 207.004 23.662  
ECO00052 207.008 10.951  
ECO04296 207.021  7.392  
ECO10859 207.024  5.323  
ECO04297 207.026 12.073  
ECO02654 207.035 15.195  
ECO10097 207.045 10.176  
ECO04299 207.053  7.395  
ECO07620 207.066  4.371  
ECO02007 207.078 23.957  
ECO12449 207.079 22.365  
ECO11173 207.119 14.319  
ECO02008 207.120 23.862  
ECO09277 207.126 35.273  
ECO02213 207.130 23.272  
ECO12101 207.141 33.376  
ECO04301 207.148 24.015  
ECO06699 207.150 33.512  
ECO07697 207.168  5.576  
ECO09362 207.177 36.514  
ECO06410 207.188 41.710  
ECO06411 207.201  6.352  
ECO02009 207.205 24.001  
ECO00984 207.218 23.376  
ECO04302 207.234 39.986  
ECO10121 207.244  3.522  
ECO02010 207.289 24.520  
ECO07998 207.292 13.347  
ECO06700 207.302 35.285  
ECO04303 207.309 35.257  
ECO07148 207.312 35.295  
ECO07608 207.318  4.175  
ECO07149 207.346  4.259  
ECO11174 207.349 34.368  
ECO04305 207.370 13.877  
ECO01591 207.372  4.215  
ECO00575 207.375 34.797  
ECO11175 207.380 14.181  
ECO06413 207.396 35.253  
ECO02645 207.406 15.277  
ECO00392 207.408 40.063  
ECO04306 207.412  4.238  
ECO10270 207.420  4.235  
ECO04307 207.435 39.985  
ECO06414 207.440 39.714  
ECO04308 207.460 33.622  
ECO10264 207.472  4.178  
ECO07604 207.483  4.140  
ECO06415 207.499 34.179  
ECO11736 207.512 15.903  
ECO04309 207.541 38.220  
ECO00985 207.572 19.289  
ECO11176 207.579 14.352  
ECO06416 207.580  7.793  
ECO04312 207.585 41.366  
ECO06417 207.586  3.015  
ECO08048 207.592 14.141  
ECO12535 207.595 20.138  
ECO00122 207.601 13.857  
ECO07150 207.610 28.133  
ECO04310 207.625 19.298  
ECO06418 207.636 35.132  
ECO04311 207.639 16.102  
ECO01062 207.645  4.254  
ECO04313 207.649 28.150  
ECO04314 207.650 33.705  
ECO06701 207.659 37.315  
ECO00384 207.660 38.509  
ECO04316 207.663 35.038  
ECO04321 207.681 39.707  
ECO04319 207.682 33.633  
ECO09519 207.692 38.818  
ECO02644 207.705 17.282  
ECO04324 207.711 39.575  
ECO04317 207.720 14.984  
ECO12422 207.723 38.240  
ECO04325 207.725 38.274  
