#name     Ra     Dec
ECO06601 236.217 36.479  
ECO08437 236.229 24.356  
ECO05032 236.252  2.468  
ECO08459 236.260 24.724  
ECO11247 236.300 24.271  
ECO06602 236.310  0.772  
ECO05033 236.320 24.631  
ECO05036 236.347 24.507  
ECO11866 236.391 21.422  
ECO05037 236.395 17.700  
ECO11867 236.413 21.020  
ECO02200 236.415 16.496  
ECO01083 236.433 17.313  
ECO00586 236.441 36.028  
ECO05035 236.441  2.410  
ECO01125 236.483  4.547  
ECO00912 236.505 47.451  
ECO05038 236.505  2.714  
ECO05039 236.516  3.227  
ECO11737 236.556  2.453  
ECO08162 236.561 19.417  
ECO05040 236.569  2.416  
ECO05041 236.574 10.759  
ECO09652 236.574 41.987  
ECO05043 236.592 23.809  
ECO10277 236.592 -0.827  
ECO12440 236.607  4.427  
ECO00913 236.609 24.257  
ECO00101 236.613  8.657  
ECO05046 236.628 45.999  
ECO11248 236.633 25.429  
ECO09651 236.640 41.917  
ECO05044 236.643 33.224  
ECO11319 236.646 -0.906  
ECO06603 236.722 17.873  
ECO05045 236.745 17.885  
ECO10891 236.778 43.234  
ECO10892 236.804 -0.996  
ECO02664 236.807 10.752  
ECO01181 236.832 14.099  
ECO09654 236.875 42.030  
ECO05047 236.885 21.708  
ECO02504 236.971 12.512  
ECO11953 237.060 34.169  
ECO07166 237.062 26.281  
ECO05048 237.066 21.025  
ECO05049 237.066 26.206  
ECO09679 237.136 42.620  
ECO09981 237.136  8.588  
ECO05050 237.238  7.222  
ECO01077 237.242 18.103  
ECO00568 237.344 18.379  
ECO05051 237.344 18.559  
ECO00319 237.346 20.048  
ECO05052 237.357 19.032  
ECO08472 237.371 24.877  
ECO10362 237.385 44.200  
ECO11745 237.386 20.645  
ECO11395 237.400 21.919  
ECO00915 237.414 18.880  
ECO05055 237.437 18.527  
ECO05054 237.445 12.399  
